No.	NAME	MDEC-11	MDEC-12	MDEC-13	MDEC-14	MDEC-22	MDEC-23	MDEC-24	MDEC-33	MDEC-44	MDEO-11	MDEO-12	MDEO-22	MDEN-11	MDEN-12	MDEN-13	MDEN-22	MDEN-23	MDEN-33
3737	50342852	0	0	0	0	44.2268	30	0	3.0741	0	0	0	0	0	0	0	0	0	0
3738	50342878	0	0	0	0	40.1856	32.0303	0	3.9999	0	0.0526	0	0	0	0	0	0	0	0
3739	50342879	0	0	0	0	40.1856	32.0303	0	3.9999	0	0.0526	0	0	0	0	0	0	0	0
3740	50131883	0	0	0	0	37.9681	27.5611	0	2.714	0	0	0	0	0	0	0	0.1429	0.6325	0.1667
3741	50131885	0	0	0	0	37.7163	27.6074	0	2.7532	0	0	0	0	0	0	0	0.1667	0.6325	0.1429
3742	50342880	1.421	13.0591	4.6255	0	30.9302	24.5939	0	2.6437	0	0	0	0	0	0	0	0	0	1.8656
3743	50342881	0.1875	9.0901	5.0248	0	47.0913	na	0	11.556	0	0	0	0	0	0	0	0	0	1.8656
3744	50342882	0.75	9.6278	7.9336	0	38.3378	51.2093	0	13.9346	0	0	0	0	0	0	0	0.5	1.2215	0.5
3745	50355395	0.0385	4.6317	1.6274	0	40.6728	26.5376	0	9.4331	0	0	0.6074	1.5653	0	0	0	0	0	0
3746	50355396	0.0385	4.6317	1.6274	0	40.6728	26.5376	0	9.4331	0	0	0.6074	1.5653	0	0	0	0	0	0
3747	50355397	0	2.3612	0.3243	0	na	25.3884	0	7.0392	0	0	0.4969	0.9242	0	0	0	0	0	0
3748	50355398	0	2.3612	0.3243	0	na	25.3884	0	7.0392	0	0	0.4969	0.9242	0	0	0	0	0	0
3749	50355399	0	1.9404	1.8568	0	17.1669	28.0773	0	9.9784	0	0	0.6074	1.5653	0	0	0	0	0	0
3750	50355400	0.4085	4.4961	4.3817	0	11.0686	25.7373	0	10.3198	0	0	0.6074	1.5653	0	0	0	0	0	0
3751	50355401	0.3333	2.9955	2.3731	0	13.7028	25.5138	0	7.8927	0	0	0.4969	0.9242	0	0	0	0	0	0
3752	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3753	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3754	50353679	0	0	0	0	32.4266	44.9202	0	15.6006	0	0.1429	0	0	0	0	0	1.2138	0	0
3755	50353680	0	0	0	0	30.2925	44.7276	0	16.1623	0	0.1429	0	0	0	0	0	1.2969	0	0
3756	50353689	0	0	0	0	26.1981	44.0209	0	17.5062	0	0.1429	0	0	0	0	0	1.5152	0	0
3757	50353682	0	0	0	0	29.827	43.6765	0	15.6006	0	0.1429	0	0	0	0	0	1.2138	0	0
3758	50353685	0	0	0	0	23.7064	42.6153	0	17.5062	0	0.1429	0	0	0	0	0	1.5152	0	0
3759	50353686	0	0	0	0	27.4823	42.4456	0	15.6006	0	0.1429	0	0	0	0	0	1.2138	0	0
3760	50353687	0	0	0	0	25.4197	42.1619	0	16.1623	0	0.1429	0	0	0	0	0	1.2969	0	0
3761	50353690	0	0	0	0	23.4056	41.7878	0	16.7922	0	0.1429	0	0	0	0	0	1.4011	0	0
3762	50353688	0	0	0	0	21.4771	41.2265	0	17.5062	0	0.1429	0	0	0	0	0	1.5152	0	0
3763	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3764	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
3765	50203126	0.2	2.8303	3.3428	0	9.3851	25.6011	0	11.1812	0	0	0	0.9606	0	0	0	0	0	0
3766	50310278	0	2.3492	1.6508	0	24.9028	33.4123	0	11.0498	0	0	0	1.3496	0	0	0	0	0	0
3767	50359507	0	2.189	1.7517	0	20.1208	34.8592	0	12.0854	0	0	0.5593	1.4187	0	0	0	0	0	0
3768	50359508	0	2.2664	1.72	0	22.1585	35.2225	0	11.6976	0	0	0.5218	1.3496	0	0	0	0	0	0
3769	50359509	0	2.1763	1.8094	0	19.2968	36.1516	0	12.6577	0	0	0.3749	0.9606	0	0	0	0	0	0
3770	50359510	0	2.202	1.7366	0	20.2507	35.0121	0	11.7512	0	0	0.4926	1.4187	0	0	0	0	0	0
3771	50359511	0	2.278	1.7065	0	22.2997	35.336	0	11.3901	0	0	0.4625	1.3496	0	0	0	0	0	0
3772	50359512	0	2.2141	1.7229	0	20.397	35.0746	0	11.5022	0	0	0.4423	1.4187	0	0	0	0	0	0
3773	50359513	0	2.2888	1.6941	0	22.455	35.3681	0	11.1617	0	0	0.4173	1.3496	0	0	0	0	0	0
3774	50359514	0	2.2002	1.8849	0	22.3024	40.2049	0	14.0814	0	0	0.4734	0.9606	0	0	0	0.2	0.1961	0
3775	50359515	0.0667	4.0466	3.4801	0	20.0033	41.2378	0	15.2683	0	0	0.4734	0.9606	0	0	0	0.2	0.1961	0
3776	50359516	0.0625	3.7758	3.227	0	20.0033	41.2378	0	15.2683	0	0	0.5844	1.1004	0	0	0	0.2	0.1961	0
3777	50359517	0.0625	3.7649	3.0027	0	21.0077	38.4097	0	12.9549	0	0.125	1.306	1.7125	0	0	0	0	0	0
3778	50357943	0	0	0	0	22.2008	30.5409	0	11.4675	0	0	0	0	0	0.25	0.25	0	0.5	0
3779	50357950	0	0	0	0	19.3445	32.0508	0	12.1982	0	0	0	0	0	0.25	0.25	0	0.5	0
3780	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3781	50359284	0	1.145	1.1389	0	6.8779	12.911	0	3.3378	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3782	50359285	0	1.4034	0.9007	0	7.8428	13.973	0	3.3378	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3783	50359286	0	1.5849	0.761	0	9.1693	14.7029	0	3.3378	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3784	50359287	0.5	1.9778	2.7557	0	6.8779	13.7646	0	4.4654	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3785	50359288	0.5	2.3247	2.3849	0	7.8428	15.164	0	4.1759	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3786	50359289	0	0	0	0	12.4104	18.4106	0	4.4654	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3787	50359295	0	0	0	0	14.3979	19.1542	0	4.4654	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3788	50359296	0	1.547	1.085	0	12.0441	20.4938	0	5.495	0	0.1	1.1875	0.4341	0	0.6667	0	0.25	0	0
3789	50359294	0	0	0	0	16.2343	19.6838	0	4.1759	0	0.1	1	0.1667	0	0.6667	0	0.25	0	0
3790	50359297	0.5	2.2512	2.8369	0	8.6222	15.0563	0	5.0036	0	0.1111	1.069	0.2	0	0.6667	0	0.25	0	0
3791	50359290	0.5	1.3281	2.3984	0	2.8172	6.7345	0	2.5937	0	0.1429	1.2649	0.3333	0	0.6667	0	0.25	0	0
3792	50359291	0.1111	1.0357	1.9557	0	1.651	4.7411	0	2.5251	0	0.1429	1.069	0.1429	0	0	0	0.9086	0	0
3793	50359299	0	0.5313	0.8772	0	1.651	4.1123	0	1.651	0	0	0.5	0	0	0.6667	0	0.25	0	0
3794	50359292	0	0.6463	1.3104	0	1.651	4.1123	0	1.651	0	0	0	0	0	0.6667	0	0.25	0	0
3795	50359300	0.1429	1.254	2.7464	0	1.651	4.7411	0	2.5251	0	0.1429	0	0	0	0	0	0.9086	0	0
3796	50359293	0.5	1.4091	2.3849	0	3.138	7.9768	0	2.831	0	0.2	0.6325	0	0	0.6667	0	0.25	0	0
3797	50359672	0	2.1545	0.8851	0	15.8217	20.5853	0	5.3508	0	0.0909	0.7378	0.25	0	0	0	0	0	0
3798	50359674	0	2.3749	1.2642	0	23.6075	33.7312	0	11.0619	0	0.3684	0	0	0	0	0	0.4368	0	0
3799	50359675	0	2.3749	1.2642	0	23.6075	33.7312	0	11.0619	0	0.7415	0	0	0	0	0	0.4368	0	0
3800	50359680	1.2792	6.2893	4.9164	2.2494	12.7515	23.7725	1.6756	9.3398	0	0.3684	0.4827	0	0	0	0	0.4368	0	0
3801	50359681	1.2792	6.2893	4.9164	2.2494	12.7515	23.7725	1.6756	9.3398	0	0.7415	0.5352	0	0	0	0	0.4368	0	0
3802	50359682	0	2.3086	1.3426	0	20.8546	35.2734	0	12.2186	0	0.6494	0	0	0	0	0	0.4368	0	0
3803	50359683	0	2.3541	1.2413	0	24.4019	32.8412	0	10.4184	0	0.3684	0.4827	0	0	0	0	0.4368	0	0
3804	50358073	0	2.2071	1.6881	0	20.7974	32.8968	0	11.5547	0	0	0	0.7808	0	0	0	0	0.25	0
3805	50358074	0	2.2833	1.6683	0	22.826	33.204	0	11.2842	0	0	0	0.7417	0	0	0	0	0.25	0
3806	50358075	0	2.3492	1.6508	0	24.9028	33.4123	0	11.0498	0	0	0	0.7083	0	0	0	0	0.25	0
3807	50358076	0	2.4065	1.6352	0	27.0143	33.5499	0	10.8432	0	0	0	0.6792	0	0	0	0	0.25	0
3808	50358077	0	2.4567	1.621	0	29.1521	33.6357	0	10.6588	0	0	0	0.6536	0	0	0	0	0.25	0
3809	50358078	0	2.2059	1.7373	0	20.0345	34.0931	0	12.2645	0	0	0	0.497	0	0	0	0	0.25	0
3810	50358081	0	2.283	1.7108	0	22.0759	34.373	0	11.8742	0	0	0	0.497	0	0	0	0	0.25	0
3811	50358082	0	2.3498	1.6881	0	24.1604	34.5357	0	11.5547	0	0	0	0.497	0	0	0	0	0.25	0
3812	50358083	0.0833	3.8328	3.4848	0	18.1617	40.5326	0	15.9363	0	0	0	0.6536	0	0	0	0.2	0.3333	0
3813	50358084	0	2.0685	1.7108	0	17.0938	32.4244	0	11.8742	0	0	0	0.497	0	0	0	0	0.25	0
3814	50358085	0	2.1593	1.7108	0	19.1249	33.0311	0	11.8742	0	0	0	0.497	0	0	0	0.25	0.3536	0
3815	50358086	0.0833	3.9402	2.8477	0	19.4727	36.2387	0	12.3508	0	0	0	0.6536	0	0	0	0	0.25	0
3816	50358087	0	2.1917	1.7922	0	19.4727	36.2387	0	12.3508	0	0	0	0.497	0	0	0	0	0.25	0
3817	50358088	0	2.1917	1.7922	0	19.4727	36.2387	0	12.3508	0	0.5	0.4004	0.497	0	0	0	0	0.378	0.0909
3818	50358089	0.1111	4.51	3.4779	0	19.1249	35.9724	0	13.069	0	0	0	0.497	0	0	0	0	0.25	0
3819	50358090	0.1	4.3862	3.2535	0	19.2968	36.1516	0	12.6577	0	0	0	0.497	0	0	0	0	0.25	0
3820	50358091	0.0909	4.273	3.0748	0	19.4727	36.2387	0	12.3508	0	0	0	0.497	0	0	0	0	0.25	0
3821	50358092	0.3446	5.2011	4.6863	0	17.1944	36.9206	0	13.8618	0	0	0	1.0994	0	0	0	0	0.25	0
3822	50358093	0	2.0685	1.9124	0	16.8887	37.0453	0	14.0875	0	0	0	0.497	0	0	0	0	0.25	0
3823	50358094	0	2.4462	1.7805	0	28.8454	41.0958	0	12.743	0	0	0	0.7083	0	0	0	0	0.25	0
3824	50358095	0	2.278	1.6508	0	22.2997	32.7996	0	11.0498	0	0	0	0.7083	0	0	0	0.125	0.2887	0
3825	50358096	0.1667	4.4444	4.2427	0	17.0199	34.8087	0	14.5617	0	0	0	0.497	0	0	0	0	0.25	0
3826	50358097	0.6507	4.3506	5.0895	0	10.6613	28.4498	0	12.2645	0	0	0	0.497	0	0	0	0	0.25	0
3827	50358079	0.5503	5.0621	3.3912	0	14.003	28.9595	0	11.1812	0	0	0	0.497	0	0	0	0	0.5	0.125
3828	50203126	0.2	2.8303	3.3428	0	9.3851	25.6011	0	11.1812	0	0	0	0.9606	0	0	0	0	0	0
3829	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3830	50359379	0	0	0	0	20.5213	18.0582	0	4.3458	0	0	0	0	0	1.1447	0.1	1.1447	0.35	0
3831	50359380	0	0	0	0	18.534	18.5343	0	5.2096	0	0	0	0	0	1.2408	0.0833	1.7508	0.4353	0
3832	50359381	0	0	0	0	16.2757	18.1182	0	5.2096	0	0	0	0	0	1.2408	0.0833	1.7508	0.4353	0
3833	50359382	0	0	0	0	21.2941	17.2274	0	3.6779	0	0	0	0	0	1.1447	0.0833	1.1447	0.2833	0
3834	50359383	0.25	3.9231	1.2174	0	14.4804	16.0987	0	3.6779	0	0	0	0	0	1.1447	0.0833	1.1447	0.2833	0
3835	50359384	0	0	0	0	23.2464	17.5552	0	3.4422	0	0	0	0	0	1.1447	0.0769	1.1447	0.2587	0
3836	50359385	0	0	0	0	17.7314	18.687	0	6.6769	0	0	0	0	0	1.04	0.1	0.9086	0.3684	0
3837	50359386	0	0	0	0	15.4573	18.2275	0	6.6769	0	0	0	0	0	1.04	0.1	0.9086	0.3684	0
3838	50359387	0	0	0	0	20.5213	18.0582	0	4.3458	0	0	0	0	0	1.1447	0.1	1.1447	0.35	0
3839	50359388	0	0	0	0	18.534	18.4647	0	4.8227	0	0	0	0	0	1.2408	0.1	1.7508	0.5646	0
3840	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
3841	50359376	0	0	0	0	17.7314	18.9626	0	6.4601	0	0	0	0	0	1.1447	0.1	1.1447	0.35	0
3842	50359393	0.5778	6.5338	2.626	0	30.716	21.9732	0	2.9265	0	0	0	0	0	0	0	0	0	0.4496
3843	50359395	0.5778	6.5818	2.6646	0	32.9005	22.1289	0	2.8607	0	0	0	0	0	0	0	0	0	0.3587
3844	50359391	0.5778	6.5338	2.7271	0	30.716	22.1226	0	3.029	0	0	0	0	0	0	0	0	0	0.377
3845	50359396	0.5778	6.4822	2.7961	0	28.5444	22.0763	0	3.2324	0	0	0	0	0	0	0	0	0	0.3978
3846	50359397	0.5778	6.4264	2.8731	0	26.3934	21.9645	0	3.4872	0	0	0	0	0	0	0	0	0	0.4217
3847	50360906	0.2	3.3138	3.9291	0.6172	16.5519	35.8254	8.0849	16.9264	1	0.2	0.6043	0.3333	0	0	0	0.125	0.4714	0
3848	50360907	0.2	3.3138	4.0517	0.6172	16.5519	38.6199	8.0849	18.2178	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3849	50360908	0.6518	6.3581	8.2	1.1908	14.0892	38.3886	7.6709	20.821	1	0.2	1.1015	0.8683	0	0	0	0	0.3333	0
3850	50360909	0.2	3.2631	4.1201	0.6172	16.208	37.8341	7.8049	19.6053	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3851	50360910	0.2	3.4836	3.9291	0.6172	19.3746	37.3687	8.3819	16.9264	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3852	50360911	0.2	3.1214	4.084	0.6172	13.804	36.3976	7.5094	18.9507	1	0.2	0.6043	0.3333	0	0	0	0.125	0.4714	0
3853	50360912	0.2	3.1214	4.2161	0.6172	13.804	39.1411	7.5094	20.3778	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3854	50360913	0.6518	5.9921	8.5335	1.1908	11.4418	38.754	7.0971	23.0818	1	0.2	1.1015	0.8683	0	0	0	0	0.3333	0
3855	50360914	0.2	3.0696	4.2817	0.6172	13.517	38.2214	7.2281	21.7535	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3856	50360915	0.2	3.2896	4.084	0.6172	16.5503	37.9826	7.8049	18.9507	1	0.2	0.6043	0.3333	0	0	0	0	0.3333	0
3857	50360916	0.2	3.1214	4.084	0.6172	13.804	36.3976	7.5094	18.9507	1	1.0685	0.9375	0.3333	0	0	0	0.125	0.7303	0.2
3858	50360917	0.2	3.1214	4.2161	0.6172	13.804	39.1411	7.5094	20.3778	1	1.0685	0.9375	0.3333	0	0	0	0	0.5164	0.2
3859	50360918	0.6518	5.9921	8.5335	1.1908	11.4418	38.754	7.0971	23.0818	1	1.0685	1.7707	0.8683	0	0	0	0	0.5164	0.2
3860	50360919	0.2	3.0696	4.2817	0.6172	13.517	38.2214	7.2281	21.7535	1	1.0685	0.9375	0.3333	0	0	0	0	0.5164	0.2
3861	50360920	0.2	3.2896	4.084	0.6172	16.5503	37.9826	7.8049	18.9507	1	1.0685	0.9375	0.3333	0	0	0	0	0.5164	0.2
3862	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
3863	50070680	0	1.7826	1.7402	0.3333	6.387	16.2364	3.0651	5.7283	0	0	0	0	0	0.25	0	0	0	0
3864	50365770	0.5	2.9023	1.9805	0	10.767	24.3123	0	13.0823	0	0	0	0	0	0	0	0.2	0.4082	0
3865	50365771	0.5	3.0969	1.7582	0	12.4827	24.954	0	13.0823	0	0	0	0	0	0	0	0.2	0.3333	0
3866	50365772	0.25	3.846	1.7582	0	13.7236	25.1185	0	13.0823	0	0	0	0	0	0	0	0.2	0.4082	0
3867	50365773	0.25	3.9894	1.5815	0	15.629	25.4888	0	13.0823	0	0	0	0	0	0	0	0.2	0.3333	0
3868	50365774	0	0	0	0	17.8367	25.8889	0	13.0823	0	0	0.0833	0	0	0	0	0.2	0.4082	0
3869	50365775	0	0	0	0	19.8659	26.0563	0	13.0823	0	0	0.0769	0	0	0	0	0.2	0.3333	0
3870	50365776	0	0	0	0	10.767	24.3123	0	13.0823	0	0.1111	0	0	0	0	0	0.2	0	0
3871	50365777	0	0	0	0	12.4827	24.954	0	13.0823	0	0.1	0	0	0	0	0	0.2	0	0
3872	50365778	0	0	0	0	18.134	25.8889	0	13.0823	0	0	0	0	0	0	0	0.2	0.4082	0
3873	50365779	0	0	0	0	20.1525	26.0563	0	13.0823	0	0	0	0	0	0	0	0.2	0.3333	0
3874	50365780	0	0	0	0	20.4358	26.2108	0	13.0823	0	0	0	0	0	0	0	0.2	0.4082	0
3875	50365781	0	0	0	0	22.4992	26.302	0	13.0823	0	0	0	0	0	0	0	0.2	0.3333	0
3876	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3877	50289094	0	0	0	0	11.468	12.6727	0	2.6207	0	0	0	0	0	0	0	0	0.5	0
3878	50289096	0	0	0	0	8.731	13.5271	0	4.6105	0	0	0	0	0	0.25	0.5	0	0.5	0
3879	10972	0.7752	6.786	4.2214	1.2162	11.4518	12.1347	2.2866	3.6623	0	0	0.5	0	0	0	0	0	0.2673	0.5
3880	50289104	0	0	0	0	11.3767	12.8538	0	2.5251	0	0	0	0	0	0	0	0	0.5	0
3881	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3882	50289105	0	0	0	0	14.061	11.1844	0	1.651	0	0	0	0	0	0	0	0	0.5	0
3883	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
3884	50289103	0	0	0	0	11.4409	12.2228	0	3.3019	0	0	0	0	0	0	0	0	0.5	0
3885	50289098	0	0	0	0	16.3945	11.5759	0	1.651	0	0	0	0	0	0	0	0	0.5	0
3886	50289099	0	0	0	0	11.3128	12.4604	0	3.1473	0	0	0	0	0	0	0	0	0.5	0
3887	50289102	0	0	0	0	9.6106	10.0191	0	1.651	0	0	0	0	0	0	0	0	0.5	0
3888	50362874	0.639	6.2645	6.7483	0	17.477	19.0073	0	8.5475	0	0	0.6507	0.8579	0	0	0	0	0	0.3333
3889	50366605	0	0	0	0	30.3996	30.6009	0	6.8184	0	0	0	0	0	0	0	0.7354	0	0
3890	50366607	0	0	0	0	26.0442	30.4315	0	7.4981	0	0	0	0	0	0	0	0.8383	0	0
3891	50366606	0	0	0	0	23.8944	30.2622	0	7.9186	0	0	0	0	0	0	0	0.9062	0	0
3892	50080160	0	0	0	0	32.5962	30.6292	0	6.5383	0	0	0	0	0	0	0	0.6951	0	0
3893	50080162	0	0	0	0	34.8015	30.6322	0	6.2884	0	0	0	0	0	0	0	0.66	0	0
3894	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3895	50366608	0	0	0	0	28.2144	30.5389	0	7.1354	0	0	0	0	0	0	0	0.7825	0	0
3896	50080164	0	0	0	0	41.4527	30.5446	0	5.675	0	0	0	0	0	0	0	0.5771	0	0
3897	50368268	0.783	8.9583	4.7479	0	19.4057	25.8279	0	5.2745	0	0.0909	0.8433	0.6688	0	0	0	0	0	0
3898	50368269	0.783	10.6036	4.7479	0	27.4308	28.8968	0	5.2745	0	0.0909	0.4216	0.0526	0	0	0	0	0	0
3899	50313079	0.6507	2.7261	1.9103	0	3.5328	3.3413	0	0.5	0	0	0.5	0	0	0	0	0	0	0.2
3900	50368270	0.783	11.5701	4.7479	0	32.8629	30.9651	0	5.2745	0	0.0909	0	0	0	0	0	0	0	0
3901	50004000	1.0021	4.7815	5.2012	1.4198	3.4392	9.7913	2.3053	3.6623	0	0	0.5	0	0	0	0	0	0.2673	0.5
3902	50368271	0.783	9.638	4.7479	0	22.6543	26.8528	0	5.2745	0	0.0909	0.8433	0.6688	0	0	0	0	0	0
3903	50368272	0.783	9.9187	4.7479	0	23.289	27.7968	0	5.2745	0	0.0909	0.7606	0.6266	0	0	0	0	0	0
3904	50012004	0.5	4.8321	2.1832	0	18.4178	18.0096	0	2.7935	0	0	0.3333	0.5	0	0	0	0	0	0
3905	50020514	0.1667	2.4171	0.7071	0	2.5698	2.3784	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3906	50020515	0	1.943	0.7099	0	16.0054	15.02	0	2.1925	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3907	50020517	0.0769	3.9887	0.4264	0	14.1464	2.7145	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3908	50020518	0.1111	3.4524	0.5345	0	6.558	2.6246	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3909	50020519	1.5	4.6083	0.8774	2.4592	3.5395	2.5	1.4207	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3910	50020518	0.1111	3.4524	0.5345	0	6.558	2.6246	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3911	50020523	0	1.8407	0.5345	0	12.3571	6.7253	0	0.2	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3912	50011780	0	1.7064	0.5	0	5.0857	3.0418	0	0	0	0	0	0	0	0	0	0	0.3333	0
3913	50020527	0.25	2.6825	2.6207	0	4.2843	6.6787	0	1.8899	0	0	0	0	0	0	0	0	0.6667	0.5
3914	50367853	0	0	0	0	18.7051	6.8936	0	0.1111	0	0.0667	0.5443	0.3333	0	0	0	0.0769	0.7303	0.1429
3915	50367852	0	1.8192	0.5	0	11.6009	6.2003	0	0.1667	0	0.0833	0.3333	0	0	0	0	0.1	1.2556	0.8255
3916	50020519	1.5	4.6083	0.8774	2.4592	3.5395	2.5	1.4207	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3917	50020522	0	0	0	0	14.2775	8.1329	0	0.7211	0	0.0769	0.3086	0	0	0.0833	0.2981	0	0.4364	0.25
3918	50020521	2.577	4.083	3.1509	2.9495	2.5698	3.1811	0.8298	0.25	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3919	50020523	0	1.8407	0.5345	0	12.3571	6.7253	0	0.2	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3920	50020532	0.1667	2.8132	1.9103	0	5.4978	7.9889	0	1.8899	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3921	50020520	0.6507	2.9445	2.319	0	2.5698	3.1811	0	0.25	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3922	50011780	0	1.7064	0.5	0	5.0857	3.0418	0	0	0	0	0	0	0	0	0	0	0.3333	0
3923	50020520	0.6507	2.9445	2.319	0	2.5698	3.1811	0	0.25	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3924	50020514	0.1667	2.4171	0.7071	0	2.5698	2.3784	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3925	50020515	0	1.943	0.7099	0	16.0054	15.02	0	2.1925	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3926	50020529	0	1.9218	0.4714	0	16.3872	6.9586	0	0.1429	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3927	50020529	0	1.9218	0.4714	0	16.3872	6.9586	0	0.1429	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3928	50020517	0.0769	3.9887	0.4264	0	14.1464	2.7145	0	0	0	0	0.1667	0	0	0	0	0	0.6667	0.5
3929	50020516	0.1	3.3361	1	0	7.2143	5.0984	0	0.1667	0	0.0833	0.3333	0	0	0	0	0.1	1.6394	1.4708
3930	50008684	0.25	3.0257	2.371	1.1547	3.5815	9.1669	2.1257	2.5251	0	0	0	0	0	0.25	0	0	0	0
3931	50008689	0	1.8889	1.3005	0.3333	7.0519	13.9632	3.2479	4.3296	0	0	0	0	0	0.25	0	0	0	0
3932	50008685	0.1667	3.3411	3.2245	0.6667	4.6913	14.976	2.7495	5.7283	0	0	0	0	0	0.25	0	0	0	0
3933	50074266	0	0	0	0	15.9947	8.9231	0	1.3104	0	0	0	0	0	0	0	2.9417	0.8685	0
3934	50074265	0	0	0	0	18.8201	10.2312	0	1.3104	0	0	0	0	0	0	0	1.651	0.6694	0
3935	50074267	0	1.9814	0.6305	0	14.2207	13.0607	0	1.771	0	0	0	0	0	0	0	1.651	0.6694	0
3936	50074268	0	2.7786	0.6305	0	21.343	13.513	0	1.3098	0	0	0	0	0	0	0	1.651	0.5437	0
3937	50074269	0	0	0	0	24.4459	18.0678	0	2.2684	0	0	0	0	0	0	0	1.651	0.5437	0
3938	50074270	0	2.1311	1.7944	0	13.7867	13.0886	0	3.4996	0	0	0	0	0	0	0	1.651	0.6694	0
3939	50074271	0	2.6696	0.6978	0	19.4146	13.3905	0	1.3896	0	0	0	0	0	0	0	1.651	0.6694	0
3940	50074273	0	0	0	0	21.8084	11.6788	0	1.3104	0	0	0	0	0	0	0	0.5	0.5164	0
3941	50074274	0	2.9308	0.5332	0	25.3674	13.6338	0	1.185	0	0	0	0	0	0	0	1.651	0.3969	0
3942	50074276	0	0	0	0	26.4545	17.6886	0	1.8836	0	0	0	0	0	0	0	1.651	0.4586	0
3943	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
3944	50074278	0	2.0806	1.8948	0	13.0932	14.7079	0	5.2693	0	0	0	0.5	0	0	0	1.651	0.6694	0
3945	50074277	0	0	0	0	28.5696	18.5298	0	1.8725	0	0	0	0	0	0	0	1.651	0.3969	0
3946	50074282	0	0	0	0	26.4787	18.3715	0	2.0407	0	0	0	0	0	0	0	1.651	0.4586	0
3947	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
3948	50074281	0	2.2704	1.8072	0	15.9947	11.7499	0	2.9417	0	0	0	0	0	0	0	1.651	0.6694	0
3949	50074283	0	0	0	0	15.9947	8.8308	0	1.3104	0	0	0	0	0	0	0	2.7495	0.8298	0
3950	50074286	0	0	0	0	24.3703	17.6575	0	2.0002	0	0	0	0	0	0	0	1.651	0.5437	0
3951	50074287	0	0	0	0	13.5966	11.4919	2.1762	2.9417	0	0	0	0	0	0	0	1.651	0.6694	0
3952	50074285	0	0	0	0	25.2335	20.7956	0	4.7451	0	0	0	0	0	0	0	1.651	0.6694	0
3953	50074284	0	0	0	0	18.2359	10.1618	0	1.3104	0	0	0	0	0	0	0	1.651	0.5437	0
3954	50074288	0	2.0386	1.7944	0	11.3753	12.8449	0	3.4996	0	0	0	0	0	0	0	1.651	0.6694	0
