No.	NAME	AAC	IDDE	IDMT	IVDE	Ges	rGes	S0K	Uindex	Xindex	Yindex	BertzCT	IC1	IC2	IC3	IC5	CIC1	CIC2	CIC4	BIC0	BIC2	BIC3	BIC4
5219	50435292	1.3414	4.6439	13621.3617	1.164	25	1	116.0964	41.9872	0.3339	0.561	637.5266	3.0122	3.9858	4.7995	5.2359	2.7692	1.7955	0.6545	0.2248	0.6681	0.8045	0.8594
5220	50435293	1.3581	4.4183	11607.6392	1.1887	23	0.9583	108.0391	39.3655	0.3485	0.6051	622.7952	3.0846	4.0694	4.8637	5.2389	2.6158	1.631	0.5385	0.2304	0.6903	0.8251	0.8757
5221	50435295	1.3963	4.0049	8259.4137	1.2407	22	1	98.1075	34.35	0.3811	0.7123	593.4535	3.2424	4.2198	4.9149	5.0888	2.2812	1.3038	0.4348	0.2432	0.735	0.856	0.8863
5222	50435296	1.4181	4.3923	6897.0815	1.2678	21	1	92.2387	31.9687	0.3987	0.775	578.8426	3.3271	4.2459	4.8216	5.0077	2.0992	1.1803	0.4186	0.2506	0.7504	0.8521	0.885
5223	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5224	50435267	1.3404	5.0453	111964.9548	1.2143	43	0.9348	247.329	80.5616	0.1644	0.2291	1504.5672	3.1861	4.378	5.2208	5.8627	3.4139	2.2219	0.9539	0.1964	0.6413	0.7648	0.8271
5225	50435271	1.4137	5.5739	137945.3074	1.2617	48	0.9796	273.1208	88.9084	0.1599	0.2218	1625.5053	3.3428	4.6586	5.6132	6.2076	3.3154	1.9996	0.5646	0.2052	0.6763	0.8148	0.8846
5226	50435274	1.3919	5.0161	70475.4972	1.2816	39	0.9512	215.6596	67.128	0.189	0.2798	1421.1904	3.3946	4.6558	5.5066	5.9245	2.9629	1.7017	0.5062	0.2102	0.7031	0.8316	0.8836
5227	50435276	1.4462	5.3496	107406.1017	1.2992	45	0.9783	252.0838	80.387	0.1717	0.2449	1574.7183	3.4598	4.8136	5.7217	6.0941	3.0637	1.71	0.4947	0.2135	0.7105	0.8446	0.8899
5228	50435278	1.4037	4.8719	63639.8019	1.2955	38	0.95	208.8771	64.5524	0.1953	0.294	1404.5773	3.4376	4.7025	5.5156	5.8796	2.8661	1.6013	0.5001	0.2134	0.7149	0.8386	0.8824
5229	50435279	1.4462	5.3332	107407.4555	1.2992	44	0.9565	250.0838	80.3854	0.1717	0.245	1574.7183	3.4598	4.7755	5.6671	6.1376	3.0637	1.7481	0.4295	0.2135	0.7049	0.8365	0.8995
5230	50435280	1.4704	5.0049	89742.2952	1.3247	40	0.9091	232.215	74.8893	0.1813	0.2649	1540.9508	3.5376	4.8538	5.6847	6.0599	2.8887	1.5725	0.4129	0.2197	0.7252	0.8493	0.8984
5231	50435281	1.4833	5.3798	81682.1109	1.3376	41	0.9535	229.3294	72.1995	0.1868	0.2766	1524.0938	3.5747	4.89	5.6972	6.0195	2.8003	1.485	0.4037	0.223	0.7352	0.8566	0.8978
5232	50435282	1.4431	4.3496	9824.9673	1.2143	23	1	104.0419	36.818	0.3643	0.6555	610.8592	3.2213	4.2563	5.0016	5.1683	2.3637	1.3286	0.4167	0.2491	0.7346	0.8632	0.8919
5233	50435283	1.4674	4.0049	8259.4137	1.2407	22	1	98.1075	34.35	0.3811	0.7123	596.2084	3.3101	4.3369	5.003	5.0919	2.1817	1.155	0.4	0.2568	0.759	0.8755	0.8911
5234	50435286	1.2917	4.4183	11607.6392	1.1887	24	1	110.0391	39.3655	0.3485	0.6051	619.75	2.8674	3.9636	4.808	5.2231	2.8605	1.7643	0.5803	0.2182	0.6697	0.8123	0.8697
5235	9002	1.3074	4.3496	9824.9673	1.2143	21	0.913	100.0419	36.818	0.3643	0.6555	605.1312	2.9398	4.0525	4.8786	5.1488	2.7041	1.5914	0.4951	0.2237	0.6933	0.8346	0.8808
5236	50435287	1.3247	4.0049	8259.4137	1.2407	22	1	98.1075	34.35	0.3811	0.7123	590.5564	3.0172	4.1391	4.9002	5.0704	2.5374	1.4155	0.4841	0.2296	0.7176	0.8495	0.879
5237	50435288	1.3435	4.3923	6897.0815	1.2678	21	1	92.2387	31.9687	0.3987	0.775	576.0257	3.0997	4.2156	4.8968	4.9877	2.3598	1.2438	0.4717	0.2363	0.7413	0.8611	0.8771
5238	50435294	1.3764	4.3496	9824.9673	1.2143	23	1	104.0419	36.818	0.3643	0.6555	608.1043	3.1614	4.1499	4.88	5.1657	2.4533	1.4648	0.5306	0.2365	0.713	0.8385	0.8735
5239	50435295	1.3963	4.0049	8259.4137	1.2407	22	1	98.1075	34.35	0.3811	0.7123	593.4535	3.2424	4.2198	4.9149	5.0888	2.2812	1.3038	0.4348	0.2432	0.735	0.856	0.8863
5240	50435296	1.4181	4.3923	6897.0815	1.2678	21	1	92.2387	31.9687	0.3987	0.775	578.8426	3.3271	4.2459	4.8216	5.0077	2.0992	1.1803	0.4186	0.2506	0.7504	0.8521	0.885
5241	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5242	50433318	1.5266	5.0433	126939.008	1.2741	45	0.9375	262.0782	85.9336	0.1664	0.2351	1579.3511	3.5703	4.8449	5.6627	5.9719	2.9689	1.6942	0.6318	0.2245	0.7124	0.8326	0.8686
5243	50433319	1.502	5.1337	145126.3666	1.2495	46	0.92	274.1928	91.5399	0.1652	0.2344	1613.3598	3.4835	4.791	5.7252	6.1167	3.1459	1.8384	0.6137	0.2184	0.6967	0.8326	0.8748
5244	50433320	1.5266	5.0016	125093.4203	1.2741	45	0.9375	262.0782	85.828	0.17	0.2432	1579.3511	3.5703	4.8879	5.7702	6.0364	2.9689	1.6512	0.5673	0.2245	0.7187	0.8485	0.8781
5245	50433321	1.5398	5.1716	115922.4554	1.2866	44	0.9362	255.0657	83.0385	0.1724	0.2477	1562.3716	3.6145	4.9267	5.764	5.9946	2.8774	1.5652	0.5639	0.2277	0.7286	0.8525	0.8767
5246	50433322	1.3467	4.7722	74757.5263	1.1822	38	0.9268	213.6596	67.3334	0.1777	0.2545	1356.779	3.2829	4.4457	5.3736	5.8117	3.0921	1.9294	0.6356	0.2029	0.6699	0.8097	0.8648
5247	50433323	1.3687	4.7213	61121.3083	1.2109	37	0.9487	202.1307	62.2626	0.189	0.2782	1323.8212	3.363	4.5375	5.4211	5.7895	2.9037	1.7293	0.5553	0.2091	0.6931	0.828	0.8724
5248	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
5249	50434373	1.7196	2.9312	1423.3868	1.4196	8	0.6154	38.1057	19.0342	0.5713	1.2612	354.4189	2.9053	3.4058	3.4058	3.4058	1.3426	0.8421	0.8421	0.3658	0.7246	0.7246	0.7246
5250	50434374	1.7647	2.8424	2213.0428	1.4138	12	0.8571	49.303	28.1067	0.5974	1.0412	348.2534	3.3908	4.0049	4.0958	4.0958	1.0686	0.4545	0.3636	0.3671	0.8331	0.852	0.852
5251	50434375	1.7004	2.9312	1423.3868	1.4196	8	0.6154	38.1057	19.0342	0.5713	1.2612	341.0759	2.8919	3.3447	3.5352	3.5352	1.5005	1.0476	0.8571	0.3556	0.6995	0.7394	0.7394
5252	50434376	1.7307	2.8424	2213.0428	1.4138	12	0.8571	49.303	28.1067	0.5974	1.0412	312.9488	3.585	3.9183	4.085	4.085	1	0.6667	0.5	0.3562	0.8066	0.8409	0.8409
5253	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5254	50437537	1.4155	4.5608	55560.8934	0.9686	37	1	192.7498	57.6213	0.1788	0.2548	1175.5051	3.2341	4.2822	5.2688	5.8555	2.9947	1.9467	0.5067	0.2178	0.6588	0.8106	0.8804
5255	50437538	1.444	4.3293	44761.4015	0.9971	35	1	179.5249	52.9357	0.1899	0.2774	1143.177	3.3325	4.4016	5.391	5.7607	2.7761	1.7069	0.3768	0.2256	0.6877	0.8422	0.8955
5256	50437539	1.4304	4.6187	62227.4518	1.0178	36	0.9231	200.1307	55.9229	0.166	0.242	1419.1299	3.466	4.5939	5.5116	5.8063	2.7239	1.5959	0.411	0.219	0.7034	0.8439	0.8848
5257	50437540	1.4304	4.6187	61980.0863	1.0178	37	0.9487	202.1307	55.8869	0.167	0.2445	1419.1299	3.466	4.6213	5.5116	5.8063	2.7239	1.5685	0.411	0.219	0.7076	0.8439	0.8848
5258	50437541	1.4436	4.3661	56053.9978	1.0304	35	0.9211	193.4212	53.7725	0.1716	0.2536	1402.4769	3.4798	4.5221	5.4506	5.7579	2.6495	1.6072	0.4	0.2226	0.6974	0.8406	0.8836
5259	50104891	1.3582	3.4613	3998.3106	1.3516	16	0.8889	71.0587	25.5061	0.4349	0.9012	618.6499	2.7885	3.6106	4.3249	4.5216	2.0189	1.1968	0.2857	0.2588	0.688	0.8241	0.8616
5260	50435940	1.4949	2.6995	1773.4402	1.5306	14	1	53.303	21.1389	0.5725	1.2602	409.8379	3.5726	4.0272	4.2433	4.2433	0.8868	0.4323	0.2161	0.311	0.8377	0.8827	0.8827
5261	50022178	1.4412	3.5466	1381.711	1.5486	13	1	48.1057	19.0393	0.5882	1.3105	394.3929	3.4633	3.9395	4.1659	4.1659	0.929	0.4528	0.2264	0.3031	0.8285	0.8761	0.8761
5262	50435941	1.4443	3.6054	10436.026	1.0995	22	0.9167	106.0391	33.6862	0.3248	0.6093	690.1553	3.3962	4.3766	4.835	4.96	2.1887	1.2083	0.625	0.2471	0.7487	0.8271	0.8485
5263	50174558	1.4591	2.7516	1085.0402	1.4591	12	1	43.0196	17.0714	0.5887	1.2863	355.9699	3.0386	3.7947	4.1699	4.1699	1.1314	0.3753	0	0.3182	0.8276	0.9095	0.9095
5264	10404	1.4285	4.1066	5777.7239	1.6482	21	1	92.2387	27.5863	0.4109	0.9331	601.1565	3.3923	4.7849	4.9754	4.9754	2	0.6074	0.4169	0.2544	0.8522	0.8861	0.8861
5265	50435943	1.4247	4.8711	120350.9215	1.0995	43	0.8958	258.0782	69.5649	0.1402	0.2007	1697.4756	3.5295	4.7885	5.6718	5.9801	2.994	1.735	0.5435	0.2091	0.7028	0.8324	0.8776
5266	50435949	1.4352	5.0865	110430.2223	1.1103	42	0.8936	251.0657	67.3507	0.1442	0.2089	1680.3811	3.5662	4.8148	5.6626	5.9364	2.9096	1.6609	0.5393	0.2118	0.7107	0.8358	0.8763
5267	10404	1.4285	4.1066	5777.7239	1.6482	21	1	92.2387	27.5863	0.4109	0.9331	601.1565	3.3923	4.7849	4.9754	4.9754	2	0.6074	0.4169	0.2544	0.8522	0.8861	0.8861
5268	50434506	1.3559	4.5625	24449.68	1.1096	30	0.9375	156	41.1769	0.2485	0.4605	1281.4104	3.2829	4.1391	4.8537	5.6723	2.4985	1.6422	0.4	0.2184	0.6666	0.7817	0.8666
5269	50434507	1.7566	4.5661	16585.0969	1.4972	28	1	134.6059	42.2231	0.3195	0.5969	994.921	3.8293	4.647	5.1472	5.3332	1.597	0.7793	0.1395	0.3038	0.8038	0.8903	0.9144
5270	50434508	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5271	50434509	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5272	50434510	1.3922	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	858.3481	3.4861	4.2878	4.6143	4.89	2.1286	1.3269	0.7655	0.2347	0.723	0.778	0.8176
5273	50434511	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5274	50434512	1.8198	4.3484	21102.7766	1.4747	28	0.9333	143.2067	46.8513	0.3061	0.5575	1078.4761	3.8091	4.6184	5.1291	5.3844	1.7455	0.9362	0.2979	0.3045	0.7727	0.8581	0.8794
5275	50434513	1.5763	4.5661	16325.7193	1.3329	28	1	134.6059	42.1248	0.324	0.6151	931.4285	3.6421	4.5448	5.0154	5.4075	2.0304	1.1276	0.4218	0.2637	0.7603	0.8391	0.8784
5276	50434514	1.643	4.3158	12941.4794	1.3702	26	1	122.2114	37.7708	0.3304	0.633	900.0171	3.7044	4.496	5.0542	5.3332	1.7218	0.9302	0.1395	0.2842	0.7777	0.8742	0.9144
5277	50434515	1.643	4.3158	12941.4794	1.3702	26	1	122.2114	37.7708	0.3304	0.633	900.0171	3.7044	4.496	5.0542	5.3332	1.7218	0.9302	0.1395	0.2842	0.7777	0.8742	0.9144
5278	50434516	1.3922	4.3158	12941.4794	1.3702	23	0.8846	116.2114	37.7708	0.3304	0.633	890.3481	3.4861	4.4256	4.8592	5.339	2.1286	1.1891	0.3727	0.2347	0.7462	0.8193	0.8839
5279	50434517	1.4285	4.085	10272.8584	1.0995	20	0.8333	102.0391	33.6407	0.3316	0.6339	770.7406	3.3615	4.107	4.647	4.9611	2.0647	1.3193	0.5116	0.2471	0.7104	0.8038	0.8501
5280	50434518	1.3559	4.5625	24449.68	1.1096	29	0.9063	154	41.1769	0.2485	0.4605	1281.4104	3.2829	4.1391	4.8537	5.6723	2.4985	1.6422	0.4	0.2184	0.6666	0.7817	0.8666
5281	50434519	1.7566	4.5661	16585.0969	1.4972	28	1	134.6059	42.2231	0.3195	0.5969	994.921	3.8293	4.647	5.1472	5.3332	1.597	0.7793	0.1395	0.3038	0.8038	0.8903	0.9144
5282	50434520	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5283	50434521	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5284	50434522	1.3922	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	858.3481	3.4861	4.2878	4.6143	4.89	2.1286	1.3269	0.7655	0.2347	0.723	0.778	0.8176
5285	50434523	1.643	4.0851	13527.4518	1.3702	22	0.8462	114.2114	37.8884	0.3175	0.5876	868.0171	3.7044	4.403	4.7751	4.9611	1.7218	1.0233	0.5116	0.2842	0.7616	0.8259	0.8501
5286	50434524	1.743	4.3484	21102.7766	1.4747	28	0.9333	143.2067	46.8513	0.3061	0.5575	1074.8664	3.8091	4.6184	5.1291	5.3844	1.7455	0.9362	0.2979	0.2916	0.7727	0.8581	0.8794
5287	50434525	1.5222	4.5661	16325.7193	1.3329	28	1	134.6059	42.1248	0.324	0.6151	928.6736	3.6421	4.5448	5.0154	5.4075	2.0304	1.1276	0.4218	0.2547	0.7603	0.8391	0.8784
5288	50434526	1.643	4.3158	12941.4794	1.3702	26	1	122.2114	37.7708	0.3304	0.633	900.0171	3.7044	4.496	5.0542	5.3332	1.7218	0.9302	0.1395	0.2842	0.7777	0.8742	0.9144
5289	50434527	1.643	4.3158	12941.4794	1.3702	26	1	122.2114	37.7708	0.3304	0.633	900.0171	3.7044	4.496	5.0542	5.3332	1.7218	0.9302	0.1395	0.2842	0.7777	0.8742	0.9144
5290	50434528	1.3922	4.3158	12941.4794	1.3702	24	0.9231	118.2114	37.7708	0.3304	0.633	890.3481	3.4861	4.4256	4.8592	5.339	2.1286	1.1891	0.3727	0.2347	0.7462	0.8193	0.8839
5291	50434529	1.4285	4.085	10272.8584	1.0995	20	0.8333	102.0391	33.6407	0.3316	0.6339	770.7406	3.3615	4.107	4.647	4.9611	2.0647	1.3193	0.5116	0.2471	0.7104	0.8038	0.8501
5292	50435947	1.4461	5.0018	101063.4077	1.1212	41	0.8913	244.0838	65.1647	0.1485	0.2179	1663.3033	3.6013	4.8146	5.6081	5.8914	2.825	1.6117	0.5349	0.2147	0.7149	0.8327	0.8748
5293	50435948	1.4773	4.9877	91985.0021	1.1988	42	0.9545	236.215	67.0613	0.1588	0.2289	1446.5446	3.5514	4.9536	5.6733	5.8826	2.8748	1.4726	0.5437	0.2212	0.7416	0.8494	0.8807
5294	50435945	1.4573	4.8193	92234.842	1.1322	41	0.9111	239.1334	63.0072	0.1532	0.228	1646.2422	3.6337	4.8074	5.5514	5.8449	2.7413	1.5676	0.5301	0.2177	0.7182	0.8294	0.8732
5295	50435952	1.4569	4.5765	79529.1558	1.1155	40	0.9524	222.4773	62.4948	0.1613	0.2336	1379.4952	3.5221	4.8467	5.6258	5.8454	2.8355	1.5109	0.5122	0.22	0.7319	0.8496	0.8827
5296	50435956	1.4447	4.9611	85518.6682	1.2113	40	0.9302	227.3294	64.7644	0.1601	0.2314	1426.8602	3.5243	4.9194	5.6476	5.8593	2.8851	1.4899	0.5501	0.2167	0.7381	0.8473	0.8791
5297	50435950	1.469	4.8968	83928.8761	1.1433	39	0.8864	230.215	60.8784	0.1583	0.2393	1629.1976	3.6614	4.7894	5.4924	5.7969	2.6605	1.5325	0.525	0.2209	0.7201	0.8258	0.8716
5298	50435951	1.49	4.9611	83848.3017	1.2113	41	0.9535	229.3294	64.7201	0.1634	0.2385	1429.8017	3.5985	4.9914	5.6671	5.8358	2.7765	1.3837	0.5392	0.2245	0.7521	0.8539	0.8793
5299	50435957	1.4569	4.5765	77809.3075	1.2239	40	0.9524	222.4773	62.4606	0.1648	0.2412	1410.1775	3.5716	4.957	5.641	5.8118	2.786	1.4005	0.5458	0.22	0.7486	0.8519	0.8776
5300	50435958	1.4698	4.9001	72231.9751	1.1282	39	0.9512	215.6596	60.2286	0.1661	0.2435	1362.8861	3.5695	4.8849	5.6202	5.7975	2.7343	1.4189	0.5063	0.2235	0.7427	0.8545	0.8814
5301	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5302	50435944	1.5032	4.5765	76207.1962	1.2239	40	0.9524	222.4773	62.4124	0.1684	0.2491	1413.0766	3.6451	5.0016	5.6125	5.7875	2.6768	1.3203	0.5344	0.228	0.7587	0.8514	0.8779
5303	50435961	1.4698	4.9001	70580.9957	1.2366	39	0.9512	215.6596	60.1906	0.1699	0.2521	1393.5138	3.6184	4.9667	5.5854	5.7626	2.6853	1.337	0.5412	0.2235	0.7551	0.8492	0.8761
5304	50435959	1.4832	4.7842	65401.3511	1.1412	38	0.95	208.8771	57.9966	0.1712	0.2546	1346.2962	3.6163	4.8944	5.5637	5.7479	2.6316	1.3536	0.5	0.2271	0.7494	0.8518	0.88
5305	50435946	1.5171	4.9001	69046.331	1.2366	39	0.9512	215.6596	60.1385	0.1738	0.261	1396.3691	3.6902	5.0053	5.5557	5.7375	2.5766	1.2615	0.5293	0.2317	0.7645	0.8486	0.8764
5306	50435942	1.5316	4.8531	62350.3476	1.2494	38	0.95	208.8771	57.899	0.1798	0.2742	1379.679	3.7316	4.9983	5.4965	5.6857	2.4778	1.2112	0.5237	0.2356	0.769	0.8456	0.8747
5307	50435954	1.512	4.6819	53078.9123	1.1674	35	0.9211	193.4212	53.637	0.1829	0.2806	1313.1732	3.7022	4.8883	5.4436	5.6436	2.4271	1.241	0.4857	0.235	0.7597	0.846	0.8771
5308	50435955	1.4973	4.7532	59022.0682	1.1542	37	0.9487	202.1307	55.7992	0.1768	0.2669	1329.7254	3.6613	4.8969	5.5049	5.6967	2.5286	1.2929	0.4932	0.2309	0.7553	0.849	0.8786
5309	50435953	1.4832	4.8031	63818.4467	1.2494	38	0.95	208.8771	57.9549	0.1755	0.2642	1376.8687	3.6637	4.9698	5.5275	5.7117	2.5842	1.2781	0.5362	0.2271	0.7609	0.8463	0.8745
5310	50435960	1.4973	4.7339	57506.3726	1.2623	37	0.9487	202.1307	55.7539	0.1815	0.2777	1360.2421	3.7055	4.9621	5.4672	5.6589	2.4843	1.2277	0.5309	0.2309	0.7653	0.8432	0.8728
5311	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5312	50433917	1.5266	5.0276	123766.3355	1.2741	44	0.9167	260.0782	85.7713	0.173	0.2498	1579.3511	3.5703	4.8879	5.7702	6.0794	2.9689	1.6512	0.5458	0.2245	0.7187	0.8485	0.8813
5313	50433918	1.5534	5.0453	105728.1874	1.2992	43	0.9348	248.0838	80.2046	0.1787	0.2611	1545.4085	3.6588	4.942	5.7359	5.9975	2.7842	1.501	0.4914	0.2311	0.7353	0.8534	0.8855
5314	50433919	1.5677	5.0919	97510.008	1.3119	41	0.9111	239.1334	77.4885	0.1816	0.2669	1528.4616	3.7027	4.9782	5.7315	5.9548	2.6896	1.4141	0.4852	0.2347	0.7453	0.8581	0.8844
5315	50433920	1.5827	4.8685	89804.8298	1.3247	41	0.9318	234.215	74.8175	0.1846	0.2728	1511.5305	3.7454	4.9872	5.6792	5.9108	2.5944	1.3526	0.4785	0.2385	0.7515	0.8557	0.8832
5316	50433921	1.5398	5.1716	113942.709	1.2866	41	0.8723	248.3108	82.9546	0.1772	0.2584	1562.3716	3.6145	4.9267	5.7862	6.039	2.8774	1.5652	0.4973	0.2277	0.7286	0.8557	0.8866
5317	50433922	1.5677	4.9585	96858.1937	1.3119	41	0.9111	239.1334	77.4589	0.1836	0.2713	1528.4616	3.7027	4.9782	5.7553	5.9548	2.6896	1.4141	0.4376	0.2347	0.7453	0.8616	0.8915
5318	50433923	1.5827	4.9594	89094.6968	1.3247	41	0.9318	234.215	74.7785	0.1868	0.278	1511.5305	3.7454	5.0119	5.7533	5.9108	2.5944	1.3279	0.4291	0.2385	0.7552	0.8669	0.8906
5319	50433924	1.5982	5.0077	81829.4883	1.3376	39	0.907	225.3294	72.1435	0.1901	0.2848	1494.6152	3.7858	5.0152	5.7019	5.8655	2.4996	1.2702	0.4199	0.2424	0.7608	0.8649	0.8897
5320	50433925	1.5534	4.9854	104668.8011	1.2992	43	0.9348	248.0838	80.1851	0.1818	0.2678	1545.4085	3.6588	4.942	5.7359	5.9975	2.7842	1.501	0.4914	0.2311	0.7353	0.8534	0.8855
5321	50433926	1.5827	4.7888	88508.9157	1.3247	41	0.9318	234.215	74.759	0.1888	0.2825	1511.5305	3.7454	4.9872	5.7039	5.9108	2.5944	1.3526	0.4291	0.2385	0.7515	0.8595	0.8906
5322	50433927	1.5982	4.9611	81185.7207	1.3376	39	0.907	225.3294	72.1136	0.1925	0.2902	1494.6152	3.7858	5.0152	5.7019	5.8655	2.4996	1.2702	0.4199	0.2424	0.7608	0.8649	0.8897
5323	50433928	1.6145	4.9161	74346.1829	1.3505	39	0.9286	220.4773	69.5138	0.1961	0.2981	1477.7152	3.8215	5.008	5.6487	5.8188	2.4073	1.2208	0.4101	0.2466	0.7649	0.8628	0.8888
5324	50433929	1.393	4.6149	49242.3949	1.2405	35	0.9459	188.7498	57.3441	0.2027	0.3088	1290.9536	3.4388	4.5703	5.3734	5.7447	2.711	1.5794	0.4613	0.2159	0.7084	0.8329	0.8818
5325	50433930	1.4061	4.4823	43924.3445	1.2556	34	0.9444	182.1173	54.9422	0.2107	0.3277	1274.5536	3.472	4.5926	5.3945	5.694	2.6155	1.4948	0.3935	0.2197	0.7175	0.8428	0.8896
5326	50433931	1.4198	4.615	39000.5128	1.2708	33	0.9429	175.5249	52.5793	0.2196	0.3495	1258.1759	3.4987	4.5741	5.3282	5.6415	2.5237	1.4483	0.3808	0.2236	0.7205	0.8393	0.8886
5327	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
5328	50433002	1.4732	4.7933	34695.1628	1.221	32	0.9412	168.9737	45.504	0.2099	0.3433	1381.0417	3.6675	4.6175	5.3858	5.5574	2.1399	1.1898	0.25	0.2358	0.7391	0.862	0.8895
5329	50433003	1.5146	4.5367	31198.4123	1.2344	31	0.9394	162.465	43.5639	0.2152	0.3562	1228.9567	3.8409	4.7989	5.2802	5.4097	2.0171	1.0591	0.4483	0.2432	0.7704	0.8477	0.8685
5330	50433004	1.5563	4.911	34684.5356	1.3251	32	0.9412	168.9737	45.5126	0.2101	0.3436	1373.2441	4.0574	5.1942	5.574	5.6442	1.7754	0.6387	0.1887	0.2487	0.8301	0.8908	0.902
5331	50433006	1.5092	4.5367	30283.6286	1.4727	31	0.9394	162.465	43.506	0.2208	0.3721	1259.1271	3.8566	4.9349	5.3614	5.3953	2.0261	0.9477	0.4874	0.2416	0.7898	0.8581	0.8635
5332	50433007	1.5325	4.7363	24516.4882	1.6327	29	0.9355	148.8252	43.8503	0.2567	0.4431	1192.6843	3.8352	4.7098	5.0671	5.1035	1.9462	1.0716	0.6779	0.2492	0.7659	0.824	0.8299
5333	50433008	1.486	4.4532	30750.8876	1.2344	31	0.9394	162.465	43.528	0.2179	0.364	1364.4022	3.6086	4.5085	5.3202	5.5015	2.1193	1.2194	0.2264	0.2401	0.7284	0.8595	0.8888
5334	50433009	1.5226	4.7933	34695.1628	1.221	32	0.9412	168.9737	45.504	0.2099	0.3433	1383.6561	3.689	4.6289	5.3384	5.5632	2.0923	1.1524	0.2182	0.2444	0.7431	0.857	0.8931
5335	50433010	1.5904	4.7933	34695.1628	1.221	34	1	172.9737	45.504	0.2099	0.3433	1403.0717	3.9801	5.0387	5.6147	5.6524	1.7478	0.6892	0.0755	0.2569	0.814	0.9071	0.9132
5336	50433011	1.5413	4.7933	34229.5848	1.3251	32	0.9412	168.9737	45.482	0.2127	0.3505	1261.7357	3.8003	4.7465	5.261	5.4276	2.1066	1.1604	0.4792	0.246	0.7574	0.8395	0.8661
5337	50433012	1.5841	4.4532	30750.8876	1.2344	31	0.9394	162.465	43.528	0.2179	0.364	1232.3169	3.951	4.8938	5.3431	5.3788	1.8563	0.9136	0.4286	0.2559	0.7906	0.8632	0.869
5338	50433013	1.5146	4.4532	30750.8876	1.2344	31	0.9394	162.465	43.528	0.2179	0.364	1228.9567	3.8409	4.8464	5.3752	5.4097	2.0171	1.0116	0.4483	0.2432	0.7781	0.863	0.8685
5339	50433014	1.5314	4.75	27578.3803	1.2476	30	0.9375	156	41.6294	0.2233	0.3777	1212.5665	3.8913	4.8512	5.3086	5.345	1.8901	0.9302	0.4364	0.2482	0.7863	0.8604	0.8663
5340	50433015	1.5206	4.75	27630.2682	1.4056	30	0.9375	156	45.9763	0.2491	0.4229	1182.5775	3.8287	4.8036	5.245	5.2801	2.0042	1.0293	0.5528	0.2457	0.776	0.8474	0.853
5341	50433016	1.5569	4.5736	21957.9726	1.4295	29	0.9667	145.2067	41.7801	0.262	0.4571	1151.9738	3.9195	4.8261	5.2114	5.2507	1.7529	0.8463	0.4218	0.2567	0.7956	0.8591	0.8656
