No.	NAME	Ui	Hy	TPSA(Tot)	MLOGP	MLOGP2	ALOGP2	LOGPcons	ESOL	PDI	SAscore
4275	50317084	3.7004	-0.9037	24.94	5.8808	34.5838	75.1862	7.4213	-8.0246	1.0321	4.7978
4276	50317077	3.7004	-0.9118	18.46	-0.8176	0.6685	47.2491	4.9459	-6.4379	0.9905	5.1618
4277	50378775	3.7004	-0.9015	18.46	-1.6587	2.7514	19.972	3.2137	-5.3374	1.0066	5.186
4278	50317079	3.7004	-0.9015	24.94	5.7093	32.5957	67.4829	7.082	-7.8099	1.037	4.797
4279	50317080	3.7004	-0.9079	18.46	-1.1492	1.3207	35.5383	4.2711	-6.0097	0.9964	5.1678
4280	50317081	3.7004	-0.8991	24.94	5.536	30.6469	60.1959	6.7421	-7.595	1.0421	4.7976
4281	50317082	2.8074	-0.8911	9.23	-0.0758	0.0057	5.2624	1.8539	-3.1443	0.9864	4.4289
4282	50241350	3.3923	0.1941	78.1	3.5053	12.2871	14.7471	3.8628	-4.733	1.008	3.7546
4283	50318707	2.9069	0.3309	78.1	2.3558	5.5499	5.901	2.4536	-3.4534	0.984	3.626
4284	50318707	2.9069	0.3309	78.1	2.3558	5.5499	5.901	2.4536	-3.4534	0.984	3.626
4285	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4286	50318702	2.9069	0.3607	78.1	2.1064	4.4371	3.4805	2.0526	-3.0001	0.9906	3.7733
4287	50318702	2.9069	0.3607	78.1	2.1064	4.4371	3.4805	2.0526	-3.0001	0.9906	3.7733
4288	50318708	2.9069	0.3036	78.1	2.5991	6.7551	8.3255	2.8168	-3.7812	0.9784	3.5968
4289	50318708	2.9069	0.3036	78.1	2.5991	6.7551	8.3255	2.8168	-3.7812	0.9784	3.5968
4290	50318704	2.9069	0.2783	78.1	2.8366	8.0464	10.46	3.1423	-3.9837	0.9734	3.5931
4291	50318706	2.9069	0.3036	78.1	2.5991	6.7551	7.7173	2.781	-3.6564	0.9784	3.6182
4292	50318704	2.9069	0.2783	78.1	2.8366	8.0464	10.46	3.1423	-3.9837	0.9734	3.5931
4293	50318706	2.9069	0.3036	78.1	2.5991	6.7551	7.7173	2.781	-3.6564	0.9784	3.6182
4294	50318703	2.9069	0.3932	78.1	1.8503	3.4236	2.3007	1.7209	-2.7959	0.9982	3.7965
4295	50318703	2.9069	0.3932	78.1	1.8503	3.4236	2.3007	1.7209	-2.7959	0.9982	3.7965
4296	50317074	2.9069	0.3309	78.1	2.3558	5.5499	5.3908	2.4178	-3.3286	0.984	3.6486
4297	50317074	2.9069	0.3309	78.1	2.3558	5.5499	5.3908	2.4178	-3.3286	0.984	3.6486
4298	50318705	2.9069	0.3607	78.1	2.1064	4.4371	3.8927	2.0884	-3.125	0.9906	3.6612
4299	50318705	2.9069	0.3607	78.1	2.1064	4.4371	3.8927	2.0884	-3.125	0.9906	3.6612
4300	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4301	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4302	50326657	2.585	-0.8579	29.54	3.0825	9.5017	7.4453	2.9766	-3.7894	0.9597	4.758
4303	50326658	2.3219	-0.3693	49.77	2.1331	4.5499	3.0255	2.097	-3.303	0.9248	4.8241
4304	50326659	2.3219	-0.815	38.77	2.1331	4.5499	2.6949	2.0354	-3.2602	0.9383	4.7906
4305	50326660	2.585	-0.8299	38.77	2.4976	6.2382	5.1004	2.5479	-3.564	0.9379	4.8399
4306	50326661	2.585	0.3036	77.84	1.4636	2.142	0.6496	1.2537	-2.8378	0.9203	4.8953
4307	50370595	2.3219	-0.3264	59	1.381	1.9073	1.0593	1.1528	-2.7474	0.9384	5.3024
4308	50326666	2.3219	-0.3697	41.82	2.471	6.1057	6.69	2.7561	-3.4233	0.9257	4.134
4309	50326667	2.585	0.2623	41.49	2.3851	5.6885	5.8235	2.5719	-3.2833	0.9515	3.9834
4310	50326661	2.585	0.3036	77.84	1.4636	2.142	0.6496	1.2537	-2.8378	0.9203	4.8953
4311	50326668	3	-0.8442	30.82	2.9963	8.978	12.7549	3.2865	-3.8442	0.9758	3.6493
4312	50326669	2.3219	-0.3382	49.77	1.6631	2.766	1.0933	1.2494	-2.7439	0.9537	5.1703
4313	50326670	2.3219	-0.8066	38.77	1.9007	3.6127	2.1144	1.6828	-3.0238	0.9792	5.203
4314	50326671	2.8074	-0.8299	46.61	3.2271	10.4144	6.3137	2.925	-3.8137	0.9531	4.9439
4315	50326665	2.585	-0.7973	46.61	1.9832	3.9332	1.2925	1.5238	-2.9222	1.0087	5.2539
4316	50326672	2.585	-0.863	38.77	3.7556	14.1048	23.1813	4.4695	-4.8726	0.9479	4.903
4317	50308337	3.3923	-0.8364	25.36	2.5512	6.5087	12.1571	2.9836	-3.9441	1.1452	4.0397
4318	50308338	3.3923	-0.3382	45.59	2.0114	4.0457	10.3639	2.6164	-3.7733	1.0953	4.1969
4319	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4320	50004000	2.3219	-0.2713	44.81	1.8689	3.4926	5.5244	1.9977	-3.0089	0.9339	4.2754
4321	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4322	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4323	50328679	2.3219	-0.2355	32.47	1.4418	2.0788	0.027	0.8747	-1.8805	0.9205	3.951
4324	50328680	2.8074	0.9566	63.36	-1.703	2.9003	3.1805	0.5167	-2.1887	0.9188	4.6391
4325	50328681	2.8074	-0.3697	47.92	-1.2525	1.5688	3.9752	1.3198	-2.9874	0.9322	4.4031
4326	50328683	2.8074	1.0047	46.07	-1.1134	1.2398	2.4016	0.7403	-2.3101	1.017	4.7103
4327	50328686	2.8074	0.9659	73.76	-2.069	4.2807	1.6936	0.2514	-2.2686	1.0059	4.6795
4328	50328687	2.8074	0.9793	55.3	-1.4157	2.0042	2.351	0.6369	-2.2974	0.9938	4.6994
4329	50328688	3	-0.3564	50.93	2.1287	4.5313	3.3066	2.2167	-3.5207	0.9616	4.4486
4330	50328689	3	-0.3564	50.93	2.1287	4.5313	3.3066	2.2167	-3.5207	0.9616	4.413
4331	50328690	3.2479	-0.3564	51.8	2.0511	4.2072	11.5267	2.8427	-4.005	0.9789	4.1342
4332	50328691	3.2479	-0.3564	51.8	2.0511	4.2072	11.5267	2.8427	-4.005	0.9789	3.9914
4333	50328692	3.1699	-0.3564	54.02	2.0511	4.2072	na	2.4333	-3.5661	0.9749	4.4376
4334	50292332	3.2479	-0.7984	40.8	2.2741	5.1717	13.294	3.1017	-4.1594	0.9881	4.0412
4335	50328694	3.2479	-0.7984	40.8	2.2741	5.1717	13.294	3.1017	-4.1594	0.9881	4.1782
4336	50328695	3.1699	-0.2713	76.23	1.2671	1.6055	1.6251	1.3154	-2.5986	0.9935	3.7796
4337	50292452	3.3923	-0.8066	48.42	2.4273	5.892	9.4624	2.9889	-3.9577	1.0326	3.9661
4338	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4339	50380549	3.6439	0.6917	104.46	3.5181	12.3773	60.3216	6.1885	-6.657	0.9752	3.7934
4340	50380544	3.6439	0.6818	104.46	3.3349	11.1217	50.4427	5.6882	-6.1069	0.9759	3.6728
4341	50380561	3.6439	0.0932	102.69	3.3069	10.9358	75.0944	6.7394	-7.2969	0.9711	4.0752
4342	50380543	3.6439	0.068	102.69	2.9509	8.7077	53.8301	5.7422	-6.198	0.9722	3.8491
4343	50380562	3.6439	0.0932	102.69	3.3069	10.9358	75.0944	6.7394	-7.2969	0.9711	4.0773
4344	50380551	3.6439	0.0809	102.69	3.1299	9.7962	64.0208	6.2412	-6.7476	0.9716	3.9649
4345	50380542	3.6439	0.068	102.69	2.9509	8.7077	53.8301	5.7422	-6.198	0.9722	3.8512
4346	50380563	3.6439	0.0911	93.46	3.8782	15.0406	75.3789	6.9325	-7.3571	0.9797	3.9693
4347	50380552	3.6439	0.078	93.46	3.6992	13.6841	64.2835	6.4335	-6.8076	0.9806	3.8527
4348	50380553	3.6439	0.0643	93.46	3.5181	12.3773	54.071	5.9339	-6.2578	0.9814	3.7348
4349	50380556	3.6439	1.3723	124.69	3.4619	11.9846	66.646	6.4218	-7.1145	0.9604	4.0146
4350	50380541	3.6439	0.0746	84.23	4.2773	18.295	64.5468	6.6288	-6.8703	0.9905	3.7924
4351	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4352	50381140	3.7004	0.8617	137.08	2.5002	6.2512	12.208	2.9969	-4.2981	0.965	4.099
4353	50381141	3.9542	0.2099	96.64	3.1136	9.6947	17.7527	4.1085	-5.188	1.0692	3.5926
4354	50381144	3.5236	0.3303	114.21	3.9514	15.6133	14.3747	4.11	-5.5022	0.9784	3.9883
4355	50381145	3.4594	2.469	181.48	0.9803	0.961	6.2715	1.882	-3.4011	0.9362	3.5747
4356	50381146	3.7004	0.193	97.49	2.7046	7.3147	16.1805	3.5746	-4.6583	0.9924	3.6865
4357	50381147	3.5236	2.5091	212.09	1.9036	3.6238	6.9606	2.2504	-4.131	1.0083	4.231
4358	50381148	3.9542	0.9719	166.54	2.0555	4.2249	9.7881	2.5759	-4.1064	1.0212	3.8234
4359	50381149	3.6439	0.8986	186.07	2.6423	6.9816	16.4601	3.585	-4.8797	0.9974	3.8233
4360	50381150	3.5236	0.9527	108.83	1.6521	2.7296	11.6574	2.5127	-3.6154	0.9431	4.0645
4361	50381151	3.585	0.282	80.15	3.6391	13.2432	24.942	4.3575	-5.3875	0.9486	3.9636
4362	50381152	3.5236	0.2962	93.29	2.1381	4.5717	25.6654	3.9856	-5.2253	0.9461	3.6692
4363	50381153	3.585	0.3177	114.61	1.1566	1.3378	5.8429	2.0885	-3.4397	0.9767	3.6678
4364	50381154	3.9542	0.8532	127.48	3.3916	11.5032	18.1365	4.0967	-5.3125	1.0486	3.7238
4365	50347542	3.5236	1.7361	103.29	1.3681	1.8716	14.1812	3.0726	-4.3105	0.9326	3.656
4366	50347543	3	0.3123	117.97	1.1927	1.4226	5.0607	1.7664	-3.4631	0.8767	4.1335
4367	50199522	2.585	1.0879	58.88	2.2984	5.2829	1.1168	1.7651	-2.7331	0.9756	4.7791
4368	50381835	3.858	-0.4795	47.29	4.345	18.8794	51.1697	6.302	-6.7038	1.0518	3.6637
4369	50203126	3.2479	-0.7904	40.8	2.4571	6.0375	11.8818	3.0001	-4.2021	1.0404	4.041
4370	50381837	4.1293	-0.8281	63.17	3.4211	11.7042	51.7335	5.8575	-7.0566	1.062	4.3141
4371	50381838	4.1293	-0.8321	63.17	3.6002	12.9611	52.635	6.068	-7.1802	1.0555	4.3264
4372	50381839	4.1293	-0.4552	65.82	3.4211	11.7042	51.5883	5.6052	-6.8756	1.0697	4.5457
4373	50381840	4.1293	-0.4615	65.82	3.6002	12.9611	52.4886	5.8157	-6.9992	1.0628	4.5525
4374	50381841	4.1293	-0.8045	91.16	3.2401	10.4981	50.2412	5.7168	-7.0613	1.0649	4.3629
4375	50381842	4.1293	-0.809	91.16	3.4211	11.7042	51.1297	5.928	-7.1854	1.0583	4.374
4376	50381843	4.1293	-0.8045	76.06	3.3037	10.9147	42.6396	5.3958	-6.7421	1.0601	4.3675
4377	50381844	4.1293	-0.809	76.06	3.4848	12.1439	43.4584	5.607	-6.8662	1.0536	4.3785
4378	50381845	3.9542	0.1108	85.69	2.4782	6.1414	24.5124	3.9051	-5.4479	1.0538	4.4362
4379	50381846	3.9542	-0.4088	83.04	2.4782	6.1414	24.6125	4.1574	-5.6289	1.0457	4.1738
4380	50381847	3.858	-0.4503	75.28	4.1523	17.2413	49.6856	6.1575	-6.7058	1.0552	3.7234
4381	50381848	3.858	-0.458	75.28	4.345	18.8794	58.1986	6.5451	-6.9509	1.0482	3.7259
4382	50381849	3.858	-0.4653	75.28	4.5353	20.5686	65.3672	6.8906	-7.1671	1.0417	3.7285
4383	50381850	3.858	-0.4723	75.28	4.723	22.3072	72.9521	7.2353	-7.3833	1.0358	3.7327
4384	50381851	3.858	-0.4503	60.18	4.1766	17.444	42.1279	5.8233	-6.3775	1.0495	3.7291
4385	50381836	3.858	-0.458	60.18	4.3694	19.0914	49.9934	6.211	-6.6226	1.0426	3.7314
4386	50381852	3.858	-0.4864	47.29	4.5353	20.5686	59.8039	6.6888	-6.9483	1.0448	3.6679
4387	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4388	10585	3.7004	-0.0014	49.84	6.0484	36.5837	104.6693	8.8183	-8.8139	1.0247	4.9144
4389	10589	3.7004	0.0131	49.84	6.488	42.0938	118.7054	9.4041	-9.4229	1.0227	5.0269
4390	50384794	3	0.4683	80.52	1.3974	1.9528	3.2609	1.5014	-2.6647	1.0189	3.8413
4391	50384795	3	0.4683	80.52	1.3974	1.9528	2.7876	1.456	-2.6331	1.0189	3.857
4392	50384796	2.8074	2.1047	99.82	1.0315	1.0639	0.8632	0.8296	-2.1952	1.024	3.7647
4393	50384797	3.3219	0.8441	95.06	3.1498	9.9213	20.568	3.8941	-4.4734	0.9867	3.6214
4394	50384793	3.2479	1.0749	98.72	2.7749	7.7003	1.9701	2.0381	-3.4496	1.0378	4.0493
4395	50384792	3.6439	0.8915	98.72	3.9303	15.4469	8.5381	3.4851	-4.8452	1.0512	4.0837
4396	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4397	50132101	2.8074	0.4309	48.38	1.3689	1.874	4.94	1.7827	-2.725	1.0108	4.1752
4398	50013786	3.0875	-0.3051	28.68	1.5862	2.516	6.0285	2.1947	-3.0299	1.0836	4.1141
4399	100152	3.0875	-0.2905	37.91	1.2902	1.6647	5.9482	2.0934	-2.9949	1.0391	4.2032
4400	50047009	3.0875	0.4309	48.91	1.0184	1.0372	4.7869	1.8182	-2.8407	1.027	4.1613
4401	50029799	2.8074	-0.2905	37.38	1.6407	2.692	6.1187	2.058	-2.8857	1.0236	4.2161
4402	50130262	2.585	0.455	27.82	1.4736	2.1714	4.1099	1.6109	-2.4734	1.0873	4.1843
4403	50136492	2.585	0.4309	37.05	1.1868	1.4086	4.0437	1.5127	-2.4497	1.0406	4.4157
4404	50380805	2.7004	-0.8224	13.11	2.0477	4.1929	4.4192	1.9409	-2.6441	0.9741	3.8698
4405	50380806	3.2479	-0.8794	13.11	3.373	11.3771	13.5844	3.4143	-3.9515	1.0102	3.7005
4406	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4407	50381953	3.0875	0.3198	42.15	1.8099	3.2759	7.5752	2.1235	-3.0667	1.0273	3.3549
4408	50381962	3.3923	0.3778	78.83	1.732	2.9999	6.5015	2.0034	-3.3153	1.0054	4.0051
4409	50381963	3.3923	0.3484	88.06	1.7721	3.1403	4.8352	1.6849	-2.9594	0.9864	3.8739
4410	50381964	3.3923	0.3212	82.07	2.0153	4.0615	5.6525	1.8446	-3.1409	0.9859	3.8844
4411	50381952	3.3923	0.2728	82.07	2.4852	6.1763	8.0571	2.333	-3.6226	1.0168	3.839
4412	50381954	3.3923	0.251	82.07	2.7127	7.3588	10.855	2.6909	-3.9492	1.0098	3.8071
4413	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4414	50380181	3.4594	-0.3489	67.23	3.3534	11.2451	10.3259	3.3904	-4.5995	0.9948	3.9183
4415	50380182	3.4594	-0.3717	67.23	3.7654	14.1779	15.5149	4.2293	-5.1403	0.986	3.8265
4416	50380183	3.4594	-0.392	67.23	4.1649	17.346	21.2955	4.7658	-5.8603	1.0079	3.7764
4417	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4418	50380184	3.4594	-0.3821	67.23	3.9666	15.7338	17.2931	4.4176	-5.5386	1.013	3.8036
4419	50380185	3.8074	-0.3821	67.87	3.7529	14.0844	13.7115	4.0284	-5.3086	1.0276	4.1411
4420	50380186	3.4594	-0.3717	67.23	3.7654	14.1779	13.5012	3.8595	-5.0715	1.0186	3.9123
4421	50380187	3.4594	-0.3717	67.23	3.7654	14.1779	13.707	4.0684	-5.2165	1.0186	3.8324
4422	50380188	3.4594	-0.3606	67.23	3.561	12.6808	13.466	3.7417	-4.9225	0.9902	3.8775
4423	50380189	3.4594	-0.392	67.23	4.1649	17.346	17.5812	4.4256	-5.5242	1.0079	3.8809
4424	50380193	3.4594	-0.3717	67.23	3.7654	14.1779	13.9278	3.9607	-5.0539	0.986	3.877
4425	50380194	3.4594	-0.3821	67.23	3.9666	15.7338	17.0619	4.2087	-5.3937	1.013	3.8779
4426	50380192	3.8074	-0.392	67.87	3.9512	15.6119	17.2981	4.3766	-5.6282	1.0216	4.1037
4427	50380191	3.4594	-0.3606	67.23	3.561	12.6808	10.7309	3.6105	-4.7314	0.9902	3.9146
4428	50380190	3.4594	-0.3821	67.23	3.9666	15.7338	13.9637	4.0774	-5.2026	1.013	3.9126
4429	50380535	3.6439	0.0885	84.23	4.4583	19.8768	75.6639	7.1284	-7.4199	0.9894	3.9126
4430	50380536	3.6439	0.04	84.23	4.1903	17.559	68.5932	6.7248	-6.6949	0.9853	3.6904
4431	50380537	3.6439	0.0599	84.23	3.8261	14.6387	54.3125	6.0392	-6.2584	0.9917	3.6707
4432	50380538	3.6439	0.0705	84.23	3.6406	13.254	47.7965	5.6952	-6.0398	0.9954	3.6624
4433	50380539	3.6439	0.0816	84.23	3.4528	11.922	41.6967	5.3505	-5.8208	0.9992	3.6553
4434	50380540	3.6439	0.0933	84.23	3.2626	10.6445	36.0132	5.005	-5.6015	1.0035	3.6494
4435	50380554	3.6439	1.3723	124.69	2.9509	8.7077	66.646	6.2514	-6.9963	0.9604	3.9687
4436	50380547	3.6439	1.3675	124.69	2.7698	7.6718	56.2395	5.7518	-6.4463	0.9607	3.8514
4437	50380555	3.6439	1.3624	124.69	2.5866	6.6904	46.7159	5.2515	-5.896	0.961	3.7327
4438	50380557	3.6439	0.6957	113.69	3.6409	13.2561	70.8072	6.6661	-7.265	0.9659	4.0692
4439	50380558	3.6439	1.3675	124.69	3.2808	10.7637	56.2395	5.9221	-6.5645	0.9607	3.8981
4440	50380559	3.6439	0.6868	113.69	3.4619	11.9846	60.0672	6.1672	-6.7153	0.9663	3.9551
4441	50380546	3.6439	1.3624	124.69	3.0976	9.5951	46.7159	5.4218	-6.0143	0.961	3.7802
4442	50380545	3.6439	0.6775	113.69	3.2808	10.7637	50.21	5.6675	-6.1654	0.9668	3.8398
4443	50380560	3.6439	0.7011	104.46	3.6992	13.6841	71.0834	6.6881	-7.2068	0.9745	3.9126
4444	50388135	3.1699	-0.3822	44.81	3.4429	11.8537	19.7909	4.0381	-4.7095	0.9678	4.1285
4445	50388129	3.1699	-0.3585	44.81	3.8188	14.5834	21.6616	4.2783	-4.9779	0.9681	4.2257
4446	50388132	3.1699	-0.3585	44.81	3.8188	14.5834	21.6616	4.2783	-4.9779	0.9681	4.2363
4447	50388131	3.1699	-0.3697	44.81	3.2241	10.395	15.9401	3.6831	-4.4855	0.9717	4.134
4448	50388130	3	-0.3822	44.81	3.5205	12.3936	23.4198	4.2689	-4.8817	0.9634	4.0472
4449	50388133	3	-0.3697	44.81	3.3017	10.901	19.2124	3.9139	-4.6578	0.967	4.0572
4450	50388134	3	-0.4047	44.81	3.9464	15.5743	28.0624	4.7756	-5.3899	0.94	4.1544
4451	50388136	3.3219	-0.3585	61.88	3.0013	9.008	12.2689	3.4178	-4.3567	0.9648	4.1797
4452	50388135	3.1699	-0.3822	44.81	3.4429	11.8537	19.7909	4.0381	-4.7095	0.9678	4.1285
4453	50388137	3.1699	-0.3697	44.81	3.2241	10.395	15.9401	3.6831	-4.4855	0.9717	4.134
4454	50388138	3	-0.3697	44.81	3.3017	10.901	19.2124	3.9139	-4.6578	0.967	4.0572
4455	50388139	3	-0.4047	44.81	3.9464	15.5743	28.0624	4.7756	-5.3899	0.94	4.1544
4456	50004000	2.3219	-0.2713	44.81	1.8689	3.4926	5.5244	1.9977	-3.0089	0.9339	4.2754
4457	50386055	3.1699	-0.8254	51.66	2.8585	8.1713	18.6771	3.9126	-4.5636	0.9732	3.4425
4458	50386064	3	-0.8482	38.77	3.5161	12.3629	23.7091	4.181	-4.6987	0.9726	3.7685
4459	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
4460	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4461	50386066	2.3219	-0.2021	46.53	1.5423	2.3788	2.5966	1.5611	-2.2852	0.9166	3.284
4462	50386067	3.1699	-0.3205	59.42	1.6302	2.6574	5.6283	2.2069	-3.2216	0.9652	3.2985
4463	50386068	2.3219	-0.7973	38.77	2.1991	4.8362	8.5165	2.6021	-3.2069	0.9562	3.3269
4464	50386069	2.3219	-0.8066	38.77	2.4367	5.9376	8.8846	2.8321	-3.3457	0.9526	3.3245
4465	50386071	2.3219	-0.8228	38.77	2.8966	8.39	16.1355	3.5909	-3.8318	0.9466	3.3084
4466	50386054	3.1699	-0.8193	51.66	2.6509	7.0272	14.0003	3.52	-4.3123	0.977	3.4401
4467	50386056	3.1699	-0.831	51.66	3.0629	9.3813	22.8283	4.2628	-4.7858	0.9698	3.4451
4468	50386057	3.1699	-0.8363	51.66	3.2641	10.6545	27.3958	4.612	-5.0076	0.9667	3.4493
4469	50386058	3.1699	-0.8504	51.66	3.8506	14.8272	43.5956	5.6538	-5.6707	0.9588	3.4705
4470	50386059	3.1699	-0.8193	51.66	2.6509	7.0272	14.9421	3.5613	-4.2409	0.977	3.4599
4471	50386060	3.1699	-0.8193	51.66	2.6509	7.0272	16.8272	3.7221	-4.1647	0.9462	3.4534
4472	50386061	3.5236	-0.7991	66.24	2.749	7.5571	15.3656	3.8058	-4.4128	0.977	3.5894
4473	50386062	3.1699	-0.831	51.66	3.0629	9.3813	25.1452	4.4237	-4.6095	0.9421	3.455
4474	50389608	3.7549	0.8111	104.39	3.1942	10.2031	31.7138	4.5443	-5.7205	0.9518	4.7858
4475	50193942	2.3219	0.5379	94.4	1.6483	2.717	1.8053	1.2038	-2.3228	0.9371	3.5525
4476	50193943	2.9069	0.5836	99.75	1.5945	2.5423	1.3117	1.2361	-2.3524	0.9613	3.7956
4477	50193945	2.9069	0.5379	99.75	2.2919	5.2529	2.0283	1.6644	-2.7199	0.9564	3.811
4478	50193946	2.9069	0.5379	99.75	2.2919	5.2529	2.0909	1.6716	-2.7249	0.9564	3.7147
4479	50193947	3.0875	0.5185	126.05	2.0657	4.2671	2.0947	1.4227	-2.5824	0.9364	3.7793
4480	50193948	2.9069	1.3031	119.98	1.5328	2.3494	0.975	0.9937	-2.238	0.9248	3.8177
4481	50193949	2.9069	1.2027	111.78	2.0856	4.3499	2.1857	1.5474	-2.5634	0.9493	3.7816
4482	50193950	2.9069	1.0449	111.78	3.098	9.5974	8.9275	2.8256	-3.7426	0.9636	3.7506
4483	50193951	3.3923	1.0121	111.78	3.1026	9.626	7.3609	2.6914	-3.68	0.9822	3.7804
4484	50193952	2.9069	0.407	102.99	2.6053	6.7878	5.5842	2.2596	-3.1084	0.9378	3.7187
4485	50193953	3.3923	0.304	102.99	3.3349	11.1217	10.556	3.0615	-4.0117	0.9725	3.8261
4486	50193954	2.9069	0.4195	112.22	1.857	3.4485	1.8312	1.337	-2.7443	0.9636	3.7468
4487	50193955	2.9069	0.3913	106.23	2.1064	4.4369	2.6335	1.4817	-2.9159	0.9647	3.7059
4488	50193956	2.9069	0.4966	99.75	2.573	6.6201	7.2905	2.3406	-3.0609	0.9505	3.5378
4489	50193958	2.9069	0.6413	112.64	2.5619	6.5635	1.0737	1.3206	-2.4169	0.9538	3.7393
4490	50193960	2.9069	0.5379	99.75	2.2919	5.2529	1.2524	1.5627	-2.6493	0.9564	3.829
4491	50193961	3.2479	0.6067	145.57	2.932	8.5965	2.5501	1.9763	-2.9985	0.9398	3.8599
4492	50392419	3.5236	1.5645	94.48	2.1354	4.5598	17.0982	3.3456	-4.4033	0.9694	3.4082
4493	50392421	3.5236	1.4581	94.48	2.9469	8.6839	32.3738	4.6545	-5.2241	0.9576	3.4333
4494	50392422	3.5236	1.5677	94.48	2.611	6.8174	23.0342	3.9434	-5.0182	0.9686	3.559
4495	50392423	3.5236	1.5395	94.48	2.8154	7.9262	23.6371	4.1623	-5.1481	0.9654	3.5653
4496	50392424	3.5236	1.463	94.48	3.4103	11.6302	40.3759	5.2482	-5.8376	0.9573	3.5714
4497	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4498	50391530	3.2479	0.8232	57.18	3.6462	13.2948	31.036	4.8906	-5.3216	0.9877	3.4974
4499	50391531	3.2479	0.7801	57.18	4.0518	16.4169	42.0345	5.59	-5.7615	0.9797	3.4972
4500	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4501	50392582	3.9069	-0.8221	54.26	4.3457	18.8852	25.1633	4.6147	-5.8132	1.0452	3.7605
4502	50392583	3.9069	-0.8403	54.26	5.1019	26.0298	38.5355	5.7345	-6.2188	0.9948	3.8791
4503	50398916	2.585	0.0599	71.03	4.02	16.1601	16.6733	4.4531	-5.7128	0.9328	5.9272
4504	50398920	2.3219	0.0705	63.19	3.5144	12.3512	12.0395	3.8533	-5.1261	0.9299	5.9632
4505	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
4506	50193962	2.9069	0.3518	102.99	3.098	9.5974	9.2349	2.8272	-3.8437	0.9665	3.6484
4507	50377438	3.5236	0.8121	83.48	2.343	5.4897	19.237	3.5994	-4.5571	0.9771	3.478
4508	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
4509	26663	3.1699	0.2138	66.76	3.3498	11.2212	19.5514	4.0282	-4.6894	0.9289	4.0886
4510	50394652	3.1699	0.2138	66.76	3.3498	11.2212	19.5514	4.0282	-4.6894	0.9289	4.0936
4511	50394653	3.1699	-0.9008	18.46	4.5614	20.8064	31.8096	5.1948	-5.1118	0.9384	3.5102
4512	50394654	3	-0.8726	18.46	3.4753	12.0778	14.3141	3.711	-3.9293	0.9483	3.1904
4513	50394655	3.3219	0.2332	79.9	2.4865	6.1828	9.5691	3.2194	-4.3922	0.946	4.0133
4514	50394656	3.3219	-0.3887	33.37	3.1298	9.7954	14.841	3.7637	-4.2062	0.9961	3.3532
4515	50393005	2	-0.2647	26.71	1.9512	3.8072	4.076	1.9113	-2.7611	0.9593	3.7621
4516	50393000	2.8074	-0.8794	6.48	3.8123	14.5339	14.0048	3.5826	-4.287	1.0394	4.0611
4517	50393001	2.8074	-0.3697	26.71	3.2446	10.5271	12.0749	3.2061	-4.1095	1.0029	4.0153
4518	50393002	2.8074	-0.8442	15.71	3.4821	12.1252	13.8823	3.47	-4.2657	1.0128	4.0829
4519	50393003	2.8074	-0.3851	26.71	3.4821	12.1252	15.4535	3.5674	-4.4333	0.9954	3.9012
4520	50392998	3	-0.7984	36.02	3.3017	10.901	16.4885	3.6687	-4.5876	0.9822	4.2227
4521	50393004	2	-0.8353	6.48	2.519	6.3453	5.2272	2.2879	-2.9374	1.0016	3.8276
