No.	NAME	SpDiam_EA(ed)	SpMAD_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMaxA_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	SM06_EA	SM06_EA(bo)	SM11_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM04_EA(dm)	SM10_AEA(ed)	SM04_AEA(bo)	SM08_AEA(bo)	SM10_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM15_AEA(bo)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig06_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig09_EA(ri)	Eig05_AEA(ed)	Eig06_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig12_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig11_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig07_AEA(dm)	Eig09_AEA(dm)	Eig11_AEA(dm)	Eig15_AEA(dm)	Eig03_AEA(ri)	Eig04_AEA(ri)	Eig13_AEA(ri)
1404	50003958	17.1827	3.8757	7.1064	1.8935	0.0349	9.5783	0.2903	1.3658	0.1977	1.4983	4.4233	1.4414	3.4884	1.4903	1.4244	25.2159	7.7993	9.5818	16.0016	2.3347	0	2.332	19.4607	7.4634	12.8949	2.8579	2.0615	1.9812	1.6448	9.0462	7.2295	6.9561	3.8484	3.4407	2.6749	2.6043	1.0583	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	1.3912	5.1899	4.8188	4.3966	3.6618	3.137	4.229	3.8908	3.7953	2.3369	3.3514	3.1031	2.709	2.5551	2.3881	1.9468	1.571	1.0364	0.8602	3.4998	3.4464	1.4792
1405	50003959	17.3281	4.1143	7.218	1.9366	0.0933	12.5015	0.4465	1.375	0.2359	1.567	4.4817	1.4559	3.8057	1.5414	1.4402	24.7813	7.8268	9.6594	16.4193	2.938	2.3609	4.2415	19.7212	7.4264	12.9978	3.0605	2.0615	1.9742	1.496	10.2619	7.2339	6.5366	4.1061	3.2849	2.6717	2.6043	1.0583	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.9399	5.1899	4.8099	4.2005	3.7534	2.6907	4.4227	3.8404	3.7455	1.5762	3.4877	3.3512	2.9261	2.5551	2.388	1.9408	1.5429	1	0.2405	3.4633	3.2119	0.8733
1406	50003960	17.1827	3.8139	7.1064	1.8312	0.0411	9.5783	0.3421	1.3323	0.233	1.5074	4.4233	1.4295	3.4884	1.4771	1.4017	24.0032	7.653	9.3913	15.9274	2.3347	0	2.332	19.3901	7.2881	12.7448	2.8503	1.9861	1.7118	1.4776	9.0384	7.2287	6.1181	3.8466	3.0903	2.6043	2.1332	1.0583	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.9397	4.82	4.4139	3.7722	3.3696	2.6565	4.2256	3.7975	3.404	1.7525	3.3513	3.0672	2.5551	2.3887	2.2047	1.9407	1.4767	0.9164	0.0681	3.4528	2.9746	1.1693
1407	50003961	17.1826	4.0101	7.1064	1.9451	0.0968	12.5015	0.463	1.3781	0.2416	1.5407	4.4232	1.4537	3.7795	1.5362	1.4362	22.6247	7.6811	9.5386	16.1197	2.938	2.3609	4.2415	19.3707	7.3631	12.8673	2.8194	2.0615	1.9319	1.3702	8.4662	7.2476	6.5433	3.9868	3.2947	2.638	2.6043	1.0583	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.9396	5.1899	4.7783	3.7968	3.4367	2.6262	4.2836	3.8765	3.6904	1.5762	3.4877	3.3511	2.5551	2.5453	2.3866	1.9407	1.1945	1	0.055	3.4837	3.2487	0.8023
1408	50003962	17.1826	3.9249	7.1063	1.8693	0.0423	7.2766	0.2911	1.3299	0.2609	1.5239	4.4232	1.4397	3.4878	1.5008	1.4255	19.2727	7.5512	9.3332	15.7876	2.0383	0	1.9156	19.1801	7.2202	12.6709	2.6384	2.0615	1.9036	1.1461	7.3132	7.0872	6.1181	3.6589	3.1098	2.6043	2.5417	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0.6427	4.9138	4.7561	3.7719	3.1559	2.4825	4.0527	3.7984	3.4937	1.4315	3.3511	2.9355	2.5551	2.3969	2.3514	1.9406	1.0007	0.9164	-0.3387	3.4336	3.0401	0.6557
1409	50003963	17.1826	3.8901	7.1063	1.8452	0.0407	8.9966	0.346	1.3391	0.2509	1.5157	4.4232	1.4272	3.4878	1.4942	1.4095	21.9847	7.5863	9.3495	15.8204	2.2145	0	2.0649	19.223	7.2369	12.6921	2.6992	2.0615	1.8954	1.2374	7.7076	7.2209	6.1181	3.7103	3.1058	2.6043	2.5049	0.86	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.5853	4.9876	4.7564	3.7722	3.1394	2.607	4.0999	3.8036	3.471	1.5762	3.3511	2.8876	2.5551	2.3904	2.2745	1.9406	1.0364	0.9164	-0.3387	3.4518	3.0654	0.8022
1410	50003951	17.1827	4.009	7.1065	1.8442	0.0392	8.9966	0.3332	1.3405	0.2416	1.5506	4.4235	1.4357	3.4887	1.5003	1.4184	22.7472	7.7402	9.4885	16.1235	2.2145	0	2.0649	19.5614	7.3084	12.8408	2.9754	2.0615	1.8994	1.4142	9.6521	7.2376	6.1774	4.0218	3.1139	2.6043	2.5057	0.86	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.7895	5.1889	4.7867	3.9174	3.2974	2.6074	4.351	3.8165	3.4739	1.5762	3.3515	3.2004	2.5551	2.3915	2.3316	1.9406	1.32	0.9164	0.0399	3.4662	3.0688	0.8464
1411	50003952	17.1826	4	7.1064	1.847	0.0392	8.9966	0.3332	1.3429	0.2416	1.5429	4.4232	1.4409	3.4879	1.502	1.4217	22.7472	7.7003	9.4569	16.0064	2.2145	0	2.0649	19.4086	7.3057	12.8069	2.8651	2.0615	1.9191	1.4768	8.7155	7.2521	6.6184	3.9074	3.1581	2.6043	2.5706	0.86	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0.7497	5.1899	4.7782	4.1661	3.2236	2.6155	4.2499	3.8403	3.5816	1.5762	3.3512	3.1222	2.5551	2.3959	2.349	1.9407	1.1371	0.9164	0.0507	3.4813	3.2056	0.8024
1412	50003964	17.1826	3.8622	7.1063	1.8934	0.0349	9.5783	0.2903	1.3658	0.1977	1.4933	4.4232	1.4419	3.4878	1.4899	1.4246	25.2159	7.7592	9.5521	15.8868	2.3347	0	2.332	19.3022	7.4611	12.8618	2.6857	2.1772	2.0615	1.9185	7.4663	7.2253	6.954	3.6798	3.4424	2.8467	2.6043	1.0583	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0	1	5.1899	5.1111	4.7737	3.6394	3.2364	4.0776	3.8985	3.8022	2.4085	3.3511	2.9959	2.6491	2.5551	2.3919	2.3238	1.6406	1.0359	0.8732	3.5144	3.4375	1.4755
1413	50003965	17.1827	4.0693	7.1527	1.9152	0.0901	14.2215	0.4904	1.3642	0.225	1.5567	4.4266	1.4492	3.8118	1.5322	1.4341	25.1694	7.8156	9.642	16.3305	3.0134	2.3609	4.2571	19.6121	7.4376	12.9827	3.0009	2.0615	1.9665	1.9111	9.8456	7.2592	6.7098	4.1062	3.2947	2.7728	2.6043	1.0583	0.86	0.86	0.86	0.86	0	0	0	0	0	0	0	0	0	0.9429	5.1899	4.8887	4.778	3.6187	2.8423	4.4211	3.8797	3.6941	1.7219	3.4877	3.3511	2.881	2.5551	2.3959	2.3489	1.4991	1.0359	0.4964	3.4966	3.2663	1.1746
1414	50022775	18.6697	4.436	6.8696	1.845	0.138	8.3858	0.5241	1.4141	0.4448	1.5573	4.4537	1.5409	3.7654	1.577	1.5138	14.1947	7.6406	8.7078	14.9758	2.4928	2.0635	3.5886	19.8034	6.8673	12.442	2.7251	1.126	1	-0.2245	7.9167	6.587	4.4257	3.1953	2.8702	1.6014	1.1905	1.2	0.6552	0.1296	0	0	0	0	0	0	-0.4	-0.4	-0.4	-0.4	-0.8892	-0.9	3.5543	3.4281	2.7353	2	1.58	3.957	3.6354	2.9067	0	3.6516	2.6755	1.9867	1.7393	1.1563	0.6687	-0.6	-0.6	-1.595	3.2806	2.5247	-0.4921
1415	50320721	17.4179	4.1632	6.8301	1.9522	0.1243	4.7361	0.3383	1.3897	0.4717	1.5573	4.3752	1.5134	3.9183	1.5953	1.4897	7.5344	7.1412	8.599	14.8027	1.9228	1.3051	2.6304	19.0679	6.6687	12.1511	2.3941	1.0594	1	-0.1546	7.0905	4.1189	2.8719	3.1238	2.3694	1.5	1.2401	0.6276	0	0	0	0	0	0	0	0	0	-0.3065	-0.7161	-1.3454	0	-0.9461	3.488	3.247	2.4325	1.6468	1.0281	3.7612	3.1777	2.6319	-0.3207	3.0487	2.1152	1.4792	1.3164	1	0.7393	-0.8589	-1.1393	0	2.5752	2.1309	-0.9894
1416	50004306	18.3044	4.4856	7.622	2.148	0	0	0	1.388	0.2705	1.564	4.666	1.5404	3.3009	1.5454	1.5287	3.2289	7.8442	9.9029	17.037	0	0	0	19.7725	7.3898	13.0318	2.9356	1.7846	1.6325	1.3251	9.866	7.798	6.3146	3.9727	3.52	2.531	2.2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.7229	4.601	4.0748	3.4929	2.7166	4.3092	3.931	3.5913	1.6745	3.1321	2.7578	2.5183	2.1137	1.6939	1.3755	1	0.3619	-0.8819	3.4373	3.0968	0.323
1417	50004311	18.2553	4.4939	7.6175	2.1532	0	0	0	1.3915	0.27	1.5639	4.6586	1.5373	3.3186	1.558	1.5249	2.1852	7.8395	9.9008	17.0201	0	0	0	19.7265	7.3898	13.0283	2.8901	1.7154	1.4142	1.4142	9.2477	7.9736	7.2594	3.9331	3.5508	2.4966	2.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.6346	4.3253	4.0465	3.493	2.6871	4.2701	3.9779	3.6936	1.6745	3.1978	2.7181	2.3567	2.1221	1.7225	1.4459	1	0.6375	-0.8435	3.5024	3.2329	0.2577
1418	50004312	18.2519	4.3953	7.6164	2.1886	0	0	0	1.4256	0.3067	1.5182	4.6567	1.5323	3.2185	1.5198	1.5218	0	7.6653	9.7671	16.9365	0	0	0	19.574	7.2351	12.8659	2.7864	1.6133	1.2863	1.0749	9.0707	7.5045	4.6731	3.7455	3.4342	2.3519	1.8954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6652	4.4122	4.0248	3.4966	3.247	2.2852	4.1513	3.8499	3.2756	1.6745	2.7864	2.4061	1.793	1.6133	1.2863	1.0749	0.7193	0.202	-1.3211	3.36	2.7178	-0.0487
1419	50004332	18.3026	4.5171	7.6222	2.1851	0	0	0	1.444	0.294	1.5625	4.666	1.5516	3.2414	1.5305	1.5337	2.4254	7.7786	9.8454	17.0205	0	0	0	19.7423	7.304	12.9681	2.9213	1.6576	1.2954	1.1437	9.8383	7.7643	5.4834	3.9397	3.4996	2.3859	1.9028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.6144	4.0633	3.7541	3.3891	2.4168	4.2909	3.9088	3.3594	1.6745	2.975	2.499	1.9856	1.6697	1.3186	1.245	1	0.202	-1.1158	3.4218	2.8526	0.243
1420	50004314	18.1906	4.181	7.599	2.059	0.0319	3.08	0.1141	1.3848	0.2494	1.52	4.6393	1.4935	3.2351	1.4937	1.4842	12.6677	7.7489	9.8117	16.894	1.225	0	0.9249	19.503	7.3635	12.9236	2.7101	1.9054	1.6486	1.2823	8.2199	7.46	6.6838	3.6599	3.543	2.6457	2.3734	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.868	4.6048	4.0387	3.4142	3.0565	4.0733	3.9556	3.5867	2.1886	2.9606	2.777	2.4717	2.0485	1.6771	1.5029	1.0577	1	-0.6671	3.4846	3.2038	1.0681
1421	50004334	18.1873	4.2511	7.5981	2.0955	0.0443	2.3017	0.0885	1.3854	0.259	1.5305	4.6379	1.5104	3.2416	1.5066	1.4973	8.307	7.7558	9.8229	16.9206	1.2944	0	1.5059	19.584	7.3514	12.9356	2.7998	1.6823	1.5185	1.4142	8.5646	8.0916	6.1659	3.7747	3.5578	2.4083	2.0904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.613	4.2029	4.04	3.4967	3.0557	4.1632	3.9787	3.4917	1.8427	3.1132	2.6964	2.3244	1.8928	1.677	1.5038	1.1134	0.8943	-0.7081	3.5107	3.0226	0.7258
1422	50004315	18.1873	4.2359	7.5981	2.0954	0.0443	2.3017	0.0885	1.3854	0.259	1.5239	4.6378	1.511	3.2309	1.505	1.4977	9.7011	7.7165	9.8011	16.8849	1.2944	0	1.5059	19.4674	7.3488	12.9058	2.6483	2	1.668	1.2917	8.1111	7.1769	6.1643	3.6178	3.556	2.6838	2.4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.8726	4.6115	4.0433	3.4142	3.0558	4.0233	3.9712	3.52	1.8535	2.958	2.6754	2.4758	2.2105	1.6922	1.3338	1	0.9725	-0.7105	3.5009	3.0928	0.7352
1423	50004318	18.1873	4.2511	7.5981	2.0955	0.0443	2.3017	0.0885	1.3948	0.259	1.5305	4.6379	1.5104	3.2394	1.5041	1.4949	8.4847	7.7558	9.8229	16.9206	1.2944	0	1.5059	19.584	7.3514	12.9356	2.7998	1.6823	1.5185	1.4142	8.5646	8.0916	6.1659	3.7747	3.5578	2.4083	2.0904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.613	4.2029	4.04	3.4967	3.0557	4.1632	3.9787	3.4917	1.8427	3.0959	2.6907	2.3173	1.864	1.6737	1.4876	1.1134	0.8941	-0.7085	3.5115	3.024	0.7765
1424	50004319	18.1873	4.1917	7.5981	2.0644	0.0426	4.0217	0.149	1.3713	0.2494	1.5168	4.6378	1.4928	3.2311	1.5014	1.4863	11.8578	7.7437	9.8097	16.8895	1.6347	0	1.7231	19.4924	7.3635	12.9207	2.6681	2.0333	1.6688	1.2923	8.1113	7.3465	6.3972	3.6371	3.557	2.7338	2.4014	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	5.0396	4.6117	4.0434	3.4142	3.056	4.0421	3.9758	3.542	1.9269	2.9825	2.7697	2.5656	2.2295	1.6942	1.3667	1.0795	1	-0.5597	3.5081	3.1405	1.1014
1425	50004322	18.1873	4.2359	7.5981	2.0954	0.0443	2.3017	0.0885	1.3803	0.259	1.5239	4.6378	1.511	3.2313	1.5185	1.4992	9.1721	7.7165	9.8011	16.8849	1.2944	0	1.5059	19.4674	7.3488	12.9058	2.6483	2	1.668	1.2917	8.1111	7.1769	6.1643	3.6178	3.556	2.6838	2.4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.8726	4.6115	4.0433	3.4142	3.0558	4.0233	3.9712	3.52	1.8535	3.0052	2.8016	2.5706	2.2282	1.6933	1.3409	1	0.9913	-0.7091	3.499	3.0842	0.7139
1426	50004335	18.1082	4.2827	7.2531	2.0295	0.1266	9.704	0.3732	1.4042	0.2587	1.526	4.5492	1.5132	4.4783	1.6116	1.4978	10.1568	7.766	9.5648	16.2174	3.2237	0	5.4685	19.6183	7.3199	12.8643	2.844	1.75	1.5179	1.3293	9.148	7.6654	6.6658	3.8102	3.3807	2.3731	2.11	0.86	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.638	4.3381	4.0072	3.4797	2.721	4.2152	3.8585	3.6409	1.8776	3.201	3.0336	2.7977	2.5049	1.9961	1.7016	1.1906	1	-0.3828	3.42	3.2114	0.5453
1427	50004329	18.1079	4.3385	7.253	2.0638	0.1316	7.984	0.3194	1.3992	0.269	1.5345	4.549	1.535	4.4783	1.6243	1.5197	7.4448	7.7394	9.5539	16.2074	3.163	0	5.4638	19.5957	7.3046	12.8484	2.8329	1.7482	1.4727	1.3236	9.1165	7.6477	6.0526	3.799	3.3774	2.3719	2.0685	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.6372	4.2827	4	3.4708	2.6266	4.2062	3.8501	3.5979	1.8776	3.2082	3.0414	2.862	2.5085	1.988	1.6839	1.1831	1	-0.6839	3.3978	3.1007	0.3761
1428	50004324	18.1079	4.3385	7.253	2.0638	0.1316	7.984	0.3194	1.4173	0.269	1.5345	4.549	1.535	4.4783	1.6239	1.5148	7.4711	7.7394	9.5539	16.2074	3.163	0	5.4638	19.5957	7.3046	12.8484	2.8329	1.7482	1.4727	1.3236	9.1165	7.6477	6.0526	3.799	3.3774	2.3719	2.0685	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9825	4.6372	4.2827	4	3.4708	2.6266	4.2062	3.8501	3.5979	1.8776	3.2065	3.0392	2.8442	2.5066	1.9856	1.6818	1.1828	1	-0.6839	3.4034	3.1372	0.4437
1429	50004325	18.1066	4.2936	7.253	2.0887	0.1062	7.984	0.2575	1.4454	0.217	1.5164	4.5489	1.5281	4.4783	1.602	1.5093	5.8435	7.9327	9.7647	16.3636	3.163	0	5.4638	19.783	7.5096	13.0373	2.903	1.9183	1.7476	1.5239	9.2077	8.8305	7.6178	3.9241	3.56	2.8014	2.3754	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0826	4.6448	4.5953	4.2872	3.505	3.247	4.2783	4.0631	3.8119	2.5	3.1907	3.026	2.8314	2.5303	2.0956	1.8482	1.2565	1	0.4061	3.6913	3.3649	1.9551
1430	50004326	18.3213	4.4174	7.4833	2.1254	0.1135	7.984	0.2753	1.4509	0.2331	1.5363	4.6045	1.5338	4.4786	1.6188	1.5188	5.8435	7.9568	9.9429	16.9482	3.163	0	5.4638	19.9414	7.4941	13.1141	3.0619	1.7529	1.618	1.5856	10.6745	7.9998	7.3961	4.2287	3.4342	2.4271	2.3922	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1947	4.6616	4.6167	4.0961	3.5837	3.247	4.4792	3.9331	3.7386	2.5	3.2684	3.0565	2.7919	2.4641	1.9512	1.6817	1.282	1.1105	-0.1023	3.5034	3.2827	1.4014
1431	50004304	18.1089	4.3881	7.2556	2.1226	0.1219	13.2089	0.4892	1.4407	0.2491	1.5477	4.5509	1.5384	4.4783	1.6533	1.5211	10.7968	7.8458	9.72	16.4283	3.5508	2.3609	5.6995	19.7201	7.4367	13.0138	2.8942	1.7595	1.6533	1.3421	9.2573	7.9955	7.5338	4.0091	3.5071	2.5365	2.3607	2.6125	0.7013	0	0	0	0	0	0	0	0	0	0	0	0	1	4.6394	4.441	4.0246	3.4979	3.2037	4.3164	4.018	3.7995	2.4455	3.7803	3.1845	3.0204	2.5526	2.2147	1.86	1.2415	1	-0.1132	3.5512	3.3357	0.5492
1432	50022775	18.6697	4.436	6.8696	1.845	0.138	8.3858	0.5241	1.4141	0.4448	1.5573	4.4537	1.5409	3.7654	1.577	1.5138	14.1947	7.6406	8.7078	14.9758	2.4928	2.0635	3.5886	19.8034	6.8673	12.442	2.7251	1.126	1	-0.2245	7.9167	6.587	4.4257	3.1953	2.8702	1.6014	1.1905	1.2	0.6552	0.1296	0	0	0	0	0	0	-0.4	-0.4	-0.4	-0.4	-0.8892	-0.9	3.5543	3.4281	2.7353	2	1.58	3.957	3.6354	2.9067	0	3.6516	2.6755	1.9867	1.7393	1.1563	0.6687	-0.6	-0.6	-1.595	3.2806	2.5247	-0.4921
1433	8960	18.0211	4.2384	7.1727	1.7985	0.0412	8.1726	0.2636	1.4393	0.2169	1.5328	4.5282	1.4851	3.7934	1.5375	1.4757	24.3828	7.9284	9.3477	15.8814	2.1664	0.325	2.2483	19.6872	7.3676	12.825	2.7717	2.1236	1.9095	1.768	8.884	7.815	7.2801	3.4565	3.3849	2.5024	2.3088	0.9164	0.86	0.86	0.1724	0	0	0	0	0	0	0	0	0	0	1.2339	5.2355	4.9768	4.8453	3.5927	3.247	4.0194	3.9396	3.6109	2	3.184	3.0175	2.5805	2.5491	2.2827	2.1941	1.5108	1.0775	0.4001	3.6486	3.4502	1.2628
1434	50008534	29.7461	4.854	7.4012	1.9696	0.0408	12.941	0.2537	1.4936	0.1779	1.6535	5.19	1.575	4.5605	1.6138	1.5431	32.7151	9.084	10.1145	16.751	2.8102	1.8579	3.5819	22.2734	8.1055	13.8906	3.1793	2.6365	2.5588	2.3829	12.7346	10.238	8.566	3.8545	3.7168	3.5157	3.197	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.8725	5.9592	5.8967	5.6252	5.1343	4.6437	4.4064	4.2	4.023	3.0884	3.8431	3.5842	3.3429	2.955	2.939	2.9131	2.5583	2.292	1.5164	3.9259	3.6265	2.4169
1435	50008674	29.7461	4.854	7.4012	1.9696	0.0408	12.941	0.2537	1.511	0.1779	1.6535	5.19	1.575	4.5605	1.6127	1.5388	32.7677	9.084	10.1145	16.751	2.8102	1.8579	3.5819	22.2734	8.1055	13.8906	3.1793	2.6365	2.5588	2.3829	12.7346	10.238	8.566	3.8545	3.7168	3.5157	3.197	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.9841	5.9592	5.8967	5.6252	5.1343	4.6437	4.4064	4.2	4.023	3.0884	3.8431	3.5842	3.3427	2.9467	2.9204	2.9027	2.5544	2.2897	1.5163	3.9264	3.6325	2.4169
1436	50008675	29.7596	4.8647	7.4963	2.0447	0.0353	12.941	0.2193	1.5326	0.1538	1.6372	5.1932	1.5717	4.5611	1.6009	1.5413	29.5125	9.2038	10.5487	17.5607	2.8102	1.8579	3.5819	22.3274	8.2772	14.0854	3.2186	2.8144	2.6348	2.4338	12.8435	10.7899	10.2327	4.4481	4.3435	3.5518	3.2646	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	2.0979	6.3366	6.0634	5.9495	5.478	4.7987	4.5397	4.5181	4.3353	3.118	3.8448	3.5856	3.3823	3.0406	3.0097	2.9129	2.4476	2.1674	1.618	4.0732	3.9847	2.618
1437	50008676	29.7466	4.9352	7.4009	1.9876	0.0293	21.8369	0.3076	1.5419	0.1278	1.627	5.1901	1.5811	4.561	1.6103	1.5547	45.6854	9.452	10.4355	17.0954	3.3791	2.7314	4.3364	22.5879	8.4254	14.2279	3.8009	2.8267	2.6891	2.598	16.5087	12.7356	10.273	4.2283	3.8404	3.5597	3.4804	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3447	6.4157	6.1326	6.0239	5.8969	5.278	4.9066	4.4043	4.1884	3.4332	4.3546	3.8533	3.7061	3.3414	3.1475	2.9324	2.7912	2.5854	1.8851	4.1715	3.9307	2.7964
1438	50008677	29.7575	4.9851	7.4061	1.9831	0.0285	21.8369	0.2991	1.5444	0.1243	1.6485	5.192	1.5827	4.5616	1.6145	1.557	48.9682	9.4891	10.5099	17.2063	3.3791	2.7314	4.3364	22.6041	8.4678	14.2795	3.8009	2.8364	2.7826	2.686	16.5087	12.802	10.459	4.2283	3.9215	3.632	3.5593	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3969	6.4184	6.1383	6.1066	5.9537	5.3414	4.9066	4.4272	4.2827	3.4884	4.3546	3.8547	3.7071	3.3753	3.1475	2.9617	2.9028	2.666	1.9941	4.1882	3.9768	2.8381
1439	50008678	29.7584	4.9332	7.4066	1.9628	0.0277	25.2769	0.337	1.5229	0.121	1.6475	5.1922	1.5703	4.5617	1.6087	1.5465	52.8268	9.4993	10.5191	17.2186	3.4752	2.7314	4.3647	22.6082	8.4775	14.288	3.8009	2.8466	2.8097	2.6957	16.5087	12.8142	10.5219	4.2283	3.9328	3.6461	3.5595	2.0807	1.9432	1.2775	0.86	0.86	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	2.3924	6.4191	6.1856	6.1292	5.9802	5.3415	4.9066	4.4316	4.2995	3.4967	4.3546	3.855	3.7075	3.3926	3.1475	3.0474	2.9113	2.6914	2.087	4.1891	3.9803	2.8463
1440	50008682	29.7575	4.9851	7.4061	1.9831	0.0285	21.8369	0.2991	1.5221	0.1243	1.6485	5.192	1.5827	4.5619	1.6234	1.5615	47.5428	9.4891	10.5099	17.2063	3.3791	2.7314	4.3364	22.6041	8.4678	14.2795	3.8009	2.8364	2.7826	2.686	16.5087	12.802	10.459	4.2283	3.9215	3.632	3.5593	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3661	6.4184	6.1383	6.1066	5.9537	5.3414	4.9066	4.4272	4.2827	3.4884	4.3546	3.8555	3.7079	3.4104	3.1475	3.118	2.9161	2.697	2.0748	4.1841	3.9642	2.827
1441	50008683	29.7575	4.9851	7.4061	1.9831	0.0285	21.8369	0.2991	1.5341	0.1243	1.6485	5.192	1.5827	4.5618	1.6226	1.5587	47.5898	9.4891	10.5099	17.2063	3.3791	2.7314	4.3364	22.6041	8.4678	14.2795	3.8009	2.8364	2.7826	2.686	16.5087	12.802	10.459	4.2283	3.9215	3.632	3.5593	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3825	6.4184	6.1383	6.1066	5.9537	5.3414	4.9066	4.4272	4.2827	3.4884	4.3546	3.8554	3.7079	3.4068	3.1475	3.1021	2.9152	2.6952	2.0695	4.1859	3.9696	2.8318
1442	50008686	29.7472	4.9756	7.403	2.0288	0.0339	32.2867	0.4193	1.5448	0.1178	1.6458	5.1904	1.585	4.5611	1.6423	1.5619	55.5919	9.5147	10.6216	17.3265	3.9463	3.5425	5.3077	22.6049	8.5509	14.348	3.8009	2.836	2.807	2.7516	16.5087	12.7396	10.2948	4.2283	4.0024	3.7808	3.5678	2.6125	2.0807	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	2.4716	6.416	6.1328	6.0386	5.9633	5.5518	4.9066	4.4177	4.3093	3.7037	4.3546	3.8542	3.7806	3.7793	3.7055	3.3396	2.9324	2.7939	2.3765	4.1754	3.9504	2.9675
1443	50008690	29.7576	5.0273	7.4073	1.9827	0.0277	21.8369	0.2912	1.5056	0.121	1.6569	5.1921	1.5884	4.5619	1.6319	1.5706	50.7453	9.5121	10.5597	17.2623	3.3791	2.7314	4.3364	22.6079	8.507	14.3142	3.8009	2.854	2.8176	2.716	16.5087	12.8032	10.4693	4.2283	3.9675	3.693	3.56	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3754	6.4186	6.1446	6.1194	5.9656	5.3415	4.9066	4.4343	4.3153	3.5842	4.3546	3.8556	3.7081	3.4248	3.2057	3.1475	2.9231	2.7709	2.4262	4.1859	3.9721	2.9131
