No.	NAME	qpmax	qnmax	Qtot	Qmean	Q2	RPCG	RNCG	SPP	LDI
1421	50004334	0.2923	-0.5033	4.2306	0.1244	0.9789	0.1382	0.2379	0.7956	0.1982
1422	50004315	0.2921	-0.5068	4.0797	0.12	0.9575	0.1432	0.2484	0.7989	0.1971
1423	50004318	0.2349	-0.4847	3.4121	0.0948	0.6139	0.1377	0.2841	0.7196	0.1548
1424	50004319	0.2349	-0.4951	4.0555	0.1096	0.8805	0.1158	0.2442	0.73	0.1776
1425	50004322	0.2349	-0.485	3.5052	0.1062	0.6595	0.134	0.2767	0.7198	0.1736
1426	50004335	0.2128	-0.4951	3.2852	0.0913	0.5886	0.1295	0.3014	0.7079	0.1413
1427	50004329	0.2128	-0.2632	2.5602	0.08	0.3206	0.1662	0.2056	0.476	0.124
1428	50004324	0.2128	-0.2632	2.7335	0.0854	0.3676	0.1557	0.1926	0.476	0.1326
1429	50004325	0.2128	-0.2632	3.0933	0.0737	0.3504	0.1376	0.1702	0.476	0.105
1430	50004326	0.2128	-0.2632	2.858	0.0752	0.3368	0.1489	0.1842	0.476	0.1086
1431	50004304	0.2128	-0.2632	2.8484	0.0838	0.3615	0.1494	0.1848	0.476	0.129
1432	50022775	0.4162	-0.4096	3.6365	0.1039	0.74	0.1795	0.3107	0.8258	0.1757
1433	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1434	50008534	0.2511	-0.3334	6.1795	0.0835	0.9408	0.0813	0.1079	0.5845	0.1278
1435	50008674	0.2511	-0.3334	6.5208	0.0881	1.0339	0.077	0.1022	0.5845	0.1361
1436	50008675	0.2511	-0.3334	6.7518	0.0785	0.9725	0.0744	0.0988	0.5845	0.1134
1437	50008676	0.2511	-0.3365	8.967	0.0862	1.3926	0.056	0.0751	0.5876	0.1274
1438	50008677	0.2511	-0.3365	9.0531	0.0823	1.3891	0.0555	0.0743	0.5876	0.1225
1439	50008678	0.2511	-0.4948	10.3851	0.0927	1.9283	0.0484	0.0953	0.7459	0.1416
1440	50008682	0.2511	-0.3365	8.9128	0.0857	1.3907	0.0563	0.0755	0.5876	0.1299
1441	50008683	0.2511	-0.3365	9.2727	0.0892	1.4867	0.0542	0.0726	0.5876	0.136
1442	50008686	0.2511	-0.3365	9.4706	0.0877	1.4692	0.053	0.0711	0.5876	0.1327
1443	50008690	0.2511	-0.3365	8.8524	0.0851	1.3877	0.0567	0.076	0.5876	0.1315
1444	50008691	0.2511	-0.3365	9.0551	0.0823	1.3888	0.0555	0.0743	0.5876	0.1225
1445	50008693	0.2511	-0.3365	8.8959	0.0855	1.3871	0.0565	0.0757	0.5876	0.1299
1446	50008694	0.2511	-0.3365	9.2372	0.0888	1.4802	0.0544	0.0729	0.5876	0.1357
1447	50008695	0.2511	-0.3365	9.4682	0.0816	1.4188	0.053	0.0711	0.5876	0.119
1448	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1449	9347	0.2102	-0.3976	2.6396	0.088	0.5211	0.1593	0.3012	0.6078	0.1462
1450	50052409	0.2098	-0.3976	2.5875	0.0862	0.519	0.1622	0.3073	0.6074	0.141
1451	50052410	0.2103	-0.3976	2.6601	0.0887	0.5242	0.1581	0.299	0.6079	0.1484
1452	50052411	0.2098	-0.3976	2.5528	0.0851	0.518	0.1644	0.3115	0.6074	0.1414
1453	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1454	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1455	9347	0.2102	-0.3976	2.6396	0.088	0.5211	0.1593	0.3012	0.6078	0.1462
1456	50052409	0.2098	-0.3976	2.5875	0.0862	0.519	0.1622	0.3073	0.6074	0.141
1457	50008526	0.2511	-0.3334	6.2506	0.0845	0.9463	0.0803	0.1067	0.5845	0.1242
1458	50008527	0.2511	-0.3334	6.3367	0.0792	0.9428	0.0792	0.1052	0.5845	0.1177
1459	50008528	0.2511	-0.4948	7.6688	0.0935	1.482	0.0655	0.1291	0.7459	0.1442
1460	50008529	0.2511	-0.3334	6.1964	0.0837	0.9443	0.081	0.1076	0.5845	0.1279
1461	50008530	0.2511	-0.3334	6.5563	0.0886	1.0404	0.0766	0.1017	0.5845	0.1366
1462	50008531	0.2511	-0.3334	6.7542	0.0866	1.0229	0.0743	0.0987	0.5845	0.1319
1463	50008532	0.2511	-0.3334	6.136	0.0829	0.9413	0.0818	0.1087	0.5845	0.1302
1464	50008533	0.2511	-0.3334	6.3388	0.0792	0.9425	0.0792	0.1052	0.5845	0.1177
1465	50013289	0.1618	-0.492	5.5348	0.0683	1.1407	0.0585	0.1778	0.6538	0.114
1466	50013290	0.1618	-0.492	5.7469	0.0661	1.1493	0.0563	0.1712	0.6538	0.11
1467	50013291	0.1618	-0.492	5.3458	0.0703	1.1297	0.0605	0.1841	0.6538	0.1153
1468	50013292	0.1618	-0.492	5.4518	0.069	1.1338	0.0594	0.1805	0.6538	0.1133
1469	50013294	0.1618	-0.492	5.3673	0.0706	1.1328	0.0603	0.1833	0.6538	0.1147
1470	50013295	0.1618	-0.492	5.2611	0.0721	1.1287	0.0615	0.187	0.6538	0.1168
1471	50013276	0.2098	-0.492	5.9397	0.0771	1.3308	0.0706	0.1657	0.7017	0.1241
1472	50013277	0.1618	-0.492	5.8462	0.079	1.2845	0.0554	0.1683	0.6538	0.1227
1473	50013281	0.2102	-0.492	6.6127	0.0735	1.3682	0.0636	0.1488	0.7021	0.1146
1474	50013282	0.1618	-0.492	6.3466	0.0747	1.3042	0.051	0.155	0.6538	0.1188
1475	50013283	0.1618	-0.492	6.3526	0.0722	1.2606	0.0509	0.1549	0.6538	0.1124
1476	50013285	0.1618	-0.492	5.9543	0.0692	1.1686	0.0544	0.1652	0.6538	0.1068
1477	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1478	50013296	0.1618	-0.4919	5.015	0.076	1.1206	0.0645	0.1962	0.6537	0.1256
1479	50013298	0.1618	-0.492	5.1149	0.0741	1.1235	0.0633	0.1924	0.6538	0.1232
1480	50013300	0.1618	-0.492	5.2209	0.0725	1.1276	0.062	0.1885	0.6538	0.1207
1481	50013287	0.1618	-0.492	5.327	0.071	1.1318	0.0607	0.1847	0.6538	0.1181
1482	50013301	0.1618	-0.492	5.4331	0.0697	1.136	0.0596	0.1811	0.6538	0.1157
1483	50013303	0.1618	-0.492	5.5392	0.0684	1.1402	0.0584	0.1776	0.6538	0.1135
1484	50013288	0.1618	-0.492	5.1661	0.0749	1.1284	0.0626	0.1905	0.6538	0.122
1485	50013328	0.4164	-0.4094	4.0004	0.0833	0.8744	0.2082	0.2047	0.8259	0.1632
1486	50013331	0.4164	-0.4097	3.9566	0.0824	0.8722	0.2105	0.2071	0.8262	0.163
1487	50013332	0.4164	-0.4094	4.1065	0.0913	0.9105	0.2028	0.1994	0.8259	0.1784
1488	50013333	0.4164	-0.4097	4.0629	0.0903	0.9083	0.205	0.2017	0.8262	0.1782
1489	50013334	0.4164	-0.4094	3.9619	0.0777	0.8442	0.2102	0.2067	0.8259	0.1523
1490	50013382	0.4164	-0.4097	3.9316	0.0771	0.8424	0.2118	0.2084	0.8262	0.1518
1491	50400027	0.4164	-0.4679	4.3935	0.0999	1.0955	0.1896	0.213	0.8843	0.1836
1492	50400025	0.4164	-0.4679	4.3632	0.0992	1.0937	0.1909	0.2145	0.8843	0.183
1493	50400020	0.4164	-0.4679	4.4816	0.1019	1.1247	0.1858	0.2088	0.8844	0.1891
1494	50400009	0.4164	-0.4679	4.4379	0.1009	1.1225	0.1877	0.2109	0.8844	0.1888
1495	50400024	0.4164	-0.4094	3.7119	0.0928	0.8643	0.2244	0.2206	0.8259	0.1843
1496	50059896	0.3687	-0.451	3.5515	0.0911	0.6743	0.162	0.3535	0.8196	0.1419
1497	50059895	0.3734	-0.4508	3.6084	0.1061	0.6904	0.162	0.3456	0.8241	0.1527
1498	50059902	0.3686	-0.451	3.4527	0.0959	0.6703	0.1656	0.3678	0.8196	0.1484
1499	50059904	0.3691	-0.451	3.523	0.0903	0.6715	0.1632	0.3575	0.8201	0.1465
1500	50059906	0.3686	-0.451	3.5492	0.091	0.674	0.1621	0.3538	0.8196	0.1412
1501	50059894	0.3734	-0.4508	3.7536	0.0938	0.6932	0.1571	0.3274	0.8241	0.1374
1502	50059899	0.3686	-0.451	3.771	0.0838	0.683	0.1545	0.3255	0.8196	0.1289
1503	120262	0.2921	-0.5066	2.783	0.0994	0.5717	0.1544	0.5682	0.7987	0.1485
1504	50059905	0.3686	-0.451	3.6649	0.0873	0.6788	0.158	0.3385	0.8196	0.1344
1505	50059900	0.3734	-0.4508	3.7499	0.0937	0.6926	0.1572	0.3278	0.8241	0.1375
1506	50016245	0.2585	-0.4874	4.73	0.0876	0.921	0.1093	0.2061	0.7459	0.1475
1507	50060469	0.1559	-0.3976	2.0453	0.0682	0.3229	0.1525	0.3888	0.5535	0.1179
1508	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1509	50060474	0.1559	-0.4951	3.12	0.078	0.6126	0.0999	0.3174	0.651	0.128
1510	9074	0.1559	-0.3976	2.2342	0.0745	0.3411	0.1396	0.3559	0.5535	0.1167
1511	50060482	0.1559	-0.3976	2.2696	0.0582	0.3306	0.1374	0.3504	0.5535	0.1051
1512	50060473	0.1559	-0.3976	2.4339	0.0676	0.3474	0.1281	0.3267	0.5535	0.1076
1513	50060472	0.1559	-0.3976	2.1893	0.0626	0.3277	0.1424	0.3633	0.5535	0.1078
1514	50060483	0.1559	-0.3976	2.0831	0.0651	0.3234	0.1497	0.3818	0.5535	0.1126
1515	50060475	0.1559	-0.3974	2.4397	0.0678	0.3473	0.1278	0.3258	0.5533	0.1044
1516	50060486	0.1559	-0.3976	2.3548	0.0604	0.3358	0.1324	0.3377	0.5535	0.1049
1517	50060478	0.1559	-0.4951	3.0145	0.0815	0.6088	0.1034	0.3285	0.651	0.1327
1518	50060471	0.1559	-0.3976	2.2999	0.0697	0.3424	0.1356	0.3458	0.5535	0.1139
1519	50060480	0.2107	-0.3976	2.6971	0.0817	0.5233	0.1562	0.2949	0.6083	0.1451
1520	50060470	0.1559	-0.3976	1.9892	0.0663	0.3197	0.1568	0.3998	0.5535	0.1131
1521	50060484	0.2107	-0.3976	3.0147	0.0718	0.5372	0.1398	0.2638	0.6083	0.1281
1522	50060476	0.1596	-0.3976	2.9954	0.0788	0.5209	0.1066	0.2655	0.5573	0.1351
1523	50018671	0.2922	-0.5046	4.8722	0.0738	0.8068	0.12	0.2071	0.7969	0.1105
1524	50018672	0.2922	-0.5046	4.5476	0.07	0.7614	0.1285	0.2219	0.7969	0.1068
1525	50018673	0.2922	-0.5046	4.4419	0.0716	0.7573	0.1316	0.2272	0.7969	0.1089
1526	50018674	0.2922	-0.5046	4.7664	0.0757	0.8029	0.1226	0.2117	0.7969	0.1129
1527	50018676	0.2922	-0.5046	4.6612	0.0777	0.7998	0.1254	0.2165	0.7969	0.1166
1528	50018675	0.2922	-0.5046	4.3389	0.0735	0.7535	0.1347	0.2326	0.7969	0.1119
1529	50019003	na	na	na	na	na	na	na	na	na
1530	50019010	na	na	na	na	na	na	na	na	na
1531	50004000	0.4139	-0.4099	3.5342	0.0862	0.8068	0.2342	0.232	0.8238	0.1748
1532	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1533	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1534	50017952	0.2391	-0.33	4.8221	0.0984	0.8754	0.0992	0.1369	0.5691	0.1625
1535	50017953	0.2391	-0.3299	5.5214	0.092	0.9998	0.0866	0.1195	0.5691	0.1563
1536	50017945	0.2391	-0.33	4.2153	0.0766	0.6532	0.1135	0.1566	0.5691	0.1277
1537	50017955	0.2391	-0.3299	6.2207	0.0876	1.1241	0.0769	0.1061	0.5691	0.152
1538	50017957	0.2391	-0.395	4.8108	0.1069	0.939	0.0994	0.1642	0.6341	0.1675
1539	50017947	0.2391	-0.3299	4.7024	0.0784	0.7692	0.1017	0.1403	0.5691	0.1347
1540	50250425	0.2923	-0.5033	5.152	0.1073	1.4625	0.1135	0.1954	0.7956	0.169
1541	50250455	0.2923	-0.5033	6.0979	0.1089	1.5563	0.0824	0.1974	0.7956	0.1544
1542	50250454	0.2923	-0.5033	5.1539	0.0991	1.4397	0.1134	0.1953	0.7956	0.1544
1543	50250453	0.2923	-0.5033	5.6169	0.1003	1.4714	0.1041	0.1792	0.7956	0.1446
1544	50250444	0.2923	-0.5033	5.3099	0.1062	1.4583	0.1101	0.1896	0.7956	0.1609
1545	50250443	0.2923	-0.5033	5.2732	0.0959	1.4469	0.1109	0.1909	0.7956	0.149
1546	50250442	0.2923	-0.5033	5.2823	0.096	1.4475	0.1107	0.1906	0.7956	0.1485
1547	50250441	0.2923	-0.5033	5.1762	0.0995	1.4432	0.1129	0.1945	0.7956	0.1536
1548	50250440	0.2923	-0.5033	5.0723	0.1035	1.4387	0.1153	0.1984	0.7956	0.1589
1549	50250432	0.2923	-0.5033	4.9907	0.1085	1.437	0.1171	0.2017	0.7956	0.1642
1550	50250431	0.2923	-0.5033	5.2275	0.1025	1.4635	0.1118	0.1925	0.7956	0.1636
1551	50250430	0.2923	-0.5033	5.3498	0.0991	1.4706	0.1093	0.1881	0.7956	0.1576
1552	50250429	0.2923	-0.5033	5.362	0.0993	1.4712	0.109	0.1877	0.7956	0.157
1553	50250428	0.2923	-0.5033	5.2559	0.1031	1.4669	0.1112	0.1915	0.7956	0.1629
1554	50020731	0.3372	-0.4824	4.6823	0.0918	1.0049	0.144	0.2061	0.8197	0.1485
1555	50020730	0.3372	-0.4824	5.1015	0.0963	1.1252	0.1322	0.1891	0.8197	0.1626
1556	50020732	0.3372	-0.4915	6.004	0.1225	1.5784	0.1123	0.1637	0.8287	0.2023
1557	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1558	50020733	0.3372	-0.4918	5.0354	0.095	1.1157	0.1339	0.1953	0.8291	0.1589
1559	50020734	0.3372	-0.5047	5.8644	0.1086	1.4694	0.115	0.1721	0.8419	0.1829
1560	50020735	0.3372	-0.4918	5.2785	0.0996	1.1722	0.1278	0.1864	0.8291	0.167
1561	50020736	0.3372	-0.4918	5.1711	0.0976	1.16	0.1304	0.1902	0.8291	0.1661
1562	50020737	0.3372	-0.4918	5.0384	0.0951	1.1187	0.1339	0.1952	0.8291	0.1611
1563	50020738	0.3372	-0.4918	4.7346	0.0831	0.9821	0.1425	0.2078	0.8291	0.1349
1564	50020739	0.3372	-0.4918	5.108	0.0929	1.1664	0.132	0.1926	0.8291	0.1585
1565	50020740	0.3375	-0.4918	5.0899	0.0909	1.1152	0.1326	0.1933	0.8293	0.1521
1566	50020741	0.3375	-0.5047	5.9189	0.1038	1.4689	0.114	0.1705	0.8422	0.175
1567	50020742	0.3375	-0.4918	5.333	0.0952	1.1717	0.1266	0.1844	0.8293	0.1598
1568	50020744	0.3375	-0.4918	5.2256	0.0933	1.1595	0.1292	0.1882	0.8293	0.159
1569	50020745	0.3375	-0.4918	5.0929	0.0909	1.1182	0.1325	0.1931	0.8293	0.1542
1570	50020746	0.3375	-0.4918	5.1625	0.089	1.1659	0.1307	0.1905	0.8293	0.152
1571	50020747	0.3372	-0.4824	4.9831	0.106	1.1386	0.1353	0.1936	0.8197	0.1764
1572	50020748	0.3372	-0.4824	5.2262	0.1112	1.195	0.1291	0.1846	0.8197	0.1855
1573	50020749	0.3372	-0.4824	4.9861	0.1061	1.1415	0.1353	0.1935	0.8197	0.1789
1574	50342601	0.2489	-0.3259	2.682	0.0745	0.4556	0.1856	0.243	0.5748	0.1382
1575	50069243	0.2253	-0.3767	4.5831	0.0552	0.644	0.0983	0.1644	0.602	0.0945
1576	50004000	0.4139	-0.4099	3.5342	0.0862	0.8068	0.2342	0.232	0.8238	0.1748
1577	50292419	0.2718	-0.3905	3.9178	0.0816	0.6567	0.1388	0.1994	0.6623	0.1262
1578	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1579	50083537	0.2249	-0.4796	4.9815	0.0778	0.9528	0.0903	0.1926	0.7045	0.1301
1580	50087159	0.2102	-0.4914	8.4087	0.0771	1.8057	0.05	0.1169	0.7017	0.122
1581	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1582	50087160	0.2102	-0.4914	8.8852	0.0897	1.9285	0.0425	0.1246	0.7017	0.1352
1583	50087161	0.2102	-0.4914	9.0975	0.0866	1.9369	0.0416	0.1214	0.7017	0.1308
1584	50087162	0.2102	-0.4914	8.673	0.0933	1.9201	0.0435	0.1281	0.7017	0.1401
1585	50087163	0.2102	-0.4914	8.1965	0.0796	1.7972	0.0513	0.1199	0.7017	0.1258
1586	50087164	0.2102	-0.4914	7.9842	0.0823	1.7888	0.0527	0.1231	0.7017	0.1299
1587	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1588	50292422	0.2718	-0.3905	4.2045	0.0841	0.6972	0.1293	0.1858	0.6623	0.1301
1589	50292423	0.2718	-0.4951	4.6387	0.0892	0.9241	0.1172	0.2135	0.7669	0.1392
1590	50292565	0.2718	-0.3905	4.605	0.0768	0.8017	0.1181	0.1696	0.6623	0.1242
1591	50292442	0.2718	-0.3905	4.0885	0.0852	0.7032	0.133	0.191	0.6623	0.1328
1592	50292536	0.2718	-0.3905	4.056	0.078	0.6692	0.134	0.1926	0.6623	0.1208
1593	50292526	0.2718	-0.3905	4.8252	0.0877	0.84	0.1127	0.1619	0.6623	0.1383
1594	50292566	0.2718	-0.3984	4.5273	0.0905	0.8557	0.1201	0.176	0.6702	0.148
1595	50292510	0.2718	-0.3905	4.7109	0.0748	0.8058	0.1154	0.1658	0.6623	0.1215
1596	50242345	0.3043	-0.4592	5.0285	0.0606	0.8582	0.121	0.1826	0.7634	0.1079
1597	50242346	0.3043	-0.4593	6.3094	0.0734	1.2697	0.0965	0.1456	0.7636	0.1292
1598	50004000	0.4139	-0.4099	3.5342	0.0862	0.8068	0.2342	0.232	0.8238	0.1748
1599	50359376	0.2575	-0.3807	4.5298	0.0906	0.7974	0.1137	0.1681	0.6382	0.1601
1600	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1601	10970	0.4185	-0.4097	4.4219	0.0804	0.8672	0.1893	0.1853	0.8282	0.1472
1602	50342601	0.2489	-0.3259	2.682	0.0745	0.4556	0.1856	0.243	0.5748	0.1382
1603	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1604	50022775	0.4162	-0.4096	3.6365	0.1039	0.74	0.1795	0.3107	0.8258	0.1757
1605	50028597	0.2128	-0.2626	2.6413	0.0825	0.3282	0.1611	0.1988	0.4753	0.1237
1606	50028606	0.2128	-0.2626	2.8946	0.0851	0.3642	0.147	0.1814	0.4753	0.1283
1607	50028607	0.2128	-0.2626	3.1425	0.0748	0.354	0.1354	0.1671	0.4753	0.1037
1608	50028608	0.2128	-0.2626	2.608	0.0815	0.3237	0.1632	0.2013	0.4753	0.1226
1609	50028570	0.2349	-0.485	3.4627	0.0962	0.6165	0.1357	0.2801	0.7198	0.1518
1610	50028572	0.2921	-0.5068	4.1289	0.1214	0.9611	0.1415	0.2455	0.7989	0.1955
1611	50028573	0.2923	-0.5033	4.2797	0.1259	0.9824	0.1366	0.2352	0.7956	0.1966
1612	50028582	0.2351	-0.3588	2.8733	0.1064	0.486	0.1637	0.2497	0.5939	0.181
1613	50028593	0.2351	-0.4674	2.9788	0.1027	0.5631	0.1578	0.3138	0.7024	0.1667
1614	50028594	0.2352	-0.4605	2.9879	0.1149	0.5798	0.1574	0.3082	0.6957	0.1822
1615	50027375	0.2547	-0.3812	4.2744	0.0638	0.6221	0.1192	0.1784	0.6359	0.0929
1616	50027376	0.2547	-0.3812	4.2744	0.0638	0.6221	0.1192	0.1784	0.6359	0.0929
1617	50027377	0.2547	-0.3812	4.2744	0.0638	0.6221	0.1192	0.1784	0.6359	0.0929
1618	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1619	50128572	0.4139	-0.4093	2.6562	0.1022	0.5951	0.3116	0.3082	0.8232	0.1853
1620	50026060	0.2922	-0.5055	5.6696	0.107	1.3741	0.1031	0.1783	0.7977	0.1491
1621	50026061	0.2922	-0.5055	5.5501	0.0974	1.3158	0.1053	0.1822	0.7977	0.1435
1622	10620	0.4164	-0.4098	3.0777	0.0769	0.6536	0.2706	0.2663	0.8262	0.1551
1623	50026062	0.2922	-0.5055	5.1487	0.0953	1.2213	0.1135	0.1964	0.7977	0.1427
1624	50026063	0.2922	-0.5055	5.3565	0.0893	1.2302	0.1091	0.1887	0.7977	0.1347
1625	50026064	0.2922	-0.5055	5.0828	0.0977	1.2182	0.115	0.1989	0.7977	0.1413
1626	50026058	0.2922	-0.5055	5.1889	0.0943	1.2224	0.1126	0.1948	0.7977	0.1371
1627	50026065	0.2922	-0.5055	4.9867	0.1039	1.2179	0.1172	0.2027	0.7977	0.1514
1628	50074277	0.1611	-0.3682	3.517	0.0628	0.4325	0.0916	0.2094	0.5293	0.0978
1629	50125777	0.1657	-0.3975	2.7298	0.0758	0.4252	0.1214	0.2913	0.5633	0.1267
1630	50125778	0.156	-0.3964	2.7833	0.0773	0.437	0.1121	0.2849	0.5524	0.126
1631	50125779	0.1657	-0.3975	2.8359	0.0727	0.4294	0.1169	0.2804	0.5633	0.1216
1632	50125781	0.2102	-0.4948	3.0915	0.0703	0.6252	0.136	0.3201	0.705	0.1115
1633	50125780	0.1658	-0.3976	3.219	0.0785	0.4998	0.103	0.247	0.5634	0.1353
1634	50125776	0.1839	-0.3976	2.795	0.0776	0.4385	0.1316	0.2845	0.5815	0.1285
1635	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1636	50125782	0.1658	-0.3976	3.3251	0.0756	0.504	0.0997	0.2391	0.5634	0.1304
1637	50125783	0.156	-0.3964	2.8894	0.0741	0.4411	0.1079	0.2744	0.5524	0.121
1638	50102738	0.1611	-0.3682	3.4265	0.0601	0.425	0.094	0.2149	0.5293	0.0926
1639	50074265	0.1611	-0.367	2.8299	0.0658	0.3943	0.1139	0.2594	0.5282	0.1112
1640	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1641	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1642	50127979	0.3369	-0.4932	4.2565	0.1703	1.3302	0.1583	0.2317	0.8301	0.3057
1643	50127981	0.3369	-0.4806	4.4443	0.1587	1.2619	0.1516	0.2163	0.8175	0.2771
1644	50130146	0.5107	-0.4914	6.8661	0.1107	1.8899	0.1488	0.1432	1.0022	0.1951
1645	50130147	0.4111	-0.4914	5.7686	0.1109	1.479	0.1425	0.1704	0.9026	0.1815
1646	50130148	0.2102	-0.4914	4.1554	0.0966	0.9557	0.1012	0.2365	0.7017	0.1416
1647	50130149	0.4116	-0.4914	5.2142	0.1086	1.3552	0.1579	0.1885	0.9031	0.1803
1648	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1649	50130150	0.4111	-0.4914	5.9971	0.1111	1.5657	0.1371	0.1639	0.9026	0.185
1650	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1651	50074289	0.1611	-0.3772	3.3525	0.0762	0.5456	0.0961	0.2251	0.5384	0.1203
1652	50250634	0.2477	-0.388	4.5626	0.0524	0.6763	0.1086	0.1701	0.6357	0.097
1653	50004000	0.4139	-0.4099	3.5342	0.0862	0.8068	0.2342	0.232	0.8238	0.1748
1654	50040107	0.2315	-0.4918	5.9207	0.0955	1.4356	0.0782	0.1661	0.7233	0.1509
1655	50040118	0.2315	-0.4918	6.1266	0.0901	1.4425	0.0756	0.1606	0.7233	0.1435
1656	50040122	0.2315	-0.4918	6.0205	0.0926	1.4385	0.0769	0.1634	0.7233	0.1472
1657	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
1658	50580	0.2923	-0.5066	4.8257	0.1609	1.5138	0.1211	0.21	0.7989	0.2519
1659	50040157	0.2315	-0.495	5.7207	0.097	1.4155	0.0809	0.173	0.7264	0.154
1660	50040160	0.2315	-0.4918	5.8145	0.0986	1.4314	0.0796	0.1692	0.7233	0.1553
1661	50040162	0.2315	-0.4951	5.7175	0.0969	1.4149	0.081	0.1732	0.7265	0.1559
1662	50040163	0.2315	-0.495	5.7676	0.0978	1.4185	0.0803	0.1716	0.7264	0.1562
1663	50040164	0.2315	-0.4918	5.8688	0.0995	1.4362	0.0789	0.1676	0.7233	0.1568
1664	50040172	0.2315	-0.4951	4.9767	0.0905	1.1432	0.093	0.199	0.7266	0.1453
1665	50040180	0.2315	-0.4951	4.9775	0.0905	1.1441	0.093	0.1989	0.7265	0.1445
1666	50040186	0.2315	-0.4945	5.0236	0.0913	1.148	0.0921	0.1969	0.726	0.1458
1667	50040200	0.2315	-0.4951	5.0836	0.0876	1.1482	0.0911	0.1948	0.7265	0.1403
1668	50040201	0.2315	-0.4913	6.6471	0.1108	1.7256	0.0696	0.1478	0.7228	0.1702
1669	50040202	0.2315	-0.4913	6.701	0.1117	1.7296	0.0691	0.1466	0.7228	0.1723
1670	50040203	0.2315	-0.495	5.6999	0.1018	1.4147	0.0812	0.1737	0.7264	0.1601
1671	50040204	0.2315	-0.4915	5.7938	0.1035	1.4306	0.0799	0.1696	0.7229	0.1614
1672	50040205	0.2315	-0.4951	5.6968	0.1017	1.4141	0.0813	0.1738	0.7265	0.1621
1673	50040206	0.2315	-0.495	5.7468	0.1026	1.4178	0.0806	0.1723	0.7264	0.1623
1674	50040207	0.2315	-0.4914	5.848	0.1044	1.4354	0.0792	0.1681	0.7229	0.1629
1675	50040208	0.2315	-0.4951	4.9559	0.0953	1.1425	0.0934	0.1998	0.7266	0.1513
1676	50040209	0.2315	-0.4951	4.9567	0.0953	1.1433	0.0934	0.1998	0.7265	0.1504
1677	50040210	0.2315	-0.4945	5.0028	0.0962	1.1472	0.0925	0.1977	0.726	0.1518
1678	50040211	0.2315	-0.4913	6.7532	0.1072	1.7298	0.0685	0.1455	0.7228	0.1651
1679	50040212	0.2315	-0.4915	5.8999	0.1	1.4348	0.0785	0.1666	0.7229	0.1564
1680	50040213	0.2315	-0.4951	5.062	0.092	1.1466	0.0914	0.1956	0.7266	0.1465
1681	50040214	0.2315	-0.4951	5.0628	0.0921	1.1475	0.0914	0.1956	0.7265	0.1457
1682	50040215	0.2315	-0.4945	5.1089	0.0929	1.1514	0.0906	0.1936	0.726	0.147
1683	50040216	0.2921	-0.5068	5.566	0.1113	1.3753	0.105	0.1821	0.7989	0.1717
1684	50040217	0.2921	-0.5068	5.046	0.0989	1.2226	0.1158	0.2009	0.7989	0.1649
1685	50040218	0.2921	-0.5068	4.9801	0.1016	1.2195	0.1173	0.2035	0.7989	0.1639
1686	50040219	0.2921	-0.5068	5.0863	0.0978	1.2236	0.1149	0.1993	0.7989	0.1581
1687	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1688	50038386	0.245	-0.4178	3.7092	0.0883	0.7442	0.1321	0.2253	0.6628	0.1526
