No.	NAME	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax5_Bh(m)	SpMax6_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax6_Bh(v)	SpMax7_Bh(v)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax5_Bh(e)	SpMax1_Bh(p)	SpMax2_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin2_Bh(v)	SpMin5_Bh(v)	SpMin7_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin6_Bh(p)	SpMin3_Bh(i)	SpMin8_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
7199	50331544	3.6334	3.0713	2.9154	2.5377	2.2241	4.0307	3.5438	2.1883	1.7036	3.1371	2.9997	2.6464	4.0183	3.5226	4.113	3.678	5.1581	4.6404	4.041	3.8851	3.6055	3.0516	2.8222	2.0261	1.6195	1.5155	1.0352	0.1855	2.0376	1.6175	0.8665	0.2621	1.9604	1.4857	1.6053	1.0705	0.7464	1.349	0	1.173	0.6683	0.4933	0.0742	0	0	0	0
7200	50259953	3.5931	3.166	2.8484	2.5509	2.1889	4.0369	3.5034	2.1657	1.7324	3.2569	2.8961	2.6485	4.0235	3.4842	4.1177	3.641	5.1548	4.6181	4.1411	3.8906	3.5144	3.029	2.8411	2.0238	1.6643	1.4461	1.0881	0.2589	2.0375	1.6624	0.834	0.2543	1.9601	1.5234	1.539	1.1528	0.6895	1.2635	0	1.1739	0.6975	0.4318	0.1226	0	0	0	0
7201	50532718	3.8549	3.6825	3.5049	3.1037	3.0325	3.9436	3.8513	2.923	2.9103	3.7895	3.5836	3.2365	3.937	3.8568	4.0432	3.9647	4.8992	4.753	4.5247	4.2388	4.1201	3.9852	3.6974	2.0777	2.0395	1.9713	1.7585	1.1805	2.0761	2.0353	1.4587	1.4285	1.9618	1.9229	1.9257	1.7096	1.3958	1.7282	0.8906	1.3978	1.1912	1.1316	0.8658	0.8246	0.7118	0.5893	0.3956
7202	50532719	3.8901	3.7151	3.5286	3.325	3.2753	3.9446	3.8799	2.9791	2.9164	3.824	3.6013	3.3672	3.939	3.8817	4.0462	3.9799	na	na	na	na	na	na	na	2.0889	2.0403	1.9926	1.7657	1.3505	2.0808	2.0424	1.5514	1.4285	1.9608	1.9391	1.9491	1.7283	1.3979	1.7716	1.0304	na	na	na	na	na	na	na	na
7203	50532720	3.975	3.8097	3.657	3.5238	3.1448	4.0032	3.9308	3.1012	2.9567	3.8692	3.669	3.596	4.0969	3.9285	4.0814	4.0079	7.4327	6.999	4.8982	4.6939	4.5143	4.2719	4.1261	2.0859	2.039	1.9832	1.7673	1.4652	2.1035	2.0542	1.732	1.4423	1.9915	1.9584	1.9789	1.7364	1.5024	1.7902	1.0464	1.4507	1.2404	1.192	0.9627	0.913	0.8546	0.6746	0.5896
7204	50532721	3.9643	3.7368	3.5322	3.3656	3.3249	3.943	3.8661	2.928	2.9103	3.8146	3.6004	3.3273	3.9374	3.8727	4.0427	3.9732	na	na	na	na	na	na	na	2.0842	2.038	1.9718	1.7655	1.3354	2.078	2.0401	1.5373	1.4285	1.9602	1.9246	1.9293	1.727	1.3973	1.7662	0.9547	na	na	na	na	na	na	na	na
7205	50532725	3.8804	3.7083	3.5274	3.325	3.1853	3.9426	3.8595	3.0217	2.9218	3.8152	3.6011	3.3172	3.9361	3.86	4.0445	3.9759	na	na	na	na	na	na	na	2.0853	2.0386	1.978	1.7672	1.2032	2.0791	2.0408	1.5405	1.4423	1.9601	1.9232	1.9413	1.7284	1.4298	1.7617	0.8902	na	na	na	na	na	na	na	na
7206	50532724	3.721	3.5108	3.0845	3.0288	2.866	3.9387	3.6788	2.9103	2.7628	3.5885	3.2521	3.1505	3.9314	3.6777	4.0293	3.896	4.8973	4.531	4.2878	4.1239	4.014	3.6855	3.5955	2.0583	2.0107	1.7605	1.5827	1.1495	2.0647	2.0026	1.4425	1.2091	1.9605	1.8086	1.7155	1.5006	1.3759	1.5382	0.7496	1.383	1.1899	0.8668	0.8246	0.7183	0.5892	0.3632	0.1769
7207	50532723	3.7437	3.5306	3.4094	3.0459	3.0102	3.9397	3.7041	2.9196	2.9103	3.6384	3.5626	3.2052	3.9324	3.704	4.0336	3.9176	4.8975	4.5285	4.2896	4.1316	4.095	3.9442	3.6776	2.066	2.0265	1.9218	1.7581	1.2258	2.0691	2.0178	1.49	1.4285	1.9607	1.8309	1.8256	1.7049	1.3967	1.5854	0.8904	1.4092	1.2273	1.1878	0.8663	0.8246	0.7632	0.5897	0.466
7208	50532731	3.8602	3.6976	3.5265	3.165	3.0374	3.9423	3.8555	3.0166	2.9218	3.8097	3.6009	3.3122	3.9362	3.8606	4.0433	3.9734	4.8987	4.7537	4.515	4.2794	4.1265	4.0276	3.7679	2.0902	2.041	1.9971	1.7673	1.2203	2.0805	2.0418	1.5423	1.4423	1.9603	1.9283	1.94	1.7284	1.4289	1.7631	0.8902	1.45	1.1926	1.1428	0.9267	0.8548	0.7419	0.5897	0.4433
7209	50532722	3.9636	3.7411	3.5328	3.3823	3.3249	3.9431	3.8657	3.0297	2.9218	3.813	3.601	3.315	3.9374	3.8722	4.0432	3.9731	na	na	na	na	na	na	na	2.084	2.0381	1.9708	1.7671	1.1998	2.0782	2.04	1.5393	1.4423	1.9602	1.9248	1.9277	1.728	1.4203	1.7633	0.8902	na	na	na	na	na	na	na	na
7210	50523002	4.086	3.7776	3.7127	3.5864	3.4259	4.057	3.9913	3.3264	3.1644	3.8496	3.737	3.6697	4.0516	3.9693	4.1846	4.126	5.0871	5.0324	4.685	4.4584	4.3215	4.2672	4.1555	2.1476	2.1004	1.9479	1.9263	1.4804	2.1581	2.0795	1.8409	1.4653	2.0697	1.9355	1.979	1.8645	1.7704	1.777	1.1215	1.4784	1.4346	1.1616	1.1287	1.045	0.9734	0.8246	0.7889
7211	50523003	4.0594	3.7132	3.6185	3.5863	3.3742	4.053	3.9906	3.324	3.1526	3.8496	3.7326	3.6696	4.0466	3.9687	4.1847	4.1262	5.0845	4.9698	4.4592	4.4128	4.3214	4.2672	4.0262	2.1578	2.1004	1.9505	1.9461	1.4818	2.1628	2.0795	1.8419	1.4727	2.0716	1.9355	1.9791	1.8727	1.7718	1.777	1.1211	1.4784	1.4342	1.1614	1.1287	1.0454	0.9735	0.8246	0.7889
7212	50523000	4.0614	3.7152	3.6357	3.6154	3.5376	4.0538	3.9923	3.4561	3.3449	3.8508	3.7788	3.7318	4.0478	3.9705	4.1858	4.129	5.0847	4.9701	4.4586	4.4132	4.3223	4.2691	4.174	2.1589	2.1005	2.0324	1.9493	1.5805	2.1633	2.0802	1.9017	1.7837	2.0719	1.9361	1.9827	1.9434	1.8311	1.778	1.2718	1.4784	1.4369	1.3862	1.173	1.1333	1.1126	0.9794	0.8246
7213	50523004	4.0615	3.7157	3.6416	3.616	3.5521	4.0541	3.9924	3.4764	3.3788	3.8513	3.79	3.7319	4.0481	3.9706	4.1862	4.1291	5.0848	4.9701	4.4587	4.4132	4.3226	4.27	4.1876	2.159	2.1006	2.0447	1.9499	1.65	2.1633	2.0802	1.9019	1.8034	2.0719	1.9361	1.9835	1.9526	1.8419	1.7781	1.3144	1.4784	1.4375	1.4019	1.2143	1.1416	1.1229	0.9818	0.9155
7214	50523005	4.0876	3.7748	3.7137	3.617	3.497	4.0576	3.9927	3.4236	3.2515	3.8501	3.7493	3.7342	4.0526	3.9706	4.185	4.1283	5.087	5.03	4.6947	4.4585	4.3222	4.2757	4.1614	2.1483	2.1005	1.9952	1.9375	1.5132	2.1584	2.0801	1.891	1.6879	2.0699	1.936	1.9813	1.916	1.8172	1.7776	1.2159	1.4784	1.4363	1.3328	1.148	1.1256	0.9872	0.9475	0.8246
7215	50523006	4.0877	3.7751	3.7145	3.6321	3.5377	4.0581	3.993	3.4562	3.3457	3.8508	3.7791	3.7359	4.0531	3.971	4.1857	4.1287	5.0871	5.03	4.6948	4.4586	4.3228	4.2767	4.1801	2.1485	2.1005	2.0322	1.9438	1.5762	2.1585	2.0802	1.8918	1.783	2.0699	1.9361	1.9827	1.9433	1.8308	1.778	1.2722	1.4784	1.4373	1.3862	1.1732	1.1332	1.1125	0.9794	0.8246
7216	50523007	4.0876	3.7788	3.7149	3.6384	3.5521	4.0581	3.993	3.4766	3.3796	3.8513	3.7902	3.7361	4.0531	3.9711	4.1861	4.1288	5.0873	5.0327	4.6849	4.4586	4.3228	4.2701	4.1938	2.149	2.1006	2.0444	1.9467	1.6464	2.1586	2.0802	1.8924	1.803	2.07	1.9361	1.9834	1.9524	1.841	1.7781	1.3147	1.4784	1.4379	1.4019	1.2144	1.1415	1.1228	0.9818	0.9151
7217	50523010	4.0613	3.7147	3.6296	3.6142	3.5195	4.0536	3.9922	3.4391	3.299	3.8504	3.7651	3.7316	4.0476	3.9703	4.1854	4.1288	5.0846	4.97	4.4586	4.4131	4.322	4.2684	4.1557	2.1589	2.1005	2.0164	1.949	1.5142	2.1633	2.0801	1.9016	1.745	2.0719	1.9361	1.982	1.9316	1.8236	1.7778	1.24	1.4784	1.4364	1.3643	1.1539	1.1276	1.059	0.9772	0.8246
7218	50523011	4.0612	3.7143	3.6242	3.6115	3.4961	4.0534	3.992	3.4235	3.2478	3.8501	3.7483	3.7308	4.0473	3.9701	4.1851	4.1285	5.0846	4.97	4.4586	4.413	4.3218	4.2677	4.1306	2.1588	2.1005	1.9953	1.9488	1.5132	2.1633	2.0801	1.9013	1.6894	2.0719	1.936	1.9813	1.9162	1.8174	1.7776	1.2153	1.4784	1.4359	1.3328	1.1479	1.1256	0.9873	0.9478	0.8246
7219	50523009	4.0875	3.7785	3.7141	3.6247	3.5203	4.0577	3.9928	3.4393	3.3021	3.8504	3.7655	3.7355	4.0526	3.9708	4.1853	4.1285	5.0872	5.0326	4.6848	4.4585	4.3222	4.2685	4.1741	2.1489	2.1005	2.0162	1.9412	1.5132	2.1586	2.0801	1.8915	1.7436	2.07	1.9361	1.982	1.9314	1.8233	1.7778	1.2408	1.4784	1.4367	1.3643	1.154	1.1276	1.0588	0.9772	0.8246
7220	50523001	4.0609	3.7139	3.6209	3.6059	3.4655	4.0532	3.9918	3.4053	3.2046	3.8499	3.7347	3.7228	4.0471	3.9698	4.1848	4.1281	5.0845	4.9699	4.4587	4.4129	4.3216	4.2672	4.0956	2.1587	2.1005	1.9711	1.9485	1.5132	2.1632	2.08	1.9	1.6185	2.0718	1.9359	1.9806	1.8963	1.8103	1.7775	1.1915	1.4784	1.4354	1.286	1.1438	1.1237	0.9804	0.8246	0.8177
7221	50523008	4.0872	3.7782	3.7134	3.6079	3.4728	4.0573	3.9924	3.4056	3.2151	3.8499	3.7389	3.723	4.0521	3.9703	4.1847	4.1279	5.0871	5.0326	4.6848	4.4584	4.3217	4.2672	4.1612	2.1486	2.1005	1.971	1.9318	1.5132	2.1585	2.08	1.8895	1.615	2.07	1.9359	1.9806	1.8963	1.8099	1.7775	1.1922	1.4784	1.4357	1.286	1.1437	1.1237	0.9804	0.8246	0.8163
7222	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
7223	50533198	3.734	3.5516	3.3793	3.2099	3.057	3.8322	3.7124	2.9686	2.782	3.6974	3.4483	3.2782	3.8374	3.7209	3.9626	3.9039	4.5951	4.3404	4.1194	3.9745	3.7449	3.6742	3.6544	2.0279	1.9749	1.9542	1.87	1.1805	2.0002	1.9547	1.6131	1.1527	1.8703	1.7762	1.8733	1.8158	1.2609	1.6475	0.735	1.3787	1.3358	1.2103	1.0472	0.9822	0.618	0.5278	0.3244
7224	50533193	3.7359	3.5415	3.3521	3.1903	2.9034	3.8321	3.7094	2.8815	2.7687	3.6907	3.4195	3.1111	3.8371	3.7164	3.9621	3.9046	4.5661	4.3451	4.1756	4.0129	3.7105	3.474	3.4539	2.0747	1.9928	1.942	1.7206	1.1134	2.0522	1.9777	1.4285	1.1664	1.8714	1.8443	1.8695	1.6347	1.3513	1.6523	0.799	1.4308	1.3355	1.0669	1.0121	0.8246	0.6874	0.483	0.2105
7225	50533181	3.7642	3.5513	3.359	3.2106	3.0314	3.8333	3.7409	2.8837	2.7696	3.6999	3.4373	3.2608	3.8384	3.748	3.9772	3.9098	4.5662	4.3736	4.1786	4.0383	3.8224	3.6543	3.4556	2.0891	1.9988	1.9441	1.7329	1.2097	2.0657	1.9797	1.5615	1.1854	1.8755	1.8641	1.8756	1.6515	1.354	1.663	0.8075	1.4513	1.3436	1.0699	1.0146	0.9003	0.6931	0.491	0.4063
7226	50533188	3.7631	3.5531	3.3628	3.2229	2.9891	3.8333	3.7413	2.9103	2.7898	3.7018	3.448	3.2054	3.8384	3.7489	3.9767	3.9098	4.5662	4.3715	4.179	4.047	3.8375	3.571	3.474	2.09	1.9998	1.9447	1.7385	1.1253	2.0659	1.98	1.497	1.279	1.8758	1.8646	1.8771	1.6608	1.3759	1.6651	0.8238	1.4529	1.3452	1.0723	1.0164	0.8246	0.7654	0.5759	0.2974
7227	50533189	3.7643	3.5753	3.39	3.2655	3.0573	3.8336	3.7434	2.9103	2.8432	3.7263	3.5069	3.2667	3.8388	3.7512	3.978	3.9116	4.5661	4.3732	4.1845	4.0777	3.8844	3.6521	3.474	2.0913	2.0158	1.9517	1.7993	1.1931	2.0664	1.9849	1.5422	1.3732	1.8756	1.8661	1.8977	1.7126	1.3759	1.6905	0.8239	1.4545	1.3696	1.1368	1.0319	0.8321	0.8246	0.6728	0.4062
7228	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
7229	50533190	3.7298	3.5335	3.3943	3.2518	3.057	3.8303	3.7043	2.9684	2.8223	3.6591	3.5068	3.2782	3.8353	3.7114	3.9534	3.9059	4.6318	4.5328	4.3112	4.0365	3.8673	3.6742	3.6544	1.9749	1.9713	1.9522	1.8445	1.1864	1.9763	1.9495	1.6704	1.1527	1.8683	1.7257	1.8733	1.8047	1.2875	1.6475	0.7606	1.3358	1.288	1.1696	1.0624	1.0242	0.5278	0.5275	0.4177
7230	50053435	3.7254	3.6256	3.3621	3.0231	2.9402	3.9289	3.696	2.9103	2.8874	3.7241	3.5328	3.1708	3.9207	3.7009	4.0712	3.9306	4.6013	4.3368	4.1704	3.8753	3.7534	3.6827	3.474	2.0656	2.0249	1.8382	1.8302	1.2842	2.0561	2.0331	1.61	1.3481	1.9385	1.8354	1.7701	1.7472	1.3759	1.5063	0.9234	1.4181	1.2179	1.176	1.1523	0.8246	0.7992	0.6386	0.5028
7231	50533196	3.7643	3.5567	3.3773	3.1958	3.0244	3.8331	3.7409	2.8929	2.7324	3.7	3.4377	3.261	3.8383	3.748	3.9772	3.9098	4.5951	4.3738	4.1258	3.9854	3.8017	3.6742	3.6253	2.0891	1.9989	1.9427	1.7322	1.2077	2.0657	1.9798	1.5614	1.1812	1.8756	1.8641	1.8753	1.6508	1.3522	1.663	0.8094	1.4513	1.3436	1.0699	1.0146	0.9003	0.693	0.4907	0.4062
7232	50533198	3.734	3.5516	3.3793	3.2099	3.057	3.8322	3.7124	2.9686	2.782	3.6974	3.4483	3.2782	3.8374	3.7209	3.9626	3.9039	4.5951	4.3404	4.1194	3.9745	3.7449	3.6742	3.6544	2.0279	1.9749	1.9542	1.87	1.1805	2.0002	1.9547	1.6131	1.1527	1.8703	1.7762	1.8733	1.8158	1.2609	1.6475	0.735	1.3787	1.3358	1.2103	1.0472	0.9822	0.618	0.5278	0.3244
7233	50533193	3.7359	3.5415	3.3521	3.1903	2.9034	3.8321	3.7094	2.8815	2.7687	3.6907	3.4195	3.1111	3.8371	3.7164	3.9621	3.9046	4.5661	4.3451	4.1756	4.0129	3.7105	3.474	3.4539	2.0747	1.9928	1.942	1.7206	1.1134	2.0522	1.9777	1.4285	1.1664	1.8714	1.8443	1.8695	1.6347	1.3513	1.6523	0.799	1.4308	1.3355	1.0669	1.0121	0.8246	0.6874	0.483	0.2105
7234	50533195	3.7654	3.574	3.3862	3.2578	3.0593	3.8336	3.743	2.9724	2.7817	3.725	3.5	3.2792	3.8388	3.7503	3.9785	3.9117	4.5662	4.3752	4.1841	4.0724	3.8636	3.7035	3.5168	2.0904	2.0148	1.9515	1.7955	1.2275	2.0662	1.9846	1.5731	1.2567	1.8753	1.8656	1.8967	1.7064	1.4284	1.6889	0.8238	1.453	1.3682	1.1343	1.0315	0.9032	0.7999	0.5676	0.4085
7235	50533185	3.7338	3.5462	3.3614	3.2227	3.057	3.8324	3.7123	2.9647	2.7814	3.6972	3.448	3.2782	3.8375	3.7209	3.9626	3.9039	4.5662	4.3402	4.1762	4.026	3.7762	3.6544	3.5126	2.0278	1.9749	1.9553	1.8705	1.1254	2.0001	1.9549	1.6138	1.1527	1.8703	1.7762	1.8733	1.8162	1.2649	1.6475	0.7327	1.3787	1.3358	1.2103	1.0471	0.9822	0.6183	0.5278	0.325
7236	50533191	3.7627	3.5304	3.3488	3.1297	3.0004	3.8329	3.7382	2.8228	2.7152	3.6665	3.3637	3.2432	3.8379	3.7452	3.9758	3.9074	4.5953	4.3713	4.1072	3.9486	3.7611	3.6742	3.5531	2.0874	1.9822	1.9272	1.6704	1.1805	2.0648	1.9753	1.5401	1.1307	1.8758	1.862	1.8467	1.5878	1.2688	1.6271	0.7605	1.4493	1.3083	1.0427	0.9389	0.8923	0.5995	0.4092	0.3582
7237	50533183	3.7645	3.579	3.4075	3.2596	3.0364	3.8334	3.7434	2.9103	2.8541	3.7264	3.5072	3.2673	3.8387	3.7512	3.978	3.9116	4.5951	4.3734	4.1448	4.0213	3.8582	3.6742	3.6109	2.0913	2.0159	1.9505	1.7986	1.1852	2.0664	1.9851	1.5417	1.3718	1.8756	1.866	1.8974	1.7121	1.3759	1.6905	0.8206	1.4545	1.3696	1.1368	1.0319	0.8321	0.8246	0.6727	0.4056
7238	50533194	3.7377	3.5654	3.3785	3.245	2.9884	3.8324	3.713	2.9103	2.78	3.7168	3.4872	3.1976	3.8375	3.7205	3.9637	3.9067	4.5661	4.3473	4.1813	4.0547	3.7866	3.5226	3.474	2.0771	2.0079	1.9502	1.7881	1.1408	2.0531	1.9823	1.4662	1.2422	1.8714	1.8466	1.8917	1.6952	1.3759	1.6786	0.8238	1.4344	1.3592	1.1305	1.0311	0.8246	0.7987	0.5583	0.3526
7239	50533195	3.7654	3.574	3.3862	3.2578	3.0593	3.8336	3.743	2.9724	2.7817	3.725	3.5	3.2792	3.8388	3.7503	3.9785	3.9117	4.5662	4.3752	4.1841	4.0724	3.8636	3.7035	3.5168	2.0904	2.0148	1.9515	1.7955	1.2275	2.0662	1.9846	1.5731	1.2567	1.8753	1.8656	1.8967	1.7064	1.4284	1.6889	0.8238	1.453	1.3682	1.1343	1.0315	0.9032	0.7999	0.5676	0.4085
7240	50533185	3.7338	3.5462	3.3614	3.2227	3.057	3.8324	3.7123	2.9647	2.7814	3.6972	3.448	3.2782	3.8375	3.7209	3.9626	3.9039	4.5662	4.3402	4.1762	4.026	3.7762	3.6544	3.5126	2.0278	1.9749	1.9553	1.8705	1.1254	2.0001	1.9549	1.6138	1.1527	1.8703	1.7762	1.8733	1.8162	1.2649	1.6475	0.7327	1.3787	1.3358	1.2103	1.0471	0.9822	0.6183	0.5278	0.325
7241	50533186	3.7357	3.5685	3.388	3.2649	3.057	3.8327	3.7156	3.0428	2.8215	3.7215	3.5066	3.2782	3.8379	3.7246	3.9642	3.9059	4.5661	4.3424	4.1817	4.0624	3.8349	3.6544	3.5909	2.0405	1.9749	1.9593	1.8935	1.195	2.0053	1.9603	1.6807	1.1527	1.8706	1.7897	1.8733	1.8439	1.3715	1.6475	0.7944	1.3968	1.3358	1.2367	1.0815	1.025	0.7556	0.5278	0.4288
7242	50533192	3.7656	3.5779	3.4042	3.2501	3.0489	3.8334	3.743	2.9763	2.7826	3.7251	3.5002	3.2795	3.8387	3.7504	3.9785	3.9117	4.5951	4.3754	4.1431	4.0143	3.8408	3.6814	3.6742	2.0904	2.015	1.9502	1.7948	1.2268	2.0662	1.9848	1.573	1.2545	1.8753	1.8656	1.8964	1.7059	1.4272	1.6889	0.8206	1.453	1.3682	1.1343	1.0315	0.9032	0.7999	0.5675	0.4085
7243	50533191	3.7627	3.5304	3.3488	3.1297	3.0004	3.8329	3.7382	2.8228	2.7152	3.6665	3.3637	3.2432	3.8379	3.7452	3.9758	3.9074	4.5953	4.3713	4.1072	3.9486	3.7611	3.6742	3.5531	2.0874	1.9822	1.9272	1.6704	1.1805	2.0648	1.9753	1.5401	1.1307	1.8758	1.862	1.8467	1.5878	1.2688	1.6271	0.7605	1.4493	1.3083	1.0427	0.9389	0.8923	0.5995	0.4092	0.3582
7244	50532728	3.8867	3.6974	3.509	3.2429	3.039	3.946	3.8771	2.9272	2.9103	3.8007	3.5852	3.3159	3.9398	3.8791	4.0463	3.9732	6.8201	4.8985	4.6947	4.5233	4.2327	4.1194	3.9767	2.0752	2.0378	1.9677	1.7584	1.182	2.0764	2.0359	1.4791	1.4285	1.9624	1.935	1.9332	1.7104	1.3969	1.7334	0.9127	1.398	1.1913	1.1381	0.8659	0.8246	0.7113	0.5893	0.3909
7245	50532727	3.9758	3.8177	3.6658	3.5245	3.1537	3.9434	3.87	3.0255	2.9218	3.8118	3.601	3.3132	3.9393	3.8847	4.0429	3.9724	4.8987	4.7468	4.5151	4.2801	4.1266	4.0285	3.8066	2.0822	2.0374	1.9637	1.7671	1.218	2.0776	2.0396	1.5403	1.4423	1.9602	1.9256	1.9236	1.728	1.4235	1.7637	0.8902	1.4502	1.1927	1.1495	0.9268	0.8548	0.7412	0.5897	0.4407
7246	50532724	3.721	3.5108	3.0845	3.0288	2.866	3.9387	3.6788	2.9103	2.7628	3.5885	3.2521	3.1505	3.9314	3.6777	4.0293	3.896	4.8973	4.531	4.2878	4.1239	4.014	3.6855	3.5955	2.0583	2.0107	1.7605	1.5827	1.1495	2.0647	2.0026	1.4425	1.2091	1.9605	1.8086	1.7155	1.5006	1.3759	1.5382	0.7496	1.383	1.1899	0.8668	0.8246	0.7183	0.5892	0.3632	0.1769
7247	50532734	3.9645	3.7178	3.5155	3.3461	3.0522	3.9444	3.8627	2.9233	2.9103	3.7921	3.5838	3.2399	3.9383	3.8696	4.043	3.9642	4.9432	4.8921	4.5283	4.3599	4.2095	4.1181	3.9736	2.069	2.0318	1.9515	1.7582	1.1669	2.0738	2.0311	1.454	1.4285	1.9617	1.9188	1.9149	1.7091	1.3955	1.7284	0.8906	1.3979	1.1912	1.1313	0.8658	0.8246	0.7051	0.5893	0.3919
7248	50532728	3.8867	3.6974	3.509	3.2429	3.039	3.946	3.8771	2.9272	2.9103	3.8007	3.5852	3.3159	3.9398	3.8791	4.0463	3.9732	6.8201	4.8985	4.6947	4.5233	4.2327	4.1194	3.9767	2.0752	2.0378	1.9677	1.7584	1.182	2.0764	2.0359	1.4791	1.4285	1.9624	1.935	1.9332	1.7104	1.3969	1.7334	0.9127	1.398	1.1913	1.1381	0.8659	0.8246	0.7113	0.5893	0.3909
7249	50532732	3.8497	3.7093	3.5129	3.2185	3.0362	3.9434	3.8542	2.9256	2.9103	3.817	3.5896	3.3749	3.9371	3.8616	4.0422	3.9629	4.8988	4.7512	4.527	4.2577	4.122	4.0085	3.7792	2.0806	2.0443	1.9916	1.7609	1.2451	2.0747	2.037	1.6053	1.4285	1.9613	1.9261	1.9544	1.7164	1.3976	1.747	0.9007	1.4051	1.2082	1.1862	0.8895	0.8583	0.8246	0.5901	0.4987
7250	50532726	3.8597	3.6992	3.5263	3.325	3.1872	3.9423	3.8553	2.9272	2.9103	3.8116	3.6003	3.3251	3.9361	3.8605	4.0428	3.9736	na	na	na	na	na	na	na	2.0907	2.0413	1.9975	1.7657	1.3429	2.0805	2.0421	1.5416	1.4285	1.9603	1.9283	1.9412	1.7275	1.3974	1.766	0.9543	na	na	na	na	na	na	na	na
7251	50532721	3.9643	3.7368	3.5322	3.3656	3.3249	3.943	3.8661	2.928	2.9103	3.8146	3.6004	3.3273	3.9374	3.8727	4.0427	3.9732	na	na	na	na	na	na	na	2.0842	2.038	1.9718	1.7655	1.3354	2.078	2.0401	1.5373	1.4285	1.9602	1.9246	1.9293	1.727	1.3973	1.7662	0.9547	na	na	na	na	na	na	na	na
7252	50532729	3.7422	3.5295	3.325	3.1611	3.0344	3.9376	3.7171	2.9218	2.7659	3.6035	3.327	3.2013	3.9305	3.7216	4.0282	3.924	na	na	na	na	na	na	na	2.0715	2.0329	1.7685	1.6271	1.1704	2.0661	2.0264	1.5003	1.2106	1.9592	1.8463	1.7323	1.5566	1.3966	1.5501	0.7712	na	na	na	na	na	na	na	na
7253	50532731	3.8602	3.6976	3.5265	3.165	3.0374	3.9423	3.8555	3.0166	2.9218	3.8097	3.6009	3.3122	3.9362	3.8606	4.0433	3.9734	4.8987	4.7537	4.515	4.2794	4.1265	4.0276	3.7679	2.0902	2.041	1.9971	1.7673	1.2203	2.0805	2.0418	1.5423	1.4423	1.9603	1.9283	1.94	1.7284	1.4289	1.7631	0.8902	1.45	1.1926	1.1428	0.9267	0.8548	0.7419	0.5897	0.4433
7254	50532737	3.964	3.7371	3.5313	3.359	3.3249	3.9431	3.8662	3.0229	2.9218	3.8128	3.601	3.3137	3.9375	3.8727	4.0432	3.973	na	na	na	na	na	na	na	2.0835	2.038	1.9712	1.7672	1.2181	2.0779	2.0399	1.5405	1.4423	1.9602	1.9247	1.9279	1.7281	1.4247	1.7633	0.8902	na	na	na	na	na	na	na	na
7255	50532727	3.9758	3.8177	3.6658	3.5245	3.1537	3.9434	3.87	3.0255	2.9218	3.8118	3.601	3.3132	3.9393	3.8847	4.0429	3.9724	4.8987	4.7468	4.5151	4.2801	4.1266	4.0285	3.8066	2.0822	2.0374	1.9637	1.7671	1.218	2.0776	2.0396	1.5403	1.4423	1.9602	1.9256	1.9236	1.728	1.4235	1.7637	0.8902	1.4502	1.1927	1.1495	0.9268	0.8548	0.7412	0.5897	0.4407
7256	50532727	3.9758	3.8177	3.6658	3.5245	3.1537	3.9434	3.87	3.0255	2.9218	3.8118	3.601	3.3132	3.9393	3.8847	4.0429	3.9724	4.8987	4.7468	4.5151	4.2801	4.1266	4.0285	3.8066	2.0822	2.0374	1.9637	1.7671	1.218	2.0776	2.0396	1.5403	1.4423	1.9602	1.9256	1.9236	1.728	1.4235	1.7637	0.8902	1.4502	1.1927	1.1495	0.9268	0.8548	0.7412	0.5897	0.4407
