No.	NAME	ringChiralCenter	nLevel1	nLevel3	nLevel4	nLevel5	nLevel6	nLevel7	nLevel8	nLevel9	nLevel10	phLevel1	phLevel2	phLevel3	arLevel1	arLevel3	s1_size	s1_relSize	s2_relSize	s3_relSize	s1_phSize	s2_phSize	s1_phRelSize	s3_phRelSize	s4_phRelSize	s1_phRelSize_2	s2_phRelSize_2	s1_pathLength	s2_pathLength	s3_pathLength	s4_pathLength	s1_relPathLength	s4_relPathLength	s2_relPathLength_2	s1_numSharedNeighbors	s2_numSharedNeighbors	s3_numSharedNeighbors	s4_numSharedNeighbors	s1_numRotBonds	s2_numRotBonds	s3_numRotBonds	s4_numRotBonds	s1_numAroBonds	s2_numAroBonds	s3_numAroBonds	s4_numAroBonds	s34_phRelSize	chiralPhMoment
4264	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4265	50004000	2	3.5	3	2	1	1.5	1.5	0.5	0	0	1	1	0	0.5	2	0.5	0.025	0.125	0.25	0	0.5	0	0.075	0.15	0	0.1667	0	2	3.5	7.5	0	0.375	0.8333	0	0	0	0	0	0	0	2	0	0	1	4	0.225	4.7775
4266	50317083	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.0976	0.1585	0	1	0	0	0.0732	0	0.25	0	3	4	18	0	0.439	0.75	0	2	1	1	0	0	0	6	0	0	6	18	0.0732	4.899
4267	50317085	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.087	0.1413	0	1	0	0	0.0652	0	0.25	0	3	4	23	0	0.5	0.75	0	2	1	1	0	0	0	11	0	0	6	18	0.0652	4.899
4268	50317091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4269	50317090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4270	50317088	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.1111	0.1444	0	1	0	0	0.0667	0	0.2	0	3	4	20	0	0.4444	0.6	0	2	1	1	0	0	0	8	0	0	6	18	0.0667	4.899
4271	50317086	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.08	0.13	0	1	0	0	0.06	0	0.25	0	3	4	27	0	0.54	0.75	0	2	1	1	0	0	0	15	0	0	6	18	0.06	4.899
4272	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4273	50317089	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.0962	0.125	0	1	0	0	0.0577	0	0.2	0	3	4	27	0	0.5192	0.6	0	2	1	1	0	0	0	15	0	0	6	18	0.0577	4.899
4274	50317087	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.1136	0.1477	0	1	0	0	0.0682	0	0.2	0	3	4	19	0	0.4318	0.6	0	2	1	1	0	0	0	7	0	0	6	18	0.0682	4.899
4275	50317084	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.0909	0.1477	0	1	0	0	0.0682	0	0.25	0	3	4	21	0	0.4773	0.75	0	2	1	1	0	0	0	9	0	0	6	18	0.0682	4.899
4276	50317077	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.1042	0.1354	0	1	0	0	0.0625	0	0.2	0	3	4	23	0	0.4792	0.6	0	2	1	1	0	0	0	11	0	0	6	18	0.0625	4.899
4277	50378775	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.1163	0.1512	0	1	0	0	0.0698	0	0.2	0	3	4	18	0	0.4186	0.6	0	2	1	1	0	0	0	6	0	0	6	18	0.0698	4.899
4278	50317079	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.093	0.1512	0	1	0	0	0.0698	0	0.25	0	3	4	20	0	0.4651	0.75	0	2	1	1	0	0	0	8	0	0	6	18	0.0698	4.899
4279	50317080	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.1087	0.1413	0	1	0	0	0.0652	0	0.2	0	3	4	21	0	0.4565	0.6	0	2	1	1	0	0	0	9	0	0	6	18	0.0652	4.899
4280	50317081	2	3	6	2	1	1	1	1	1	1	1	0	0	2	4	0	0	0.0952	0.1548	0	1	0	0	0.0714	0	0.25	0	3	4	19	0	0.4524	0.75	0	2	1	1	0	0	0	7	0	0	6	18	0.0714	4.899
4281	50317082	1	3	6	2	1	1	0	0	0	0	1	0	0	2	4	0	0	0.2381	0.3095	0	1	0	0	0.0476	0	0.2	0	3	4	6	0	0.2857	0.6	0	2	1	1	0	0	0	1	0	0	6	6	0.0476	2
4282	50241350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4283	50318707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4284	50318707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4285	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4286	50318702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4287	50318702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4288	50318708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4289	50318708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4290	50318704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4291	50318706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4292	50318704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4293	50318706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4294	50318703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4295	50318703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4296	50317074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4297	50317074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4298	50318705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4299	50318705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4300	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4301	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4302	50326657	3	3.3333	6	4	2.3333	0.6667	0	0	0	0	0.3333	0.3333	1	0.3333	2	1.1667	0.0507	0.1812	0.2971	0.3333	0.6667	0.0145	0.029	0.058	0.0952	0.1578	1	4.6667	5.6667	5	0.0435	0.2174	1.1869	0.3333	2.3333	5	4.3333	0	1.3333	1.6667	1	0	0	2.6667	4.6667	0.087	1.824
4303	50326658	3	3.6667	6.6667	3.6667	1.3333	0	0	0	0	0	0.6667	1	1	0.3333	2	2	0.087	0.1449	0.2826	0.3333	1	0.0145	0.0362	0.0797	0.1111	0.3016	2.6667	3	4.6667	4.6667	0.1159	0.2029	0.9048	1.3333	0.6667	3	5	0	0.3333	0	1.3333	0	0	4.6667	2.6667	0.1159	2.19
4304	50326659	3	3.6667	6.3333	3.3333	1.6667	0.3333	0	0	0	0	0.6667	1	1	0.3333	2	1.6667	0.0725	0.1449	0.2826	0.5	0.8333	0.0217	0.0435	0.0725	0.2222	0.246	2	3.3333	5	5	0.087	0.2174	1.0159	0.6667	1.3333	4.3333	4.3333	0	0	0.6667	1.3333	0	0	2.6667	4.6667	0.1159	2.19
4305	50326660	3	3.6667	6.6667	4	2.3333	0.6667	0	0	0	0	0.6667	1	1	0.3333	2	1.8333	0.0733	0.1667	0.3	0.6667	0.6667	0.0267	0.04	0.0667	0.2619	0.1578	1.6667	4.6667	5.6667	5	0.0667	0.2	1.1869	0.3333	2.3333	5	4.3333	0	1.3333	2	1.3333	0	0	2.6667	4.6667	0.1067	2.19
4306	50326661	3	3.3333	6	4	2	0	0	0	0	0	0.3333	0.3333	1.3333	0.3333	2	1.1667	0.053	0.1667	0.303	0.3333	1.1667	0.0152	0.0758	0.0833	0.0952	0.2989	1.6667	3.3333	5	4.6667	0.0758	0.2121	0.9524	1	1.3333	4.6667	4.3333	0	0	0	0	0	0	2.6667	4.6667	0.1591	2.9517
4307	50370595	4	3.5	5.75	3.75	1.75	0.5	0.25	0	0	0	0.75	1.25	1	0.25	2	1	0.0435	0.1576	0.2663	0.375	1.125	0.0163	0.0543	0.0978	0.2917	0.2956	1	3.25	5.25	5.75	0.0435	0.25	0.9286	0.5	1.25	3.25	3.5	0	0	0.5	0.75	0	0	2.5	4	0.1522	3.4845
4308	50326666	3	3	3	2.3333	2.3333	1.6667	1.3333	0.6667	0.6667	0	0.3333	0.3333	0.6667	0	0.3333	0	0	0.1333	0.2833	0	0.6667	0	0.0417	0.075	0	0.281	0	3.3333	6	7.3333	0	0.3667	1.2095	0	1.3333	5.3333	4.6667	0	0.3333	1.3333	2	0	0	2	6	0.1167	2.3227
4309	50326667	1	3	5	4	2	1	0	0	0	0	1	0	0	0	2	0	0	0.125	0.4	0	1	0	0.05	0.05	0	0.4	0	3	5	6	0	0.3	1.2	0	1	0	1	0	0	1	1	0	0	6	0	0.1	1.7321
4310	50326661	3	3.3333	6	4	2	0	0	0	0	0	0.3333	0.3333	1.3333	0.3333	2	1.1667	0.053	0.1667	0.303	0.3333	1.1667	0.0152	0.0758	0.0833	0.0952	0.2989	1.6667	3.3333	5	4.6667	0.0758	0.2121	0.9524	1	1.3333	4.6667	4.3333	0	0	0	0	0	0	2.6667	4.6667	0.1591	2.9517
4311	50326668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4312	50326669	4	3.5	5.75	3.25	1	0	0	0	0	0	0.75	1.25	1	0.25	2	1	0.0476	0.1726	0.256	0.375	1.125	0.0179	0.0417	0.0774	0.2917	0.2956	1	3.25	4.5	4.75	0.0476	0.2262	0.9286	0.5	1.25	2.75	3	0	0	0	0	0	0	2.5	4	0.119	3.076
4313	50326670	4	3.5	6.25	3.5	1	0	0	0	0	0	0.75	1.25	1	0.25	2	1.25	0.0568	0.1648	0.25	0.375	1.125	0.017	0.0227	0.0909	0.1667	0.2956	1.5	3.25	4.5	4.75	0.0682	0.2159	0.9286	0.5	1.25	2	3.75	0	0	0	0.75	0	0	4	2.5	0.1136	3.076
4314	50326671	3	3.3333	6	4	3	1.3333	0.6667	0	0	0	0.3333	0.3333	1	0.3333	2	1.1667	0.0467	0.1667	0.2867	0.3333	0.6667	0.0133	0.0333	0.0867	0.0952	0.1578	1	4.6667	6	6	0.04	0.24	1.1869	0.3333	2.3333	5.6667	5	0	1.3333	2	2	0	0	2.6667	4.6667	0.12	3.0065
4315	50326665	4	3.25	5.75	3.5	1.25	0.25	0	0	0	0	0.5	0.75	1	0.25	2	0.875	0.0417	0.1845	0.2619	0.25	1.375	0.0119	0.0476	0.0655	0.0714	0.3353	1.25	3.25	4.75	5	0.0595	0.2381	0.881	0.75	1.25	3	3	0	0	0	0	0	0	2.5	4	0.1131	3.2048
4316	50326672	3	3.6667	6.6667	4.3333	3	1.6667	1	1	1	0.6667	0.6667	1	1	0.3333	2	1.8333	0.0591	0.1505	0.2849	0.6667	0.6667	0.0215	0.0323	0.0538	0.2619	0.1439	1.6667	4.6667	7.3333	10	0.0538	0.3226	1.094	0.3333	2.6667	7	6	0	1.3333	3.6667	6.3333	0	0	2.6667	4.6667	0.086	2.19
4317	50308337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4318	50308338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4319	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4320	50004000	2	3.5	3	2	1	1.5	1.5	0.5	0	0	1	1	0	0.5	2	0.5	0.025	0.125	0.25	0	0.5	0	0.075	0.15	0	0.1667	0	2	3.5	7.5	0	0.375	0.8333	0	0	0	0	0	0	0	2	0	0	1	4	0.225	4.7775
4321	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4322	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4323	50328679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4324	50328680	1	3	5	4	3	2	1	0	0	0	1	0	0	1	4	0	0	0.1458	0.3958	0	1	0	0.0833	0.0833	0	0.2857	0	3	6	7	0	0.2917	0.8571	0	1	1	0	0	0	1	2	0	0	6	6	0.1667	3.3166
4325	50328681	1	3	5	4	4	3	0	0	0	0	1	0	0	1	4	0	0	0.25	0.3077	0	1.5	0	0.0577	0.0769	0	0.2308	0	6	6	6	0	0.2308	0.9231	0	5	4	1	0	0	1	2	0	2	6	6	0.1346	3
4326	50328683	1	3	5	4	3	0	0	0	0	0	1	0	0	1	4	0	0	0.125	0.275	0	1	0	0	0.1	0	0.4	0	3	5	5	0	0.25	1.2	0	1	3	4	0	0	0	1	0	0	6	8	0.1	3.3166
4327	50328686	1	3	5	5	4	3	0	0	0	0	1	0	0	1	4	0	0	0.1	0.32	0	1	0	0.06	0.14	0	0.4	0	3	6	6	0	0.24	1.2	0	1	4	5	0	0	0	2	0	0	6	8	0.2	5.099
4328	50328687	1	3	5	5	3	1	0	0	0	0	1	0	0	1	4	0	0	0.1136	0.25	0	1	0	0	0.1364	0	0.4	0	3	5	6	0	0.2727	1.2	0	1	3	4	0	0	0	2	0	0	6	8	0.1364	4.899
4329	50328688	1	3	5	4	4	3	0	0	0	0	1	0	0	1	4	0	0	0.22	0.32	0	1.5	0	0.06	0.08	0	0.2727	0	6	6	6	0	0.24	1.0909	0	5	4	1	0	0	1	2	0	2	6	6	0.14	3
4330	50328689	1	3	5	4	4	3	0	0	0	0	1	0	0	1	4	0	0	0.26	0.28	0	2	0	0.04	0.08	0	0.3077	0	6	6	6	0	0.24	0.9231	0	7	6	1	0	1	1	2	0	2	6	6	0.12	3.3166
4331	50328690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4332	50328691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4333	50328692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4334	50292332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4335	50328694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4336	50328695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4337	50292452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4338	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
4339	50380549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4340	50380544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4341	50380561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4342	50380543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4343	50380562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4344	50380551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4345	50380542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4346	50380563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4347	50380552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4348	50380553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4349	50380556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4350	50380541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4351	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4352	50381140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4353	50381141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4354	50381144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4355	50381145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4356	50381146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4357	50381147	1	3	2	2	2	3	2	1	1	2	0	0	0	0	2	0	0	0.0323	0.1613	0	0	0	0.0484	0.2419	0	0	0	0	7	16	0	0.5161	0	0	0	6	6	0	0	0	5	0	0	1	11	0.2903	12.3693
4358	50381148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4359	50381149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4360	50381150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4361	50381151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4362	50381152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4363	50381153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4364	50381154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4365	50347542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4366	50347543	1	3	3	3	6	4	3	0	0	0	1	0	1	0	1	0	0	0.04	0.38	0	0	0	0.12	0.16	0	0	0	0	7	7	0	0.28	0	0	0	1	1	0	0	0	0	0	0	0	6	0.28	7.1414
4367	50199522	2	3.5	6	1.5	1.5	0	0	0	0	0	0.5	0	1.5	0	0	0.5	0.0278	0.1944	0.3194	0.5	0	0.0278	0.0556	0.0833	0.5	0	0	3	4	5	0	0.2778	0.8571	0	1	2.5	2.5	0	0	0	0	0	0	0	0	0.1389	3.3166
4368	50381835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369	50203126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4370	50381837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4371	50381838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4372	50381839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4373	50381840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4374	50381841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4375	50381842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
