No.	NAME	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50	QEDu
3370	50310290	0	1	0.5	1	0.8	0.5	1	1	0.8286	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2634
3371	50203126	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	0.875	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0.6951
3372	50310288	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2755
3373	50004000	0	1	1	1	1	1	1	1	1	0.8333	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0.9047
3374	50313192	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8028
3375	50313193	0	0.75	1	1	1	1	1	1	0.9643	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6727
3376	50310439	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3034
3377	50310440	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2844
3378	50310441	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2575
3379	50316973	0	0.75	0.5	0.8333	1	1	0.8333	0.5	0.7738	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3335
3380	50316974	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381
3381	50316975	0	0.75	0.6667	0.8333	1	1	0.8333	0.5	0.7976	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2739
3382	50316976	0	0.75	0.5	0.8333	1	1	0.8333	0.5	0.7738	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313
3383	50316977	1	0.5	0.5	0.6667	0.7	0.5	0.6667	0.5	0.5762	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1345
3384	50316978	1	0.5	0.5	0.5	0.6	0.5	0.5	0.5	0.5143	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1535
3385	50316979	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2346
3386	50316980	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2701
3387	50316982	0	0.75	1	1	1	1	1	1	0.9643	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6026
3388	50316983	0	0.75	0.8333	1	1	1	1	1	0.9405	0.6667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6717
3389	50316984	0	1	1	1	1	1	1	1	1	0.5	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.6528
3390	50316985	0	0.75	1	1	1	1	1	1	0.9643	0.5	0.875	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.7332
3391	50316986	0	0.75	0.8333	1	1	0.5	1	1	0.869	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3986
3392	50316987	0	0.75	0.8333	1	1	0.5	1	1	0.869	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4543
3393	50316989	0	1	1	1	1	0.5	1	1	0.9286	0.5	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.4658
3394	50316990	0	0.75	0.8333	0.8333	0.9	1	0.8333	1	0.8786	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521
3395	50316991	0	0.75	0.8333	0.8333	0.9	1	0.8333	1	0.8786	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5909
3396	50316370	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6113
3397	50316371	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6574
3398	50316372	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6418
3399	50317074	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0.904
3400	50317075	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0.8302
3401	50317076	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0.8166
3402	50241350	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.7277
3403	50319398	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6104
3404	50319399	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5922
3405	50319400	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6185
3406	50319401	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5817
3407	50319402	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.5514
3408	50319403	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4596
3409	50319404	0	0.75	0.6667	0.8333	0.8	1	0.8333	0.5	0.769	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3639
3410	50319405	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5673
3411	50319406	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.5416
3412	50319407	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5817
3413	50319408	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5418
3414	50319409	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5076
3415	50319410	0	0.75	0.8333	0.8333	0.8	1	0.8333	0.5	0.7929	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4106
3416	50319411	0	0.75	0.6667	0.8333	0.8	1	0.8333	0.5	0.769	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3221
3417	50319412	0	1	0.8333	0.8333	1	1	0.8333	0.5	0.8571	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4665
3418	50319968	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.9339
3419	50319969	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0.9329
3420	50319970	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.9555
3421	50319971	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0.9362
3422	50319972	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0.9508
3423	50319973	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0.9295
3424	50319974	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0.9252
3425	50319975	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0.9429
3426	50319976	0	1	1	1	1	0.5	1	1	0.9286	0.5	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0.9252
3427	50319977	0	1	1	1	1	0.5	1	1	0.9286	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.9387
3428	50319978	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.8047
3429	50319979	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.8067
3430	50319980	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7997
3431	50319981	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.8009
3432	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
3433	50325190	0	1	1	1	0.6	0	1	1	0.8	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.6333
3434	50325191	0	1	1	1	0.6	0	1	1	0.8	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6221
3435	50325192	0	1	1	1	0.6	0	1	1	0.8	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6221
3436	50325193	0	1	1	1	0.6	0	1	1	0.8	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6221
3437	50325194	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6209
3438	50325195	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6209
3439	50325196	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6209
3440	50325197	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6086
3441	50325198	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5941
3442	50325199	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5941
3443	50325200	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5941
3444	50325201	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.591
3445	50325202	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.591
3446	50325203	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.591
3447	50325204	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0.5728
3448	50325205	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5554
3449	50325206	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5554
3450	50325207	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5554
3451	50325208	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5498
3452	50325209	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5498
3453	50325210	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5498
3454	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
3455	50322769	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2976
3456	50322770	0	1	0.6667	0.8333	0.8	0.5	0.8333	0.5	0.7333	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2633
3457	50322771	0	1	0.6667	0.8333	0.8	0.5	0.8333	0.5	0.7333	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2348
3458	50322766	0	0.75	0.6667	0.8333	1	0.5	0.8333	0.5	0.7262	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2119
3459	50322772	1	0.5	0.5	0.6667	0.9	0.5	0.6667	0.5	0.6048	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1937
3460	50322773	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1661
3461	50322774	0	1	0.6667	0.8333	0.8	0.5	0.8333	0.5	0.7333	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3062
3462	50322775	0	1	0.6667	0.8333	0.8	0.5	0.8333	0.5	0.7333	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2475
3463	50322767	0	0.75	0.6667	0.8333	1	0.5	0.8333	0.5	0.7262	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2229
3464	50322776	1	0.5	0.5	0.6667	0.9	0.5	0.6667	0.5	0.6048	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2033
3465	50322777	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1873
3466	50322778	0	1	0.6667	0.8333	1	0.5	0.8333	0.5	0.7619	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2863
3467	50322779	1	0.5	0.5	0.6667	0.7	0.5	0.6667	0.5	0.5762	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2109
3468	50322768	1	0.5	0.5	0.6667	0.9	0.5	0.6667	0.5	0.6048	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1943
3469	50322780	1	0.5	0.5	0.6667	0.9	0.5	0.6667	0.5	0.6048	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1804
3470	50322781	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1578
3471	50322782	0	0.75	0.6667	0.6667	0.7	0.5	0.6667	0.5	0.6357	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2629
3472	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
3473	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
3474	50329513	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0.6072
3475	50329514	0	1	0.6667	1	1	0.5	1	1	0.881	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4975
3476	50329504	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.477
3477	50329505	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5656
3478	50329506	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.4881
3479	50329507	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.589
3480	50329508	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.508
3481	50329509	0	1	0.6667	0.8333	1	1	1	1	0.9286	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3884
3482	50329510	0	1	1	1	1	0.5	1	1	0.9286	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.4682
3483	50329511	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.534
3484	50329512	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.6326
3485	50203126	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	0.875	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0.6951
3486	50203126	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	0.875	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0.6951
3487	50320888	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3254
3488	50320889	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
3489	50320890	0	0.75	0.6667	0.6667	0.7	0.5	0.8333	1	0.731	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2687
3490	50320891	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2998
3491	50320892	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2661
3492	50320893	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2759
3493	50320894	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2453
3494	50320895	0	0.75	0.5	0.8333	0.7	0.5	0.8333	1	0.731	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2025
3495	50320896	0	0.75	0.5	0.6667	0.7	0.5	0.8333	1	0.7071	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1797
3496	50320897	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3138
3497	50320898	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3829
3498	50320899	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3356
3499	50320900	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2375
3500	50320901	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2114
3501	50320902	1	0.5	0.5	0.8333	0.7	0.5	0.8333	1	0.6952	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1896
3502	50320903	1	0.5	0.5	0.8333	0.7	0.5	0.8333	1	0.6952	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1721
3503	50320904	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4358
3504	50320905	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415
3505	50320906	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3771
3506	50320907	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3865
3507	50320908	0	0.75	0.5	0.8333	0.7	0.5	0.8333	1	0.731	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2551
3508	50320909	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.4677
3509	50320910	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.3917
3510	50320911	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.4551
3511	50320912	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.875	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.3788
3512	50320913	0	0.75	0.5	0.8333	0.7	0.5	0.8333	1	0.731	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1496
3513	50320914	0	0.75	0.5	0.8333	0.7	0.5	0.8333	1	0.731	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1348
3514	50320915	0	0.75	0.5	0.6667	0.7	0.5	0.8333	1	0.7071	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122
3515	10404	0	1	1	1	1	1	1	1	1	0.8333	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0.8448
3516	50324048	0	1	0.8333	0.8333	0.6	0	1	1	0.7524	0.6667	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.7185
3517	50324049	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.7719
3518	50324066	0	1	1	1	0.6	0	1	1	0.8	0.6667	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.7235
3519	50324067	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0.7595
3520	50324068	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0.7753
3521	50324069	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0.7853
3522	50324070	0	1	1	1	0.4	0	1	1	0.7714	0.6667	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0.8422
3523	50324071	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0.8393
3524	50132717	0	0.75	0.6667	0.6667	0.3	1	0.6667	0.5	0.65	0.6667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3682
3525	50324698	0	1	1	0.8333	0.8	1	1	1	0.9476	0.6667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5262
3526	50247086	0	1	1	1	1	1	1	1	1	0.1667	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0.6564
3527	50240416	0	1	1	1	1	1	1	1	1	0.5	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0.5777
3528	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
3529	50335633	0	1	1	1	0.8	0	1	1	0.8286	0.5	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0.7638
3530	50335634	0	1	1	1	0.4	0	1	1	0.7714	0.6667	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0.7296
3531	50335635	0	1	1	1	0.4	0	1	1	0.7714	0.3333	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0.3902
3532	50335637	0	0.75	0.8333	0.6667	0.9	1	0.8333	1	0.8548	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3212
3533	10404	0	1	1	1	1	1	1	1	1	0.8333	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0.8448
3534	50336113	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0.8531
3535	50194103	0	0.75	0.5	0.8333	0.7	0.5	0.8333	1	0.731	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4713
3536	50336110	0	0.75	0.5	1	0.8	0.5	1	1	0.7929	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5191
3537	50194095	1	0.5	0.5	0.6667	0.8	1	0.6667	1	0.7333	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3415
3538	50333148	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0.8712
3539	50333149	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0.8868
3540	50333150	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0.8884
3541	50333151	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.8587
