No.	NAME	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nBridgeHead	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	nBnz	AP	D/Dtr03	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr07	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12
3387	50316982	1	6	6	0	0.2857	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2857	0	0	0	81.5675	0	0	0	0	0	0
3388	50316983	1	6	6	0	0.2857	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2857	0	0	0	81.5675	0	0	0	0	0	0
3389	50316984	3	12	10	1	0.4348	0.2	1.2	1	0.5	0	0	0	0	0	2	0	0	0	1	0	0	2	0.4348	0	0	0	128.6941	0	0	0	109.6115	0	0
3390	50316985	3	12	10	1	0.4348	0.2	1.2	1	0.5	0	0	0	0	0	2	0	0	0	1	0	0	2	0.4348	0	0	0	128.6941	0	0	0	109.6115	0	0
3391	50316986	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4839	0	0	72.7078	185.8842	0	0	135.5479	0	0	0
3392	50316987	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4839	0	0	72.7078	185.8842	0	0	135.5479	0	0	0
3393	50316989	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4839	0	0	72.7078	185.8842	0	0	135.5479	0	0	0
3394	50316990	2	12	12	0	0.48	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0.48	0	0	0	174.4807	0	0	0	0	0	0
3395	50316991	2	12	12	0	0.48	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0.48	0	0	0	174.4807	0	0	0	0	0	0
3396	50316370	6	23	19	2	0.6129	0.2105	1.2105	2	0.5	0	0	0	0	1	3	0	0	1	1	0	0	2	0.4839	0	0	71.5115	258.1792	0	0	134.1184	143.8593	0	0
3397	50316371	7	28	24	2	0.7742	0.1667	1.1667	3	0.6	0	0	0	0	2	3	0	0	1	1	0	0	2	0.4839	0	0	163.016	252.0951	0	0	131.8788	139.8292	0	0
3398	50316372	7	29	25	2	0.7813	0.16	1.16	3	0.6	0	0	0	0	1	4	0	0	1	1	0	0	2	0.4688	0	0	73.2316	375.5906	0	0	137.3947	145.2856	0	0
3399	50317074	6	18	14	2	0.6667	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	0	0.4762	0	0	0	122.8962	0	0	0	135.4992	0	0
3400	50317075	6	18	14	2	0.7368	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	0	0.5263	0	0	0	103.8038	0	0	0	114.5449	0	0
3401	50317076	6	18	14	2	0.7368	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	0	0.5263	0	0	0	103.8038	0	0	0	114.5449	0	0
3402	50241350	7	24	20	2	0.7407	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	1	0.5926	0	0	0	220.9487	0	0	0	178.3265	0	0
3403	50319398	2	11	11	0	0.4783	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.2609	0	0	81.5606	89.6296	0	0	0	0	0	0
3404	50319399	2	12	12	0	0.5	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.25	0	0	0	192.958	0	0	0	0	0	0
3405	50319400	2	12	12	0	0.48	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.24	0	0	0	202.058	0	0	0	0	0	0
3406	50319401	2	12	12	0	0.4615	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.2308	0	0	0	211.5279	0	0	0	0	0	0
3407	50319402	1	6	6	0	0.2609	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2609	0	0	0	92.5756	0	0	0	0	0	0
3408	50319403	1	6	6	0	0.24	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.24	0	0	0	102.9375	0	0	0	0	0	0
3409	50319404	1	6	6	0	0.2222	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2222	0	0	0	113.4042	0	0	0	0	0	0
3410	50319405	2	11	11	0	0.4583	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.25	0	0	86.4936	95.1109	0	0	0	0	0	0
3411	50319406	2	12	12	0	0.48	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.24	0	0	0	204.354	0	0	0	0	0	0
3412	50319407	2	12	12	0	0.4615	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.2308	0	0	0	213.5001	0	0	0	0	0	0
3413	50319408	2	12	12	0	0.4444	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0.2222	0	0	0	223.0109	0	0	0	0	0	0
3414	50319409	1	6	6	0	0.25	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0	97.8863	0	0	0	0	0	0
3415	50319410	1	6	6	0	0.2308	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2308	0	0	0	108.3529	0	0	0	0	0	0
3416	50319411	1	6	6	0	0.2143	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.2143	0	0	0	118.9117	0	0	0	0	0	0
3417	50319412	2	11	11	0	0.4231	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.2308	0	0	96.3051	106.1223	0	0	0	0	0	0
3418	50319968	3	17	17	0	0.8947	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0.6316	0	0	50.3118	125.2273	0	0	0	0	0	0
3419	50319969	3	18	18	0	0.9	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.6	0	0	0	194.9861	0	0	0	0	0	0
3420	50319970	3	18	18	0	0.9	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.6	0	0	0	194.9861	0	0	0	0	0	0
3421	50319971	3	18	18	0	0.8571	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5714	0	0	0	208.1024	0	0	0	0	0	0
3422	50319972	3	18	18	0	0.8571	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5714	0	0	0	208.1024	0	0	0	0	0	0
3423	50319973	3	17	17	0	0.85	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0.6	0	0	54.4298	137.1587	0	0	0	0	0	0
3424	50319974	3	18	18	0	0.8571	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5714	0	0	0	211.8917	0	0	0	0	0	0
3425	50319975	3	18	18	0	0.8571	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5714	0	0	0	211.8917	0	0	0	0	0	0
3426	50319976	3	18	18	0	0.8182	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5455	0	0	0	225.0978	0	0	0	0	0	0
3427	50319977	3	18	18	0	0.8182	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.5455	0	0	0	225.0978	0	0	0	0	0	0
3428	50319978	5	23	21	1	0.913	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	0	1	0	0	2	0.6957	0	0	58.2497	181.9061	0	0	0	96.1619	0	0
3429	50319979	5	24	22	1	0.9167	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6667	0	0	0	263.8817	0	0	0	101.2825	0	0
3430	50319980	5	24	22	1	0.9167	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6667	0	0	0	263.8817	0	0	0	101.2825	0	0
3431	50319981	5	24	22	1	0.88	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.64	0	0	0	280.1295	0	0	0	107.7176	0	0
3432	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
3433	50325190	5	23	21	1	0.8077	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6923	0	0	58.3154	250.1112	0	0	112.2218	0	0	0
3434	50325191	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	61.0601	260.5519	0	0	117.5349	0	0	0
3435	50325192	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	61.5119	261.952	0	0	118.3422	0	0	0
3436	50325193	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	62.023	263.6153	0	0	119.2496	0	0	0
3437	50325194	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	61.0601	260.5519	0	0	117.5349	0	0	0
3438	50325195	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	61.5119	261.952	0	0	118.3422	0	0	0
3439	50325196	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	62.023	263.6153	0	0	119.2496	0	0	0
3440	50325197	5	23	21	1	0.7778	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6667	0	0	61.6265	262.6954	0	0	117.7601	0	0	0
3441	50325198	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	64.3712	273.1361	0	0	123.0732	0	0	0
3442	50325199	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	64.823	274.5363	0	0	123.8806	0	0	0
3443	50325200	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	65.3341	276.1995	0	0	124.788	0	0	0
3444	50325201	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	64.3712	273.1361	0	0	123.0732	0	0	0
3445	50325202	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	64.823	274.5363	0	0	123.8806	0	0	0
3446	50325203	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	65.3341	276.1995	0	0	124.788	0	0	0
3447	50325204	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6429	0	0	65.0992	275.6698	0	0	123.6117	0	0	0
3448	50325205	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	67.8439	286.1104	0	0	128.9248	0	0	0
3449	50325206	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	68.2957	287.5106	0	0	129.7321	0	0	0
3450	50325207	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	68.8068	289.1739	0	0	130.6395	0	0	0
3451	50325208	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	67.8439	286.1104	0	0	128.9248	0	0	0
3452	50325209	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	68.2957	287.5106	0	0	129.7321	0	0	0
3453	50325210	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.6207	0	0	68.8068	289.1739	0	0	130.6395	0	0	0
3454	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
3455	50322769	9	30	24	3	0.7059	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5882	0	0	0	452.0494	0	0	0	457.1275	0	0
3456	50322770	9	30	24	3	0.6857	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5714	0	0	0	477.8838	0	0	0	483.1536	0	0
3457	50322771	9	30	24	3	0.6667	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5556	0	0	0	503.7925	0	0	0	509.2401	0	0
3458	50322766	9	30	24	3	0.6486	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5405	0	0	0	529.7729	0	0	0	535.3865	0	0
3459	50322772	9	30	24	3	0.6316	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5263	0	0	0	555.8225	0	0	0	561.5921	0	0
3460	50322773	9	30	24	3	0.6	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5	0	0	0	608.1213	0	0	0	614.1781	0	0
3461	50322774	9	30	24	3	0.6667	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5556	0	0	0	495.7212	0	0	0	501.369	0	0
3462	50322775	9	30	24	3	0.6667	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5556	0	0	0	495.4848	0	0	0	501.5702	0	0
3463	50322767	9	30	24	3	0.6486	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5405	0	0	0	521.6051	0	0	0	527.8833	0	0
3464	50322776	9	30	24	3	0.6316	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5263	0	0	0	547.7832	0	0	0	554.2413	0	0
3465	50322777	9	30	24	3	0.6154	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5128	0	0	0	574.0181	0	0	0	580.6449	0	0
3466	50322778	9	30	24	3	0.6486	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5405	0	0	0	513.3222	0	0	0	519.7856	0	0
3467	50322779	9	30	24	3	0.6486	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5405	0	0	0	518.8218	0	0	0	524.998	0	0
3468	50322768	9	30	24	3	0.6316	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5263	0	0	0	545.05	0	0	0	551.4175	0	0
3469	50322780	9	30	24	3	0.6154	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5128	0	0	0	571.3326	0	0	0	577.8794	0	0
3470	50322781	9	30	24	3	0.5854	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.4878	0	0	0	624.0573	0	0	0	630.9331	0	0
3471	50322782	9	30	24	3	0.6486	0.25	1.25	2	0.4	0	0	0	0	0	5	0	0	0	3	0	0	2	0.5405	0	0	0	510.4862	0	0	0	516.8351	0	0
3472	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
3473	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
